gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
TIAM1,3,3,-1.3831449023039954,True
TIGIT,3,2,-0.5059425103402386,True
TIMP1,3,3,1.9648700334718032,True
TIMP2,3,2,-0.013633999495322513,False
TIMP3,3,2,0.38912692039144076,False
TLR4,3,2,-0.3173073659080356,True
TNFRSF10A,3,3,0.7049180687116309,True
TNFRSF10B,3,3,1.0040201593697997,True
TOP1,3,3,0.5930937675833766,True
TOP2A,3,3,1.4575334261575768,True
TP53,3,2,0.33809708917309234,True
TP53BP1,3,3,0.431041484993532,True
TP53BP2,3,2,0.30946287182493865,True
TSC1,3,2,-0.19506542589456158,True
TTK,3,3,1.5004328456989235,True
TWIST1,3,3,1.0986433843239563,True
TYMP,3,3,0.6132252931371749,True
UGT1A1,3,3,-2.331881474788989,True
UMPS,3,3,0.8763141592989406,True
VDR,3,2,-0.7962937472610143,True
VEGFA,3,3,1.1806137547914173,True
WEE1,3,2,0.811394329353139,True
WNT11,3,3,1.480027398101365,True
WNT2,3,3,2.100196206637394,True
WNT5A,3,3,1.4936031142057835,True
WNT7B,3,2,-0.333998332579389,True
ZEB2,3,3,-1.250722895597247,True
ZNRF3,3,3,1.3064600332445153,True
