gene,cluster_id,status,discovery_direction,n_same_tissue_concordant,n_same_tissue_discordant,n_cross_tissue_concordant,reason
PLOD1,90,survived,up,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/3 concordant.
RAB29,90,survived,up,1,0,2,Same-tissue replication: 1/1 concordant. Cross-tissue: 2/3 concordant.
NGFR,91,survived,up,0,0,0,Same-tissue replication: 0/1 concordant. Cross-tissue: 0/2 concordant.
PEA15,91,survived,up,1,0,0,Same-tissue replication: 1/1 concordant. Cross-tissue: 0/3 concordant.
RPL36,91,survived,up,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/3 concordant.
RPL39,91,survived,up,1,0,0,Same-tissue replication: 1/1 concordant. Cross-tissue: 0/2 concordant.
SERP1,91,survived,up,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/3 concordant.
UBE2L6,91,survived,up,1,0,2,Same-tissue replication: 1/1 concordant. Cross-tissue: 2/3 concordant.
CXCL16,93,survived,up,0,0,0,Same-tissue replication: 0/1 concordant. Cross-tissue: 0/3 concordant.
GNG5,93,survived,up,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/3 concordant.
SDF2L1,93,survived,up,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/3 concordant.
SOX4,93,survived,up,0,0,3,Same-tissue replication: 0/1 concordant. Cross-tissue: 3/3 concordant.
TUBB2B,93,survived,up,1,0,0,Same-tissue replication: 1/1 concordant. Cross-tissue: 0/2 concordant.
PALLD,96,survived,up,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/3 concordant.
PTTG1IP,96,survived,up,1,0,2,Same-tissue replication: 1/1 concordant. Cross-tissue: 2/3 concordant.
RAB31,96,survived,up,1,0,2,Same-tissue replication: 1/1 concordant. Cross-tissue: 2/3 concordant.
SP110,96,survived,up,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/3 concordant.
ANO6,97,survived,up,1,0,2,Same-tissue replication: 1/1 concordant. Cross-tissue: 2/3 concordant.
CTSH,97,survived,up,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/3 concordant.
GNA12,97,survived,up,1,0,2,Same-tissue replication: 1/1 concordant. Cross-tissue: 2/3 concordant.
HK2,97,survived,up,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/3 concordant.
LHX2,97,survived,up,1,0,0,Same-tissue replication: 1/1 concordant. Cross-tissue: 0/2 concordant.
LYN,97,survived,up,1,0,2,Same-tissue replication: 1/1 concordant. Cross-tissue: 2/3 concordant.
MAPKAPK3,97,survived,up,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/3 concordant.
PLCE1,97,survived,up,1,0,0,Same-tissue replication: 1/1 concordant. Cross-tissue: 0/2 concordant.
PSME2,97,survived,up,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/3 concordant.
PTPN1,97,survived,up,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/3 concordant.
TIPARP,97,survived,up,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/3 concordant.
WSCD1,97,survived,up,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/2 concordant.
GPI,99,survived,down,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/3 concordant.
HPS6,99,survived,down,0,0,3,Same-tissue replication: 0/1 concordant. Cross-tissue: 3/3 concordant.
RETREG2,99,survived,down,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/3 concordant.
CBX7,100,survived,down,0,0,2,Same-tissue replication: 0/1 concordant. Cross-tissue: 2/3 concordant.
DPP6,100,survived,down,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/2 concordant.
EIF3K,100,survived,down,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/3 concordant.
GALNT17,100,survived,down,1,0,2,Same-tissue replication: 1/1 concordant. Cross-tissue: 2/2 concordant.
HMGB3,100,survived,down,0,0,2,Same-tissue replication: 0/1 concordant. Cross-tissue: 2/2 concordant.
LIN7B,100,survived,down,0,0,2,Same-tissue replication: 0/1 concordant. Cross-tissue: 2/3 concordant.
PLPP6,100,survived,down,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/3 concordant.
SNX17,100,survived,down,1,0,0,Same-tissue replication: 1/1 concordant. Cross-tissue: 0/3 concordant.
YPEL4,100,survived,down,0,0,2,Same-tissue replication: 0/1 concordant. Cross-tissue: 2/3 concordant.
DKK3,114,survived,up,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/2 concordant.
HEATR5B,114,survived,up,1,0,2,Same-tissue replication: 1/1 concordant. Cross-tissue: 2/3 concordant.
KCNIP4,114,survived,up,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/2 concordant.
NAPB,114,survived,down,0,0,0,Same-tissue replication: 0/1 concordant. Cross-tissue: 0/2 concordant.
SLC45A1,114,survived,down,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/2 concordant.
SSX2IP,114,survived,up,1,0,2,Same-tissue replication: 1/1 concordant. Cross-tissue: 2/2 concordant.
SYT13,114,survived,down,0,0,2,Same-tissue replication: 0/1 concordant. Cross-tissue: 2/2 concordant.
AGGF1,116,survived,down,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/3 concordant.
