gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,direction
SERPIND1,3,True,True,True,True,4,True,2.3352218957549016,up
SLAMF7,5,True,True,True,True,4,True,2.0776681916323527,up
SLC39A8,7,True,True,True,True,4,True,-1.3368600782647047,down
SLCO4A1,4,True,True,True,True,4,True,-2.824348502068627,down
SULF1,3,True,True,True,True,4,True,2.0734964551911768,up
THY1,1,True,True,True,True,4,True,2.0530258371666665,up
TMEM45A,11,True,True,True,True,4,True,1.5262565473284317,up
TMPRSS4,3,True,True,True,True,4,True,1.8643344222941178,up
TP63,5,True,True,True,True,4,True,2.2548236266127453,up
TRIM2,11,True,True,True,True,4,True,1.0693242439803916,up
VSIG1,5,True,True,True,True,4,True,1.4017635518235299,up
ABCA3,7,True,False,True,True,4,False,-1.0420998272156865,down
ABCA13,14,True,False,True,True,4,False,1.426877664862745,up
AGER,7,True,False,True,True,4,False,-0.9175623159852946,down
AOC3,10,True,False,True,True,4,False,-0.9098368547450972,down
BMP7,0,True,False,True,True,4,False,0.15414169640686287,up
CACNA2D2,2,True,False,True,True,4,False,-1.136808106828432,down
CCL18,15,True,False,True,True,4,False,1.01841923559804,up
CDH13,10,True,False,True,True,4,False,-1.13483438845098,down
CHI3L2,9,True,False,True,True,4,False,-1.503935157705882,down
CLCA2,13,True,True,True,True,4,False,1.2341727613627453,up
CLDN1,6,True,False,True,True,4,False,1.801255364789215,up
COL3A1,14,True,False,True,True,4,False,1.3968925416666673,up
COL5A2,13,True,False,True,True,4,False,0.9882639580245097,up
COL6A3,13,True,False,True,True,4,False,1.09371000142157,up
COL14A1,1,True,False,True,True,4,False,2.431080493132353,up
CTSK,11,True,False,True,True,4,False,1.653792422622549,up
CXCL8,0,True,True,True,True,4,False,-0.5622533934411756,down
ENG,0,True,False,True,True,4,False,0.09996881002941177,up
FANK1,15,True,False,True,True,4,False,1.2624964966323522,up
GPNMB,12,True,False,True,True,4,False,0.9492948708088249,up
TAMALIN,10,True,True,True,True,4,False,-0.983573099960785,down
GSTA1,15,True,False,True,True,4,False,1.8136411351078434,up
HHIP,2,True,False,True,True,4,False,-1.571049106965686,down
HMCN1,13,True,True,True,True,4,False,0.9927960642009809,up
HSPA4L,13,True,False,True,True,4,False,0.7750433586960787,up
ID1,10,True,False,True,True,4,False,-1.1019949101960775,down
IL33,6,True,False,True,True,4,False,1.065262786406863,up
INMT,9,True,False,True,True,4,False,-1.1989249014509817,down
ITGA3,0,True,False,True,True,4,False,-0.009225137205882167,down
ITGAV,12,True,False,True,True,4,False,0.4986615771078433,up
KDR,10,True,False,True,True,4,False,-0.7827861843529411,down
LIN7A,10,True,False,True,True,4,False,-0.8728077075196078,down
LRRC32,10,True,False,True,True,4,False,-1.0398387022009798,down
MGAM,9,True,False,True,True,4,False,-1.9638225151470585,down
MMP1,1,True,False,True,True,4,False,3.8616703616862744,up
MS4A2,14,True,False,True,True,4,False,1.469657860607843,up
MSMB,15,True,False,True,True,4,False,2.5597289061813733,up
NEK11,12,True,False,True,True,4,False,0.5227292931813718,up
NELL2,14,True,False,True,True,4,False,1.2897846062450984,up
OGN,11,True,False,True,True,4,False,1.2689391850588227,up
PGC,4,True,False,True,True,4,False,-2.0184683132254895,down
PLA2G1B,2,True,False,True,True,4,False,-2.362236490843138,down
PRSS12,14,True,False,True,True,4,False,1.2261975351617642,up
S100A9,10,True,False,True,True,4,False,-1.1860468091372547,down
SERPINI2,12,True,False,True,True,4,False,0.810306446916667,up
SFRP2,1,True,False,True,True,4,False,3.5944415297745103,up
SFRP4,5,True,False,True,True,4,False,1.8523792322450996,up
SLCO2A1,7,True,False,True,True,4,False,-1.3373238230931361,down
SLN,14,True,True,True,True,4,False,1.3108052134313724,up
SOX2,6,True,False,True,True,4,False,1.7086029922401966,up
SPATA18,15,True,False,True,True,4,False,1.6476969347696078,up
STX11,9,True,False,True,True,4,False,-1.0893669451225492,down
SLITRK6,15,True,False,True,True,4,False,1.3501288319362752,up
SYTL2,1,True,False,True,True,4,False,0.6326512075049016,up
TGFB2,13,True,False,True,True,4,False,1.0332349970784314,up
TIMP3,10,True,False,True,True,4,False,-1.1384263837254893,down
VCAM1,3,True,False,True,True,4,False,1.917034589343137,up
WDR49,12,True,False,True,True,4,False,0.5820028620098034,up
ZBTB16,2,True,False,True,True,4,False,-2.043190177127451,down
ZG16B,11,True,False,True,True,4,False,1.044511374901961,up
FAM81B,15,True,False,True,False,3,False,1.8027183953480392,up
HRAS,0,True,False,True,False,3,False,0.1043182477794115,up
MNS1,15,True,False,True,False,3,False,1.2354436661666661,up
VEGFA,10,True,False,True,False,3,False,-0.557309821950979,down
DNAI7,15,True,False,False,False,1,False,1.0336619542549021,up
