gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
NIPSNAP1,166,4,1.0499738736462128,up
NXT1,166,4,0.5898709697315452,up
P2RX4,166,4,0.9525801075816316,up
RHOD,166,4,0.508138157274828,up
SCNN1A,166,4,2.662493584058371,up
SLC16A6,166,4,2.3938146729269167,up
SLC1A4,166,4,1.4428154330494705,up
SYTL2,166,4,1.411205244390786,up
TMEM97,166,4,2.1932204259707677,up
TRIP13,166,4,1.8101119386937539,up
UNC5B,166,4,1.069454438835551,up
ZNF93,166,4,0.758572620802572,up
BUB3,167,4,0.8819874449056568,up
CHPF2,167,4,1.0208145400753041,up
HYOU1,167,4,0.9445411624059776,up
JAG2,167,4,0.3072541742807404,up
MAZ,167,4,1.0254549616775903,up
MLLT11,167,4,1.448741801717429,up
OAZ3,167,4,0.9902859933087775,up
OCLN,167,4,2.0213924655164406,up
POLR1C,167,4,0.8852966085534861,up
PTP4A3,167,4,1.0576080321715677,up
RGS10,167,4,0.7646044429728227,up
SLC9A7,167,4,1.618246038092054,up
SPRING1,167,4,0.9016080954623713,up
TOMM34,167,4,0.9558271400244163,up
VAV2,167,4,0.8718574484711152,up
YIPF2,167,4,0.7659918621027826,up
CNOT6,168,4,0.7466115730652736,up
DIABLO,168,4,0.6310666385812529,up
EIPR1,168,4,0.5787093016804001,up
GCNT1,168,4,0.6818529249484719,up
SKIC2,168,4,0.5272620138851551,up
TARBP2,168,4,0.5697285810906738,up
TMEM106C,168,4,0.7565558533145045,up
TOMM40,168,4,0.6101184781118554,up
WRAP53,168,4,0.44225050192336957,up
CDC42BPB,169,4,-0.2468339637442618,down
COPS7B,169,4,0.1744344338319883,up
LPCAT4,169,4,0.06404727114044961,up
MRTFA,169,4,0.10520111547658972,up
PODXL,169,4,-0.05525276508767085,down
PXN,169,4,-0.03647880446296847,down
AFTPH,170,4,0.779319806873195,up
CERS5,170,4,0.6080097335988421,up
CSE1L,170,4,0.7457082387403178,up
FARSA,170,4,0.8223980802889033,up
LCMT1,170,4,0.789921143089809,up
PCYOX1L,170,4,0.7722399826449053,up
PIGQ,170,4,0.7052461402276649,up
ATG4B,171,4,0.4677999013024077,up
CNIH4,171,4,0.6274933377336511,up
DEDD2,171,4,0.6116186338230714,up
EFR3A,171,4,0.6527492944832467,up
MCM6,171,4,0.6226745024939144,up
PSME1,171,4,0.45767874686431753,up
RTL10,171,4,0.6849225788418973,up
SYT7,171,4,0.6182600877318363,up
WDR12,171,4,0.4618790755628637,up
HM13,172,4,0.6023565602777632,up
RHBDF2,172,4,0.7368340962762541,up
