gene,cluster_id
GIMAP8,344
GINS1,225
GINS2,151
GIT2,469
GJA4,399
GJA5,136
GJB2,188
GJC2,202
GKAP1,220
GLB1L2,166
GLDN,337
GLE1,0
GLI3,13
GLIPR2,136
GLMN,113
GLO1,386
GLRX3,127
GLUD2,161
GLUL,105
GLYAT,216
GLYR1,390
GMDS,309
GMEB2,280
GMFG,459
GMIP,17
GMNN,198
GMPPA,309
GMPS,237
GNA12,322
GNA13,455
GNAI1,216
GNAL,338
GNAQ,95
GNAZ,448
GNB2,309
GNE,282
GNG11,153
GNG12,373
GNG2,361
GNL2,113
GNPDA2,189
GNPNAT1,50
GNRH2,105
GNS,-1
GOLGA3,223
GOLGA4,257
GOLGA7,22
GOLGA8A,12
GOLGA8N,448
GOLM1,149
GOLPH3,438
GORAB,265
GORASP2,306
GOSR1,456
GOT1,306
GOT2,436
GP2,36
GPAA1,33
GPAM,363
GPAT4,86
GPATCH11,307
GPATCH2,17
GPATCH4,195
GPATCH8,281
GPC1,53
GPC3,215
GPC6,220
GPD1,177
GPD1L,22
GPD2,15
GPER1,276
GPHRA,262
GPI,26
GPIHBP1,-1
GPR137B,285
GPR146,360
GPR153,312
GPR157,185
GPR160,193
GPR176,441
GPR27,342
GPR34,163
GPR68,49
GPRASP1,423
GPRC5A,225
GPRC5C,52
GPRIN3,53
GPSM2,94
GPT2,130
GPX1,244
GPX3,133
GPX4,316
GRAMD1A,288
GRAMD1C,460
GRAMD2B,413
GRB10,427
GRB2,31
GREB1,31
GREM2,44
GRHL2,1
GRHPR,302
GRIK3,122
GRK3,400
GRK5,350
GRK6,203
GRM4,42
GRP,193
GRTP1,431
GRWD1,186
GSDMB,466
GSDMD,85
GSDME,130
GSK3B,223
GSN,9
GSPT1,457
GSPT2,135
GSR,366
GSS,365
GSTA4,189
GSTCD,237
GSTK1,11
GSTM1,160
GSTM2,252
GSTM4,70
GSTM5,270
GSTO2,261
GSTP1,38
GSTZ1,455
GTF2A2,282
GTF2B,259
GTF2E1,351
GTF2E2,39
GTF2H2C_2,443
GTF2H3,470
GTF2IRD1,147
GTF3A,-1
GTF3C1,436
GTF3C2,405
GTF3C4,366
GTPBP3,289
GTPBP4,418
GTPBP8,441
GTSE1,287
GUCY1B1,27
GULP1,175
GUSB,98
GYG2,154
GYPC,274
GYS1,395
GYS2,130
GZMK,53
H1-0,53
H2AC14,75
H2AC17,155
H2AC19,107
H2AC25,151
H2AC6,333
H2AX,479
H2AZ1,328
H2BC11,416
H2BC12,444
H2BC12L,456
H2BC21,18
H2BC4,234
H2BC5,225
H2BC6,480
H2BC9,468
H3-3A,50
H3C7,263
H4C11,389
H4C8,284
HABP4,239
HACD1,129
HACD2,58
HACD3,180
HACL1,461
HADH,411
HADHA,109
HADHB,476
HAGHL,260
HAS1,137
HAT1,223
HAUS5,31
HBA2,133
HBB,134
HBD,137
HBEGF,189
HBG2,354
HBP1,330
HCAR3,370
HCFC2,21
HDAC1,418
HDAC6,465
HDAC7,427
HDAC8,61
HDAC9,136
HDDC2,194
HDGF,235
HDGFL3,309
HDHD5,288
HEATR1,299
HEATR5A,230
HEATR6,309
HEBP2,211
HECA,256
HECTD1,23
HECTD3,109
HEG1,255
HELZ,71
HEPN1,320
HERC6,62
HES1,14
HES4,62
HEXD,359
HEY2,42
HFE,104
HGH1,12
HGS,16
HHAT,406
HIBADH,174
HIBCH,194
HID1,460
HIF1A,201
HIF1AN,115
HIGD1B,241
HIGD2A,189
HIKESHI,66
HINT2,130
HINT3,65
HIPK2,357
HIPK3,447
HIVEP2,282
HJURP,288
HK1,60
HK2,38
HLA-DOA,16
HLF,8
HM13,172
HMCES,23
HMCN1,26
HMG20B,94
HMGA1,342
HMGB2,371
HMGB3,148
HMGCL,301
HMGCR,418
HMGN1,456
HMGN3,132
HMGXB3,217
HMGXB4,343
HNMT,354
HNRNPA1,431
HNRNPA2B1,-1
HNRNPA3,472
HNRNPAB,389
HNRNPC,120
HNRNPD,464
HNRNPF,288
HNRNPH1,31
HNRNPH3,282
HNRNPK,155
HNRNPL,223
HNRNPLL,90
HNRNPR,-1
HNRNPU,347
HNRNPUL2,258
HOMER1,385
HOMER2,90
HOMER3,384
HOOK1,414
HOOK2,357
HOOK3,21
HOPX,193
HOXA10,240
HOXA3,17
HOXA5,2
HOXA7,211
HOXB7,244
HOXC10,107
HOXD4,433
HOXD8,135
HP,420
HPGD,229
HPGDS,293
HPRT1,389
HPS3,260
HPS6,223
HRCT1,93
HRK,122
HS3ST3B1,35
HS6ST1,1
HSBP1,450
HSBP1L1,40
HSD11B1,176
HSD11B2,146
HSD17B11,344
HSD17B7,193
HSDL2,3
HSP90AA1,371
HSP90AB1,198
HSP90B1,224
HSPA12A,153
HSPA12B,341
HSPA14,118
HSPA1L,366
HSPA2,246
HSPA4,429
HSPA5,17
HSPB2,176
HSPB6,300
HSPB7,216
HSPB8,20
HSPBP1,232
HSPE1,237
HSPG2,39
HSPH1,407
HTR2B,229
HTRA1,322
HTT,287
HUWE1,67
HYAL2,258
HYCC1,37
HYI,242
HYLS1,288
HYOU1,167
IARS1,172
ICA1,223
ICAM1,440
ICAM2,422
ICOS,217
ID1,375
ID4,379
IDE,392
IDH1,11
IDH2,389
IDH3A,453
IDNK,39
IER3,414
IER5L,288
IFFO1,64
IFFO2,35
IFI16,463
IFI30,117
IFI6,414
IFIH1,394
IFIT2,43
IFNGR1,38
IFT25,119
IFT27,393
IFT81,418
IFTAP,181
IGBP1,282
IGF1,379
IGF1R,342
IGFBP2,82
IGFBP3,21
IGFBP6,216
IGHMBP2,466
IGIP,19
IGSF10,338
IGSF3,456
IGSF8,217
IK,70
IKBKE,438
IL11RA,350
IL15RA,24
IL17RB,14
IL1R1,271
IL21R,89
IL2RB,98
IL33,297
IL3RA,164
IL4I1,249
IL6,125
IL6R,244
IL6ST,45
IL7R,53
ILF2,288
ILF3,141
ILK,22
IMMP2L,157
INAVA,116
INF2,313
ING2,282
ING3,136
INHBA,233
INHBB,421
INMT,307
INO80D,0
INO80E,222
INPP1,24
INPP4B,208
INPP5A,173
INPP5E,179
INPP5J,1
INPP5K,269
INTS10,321
INTS13,368
INTS4,477
INTS6,443
INTS7,165
INTS8,418
IPO5,268
IPO8,310
IPO9,431
IPPK,124
IQCE,86
IQCK,4
IQSEC1,445
IRAK1,405
IRF2BP2,251
IRF3,266
IRF6,414
IRF7,415
IRF9,288
IRS1,221
IRS2,9
IRX3,431
IRX5,414
ISCA1,242
ISCA2,35
ISCU,315
ISG15,456
ISG20,334
ISG20L2,141
ISM1,37
ISOC1,28
IST1,32
ITGA1,72
ITGA4,183
ITGA7,59
ITGA9,459
ITGAE,426
ITGB1,269
ITGB1BP1,9
ITGB4,-1
ITGBL1,309
ITIH4,36
ITIH5,133
ITM2A,29
ITM2B,127
ITPA,165
ITPK1,181
ITPKB,195
ITSN1,8
ITSN2,449
IVNS1ABP,217
JADE1,432
JADE2,223
JADE3,288
JAG2,167
JAK1,399
JAK3,31
JAM2,349
JARID2,343
JAZF1,37
JCAD,372
JDP2,279
JHY,357
JMJD4,110
JMJD6,477
JPT1,149
JPT2,234
JRKL,461
JTB,389
JUN,241
JUNB,396
JUND,41
JUP,416
KALRN,433
KANK1,10
KANK2,350
KANK3,344
KANK4,163
KANSL2,306
KANSL3,75
KAT2B,412
KATNAL1,364
KATNIP,365
KAZALD1,36
KCNA3,90
KCNAB1,191
KCND3,204
KCNE3,65
KCNE4,342
KCNF1,123
KCNIP2,339
KCNJ8,297
KCNK1,227
KCNK5,200
KCNMB1,102
KCNS3,435
KCTD1,246
KCTD10,67
KCTD12,378
KCTD15,234
KCTD18,322
KCTD20,69
KCTD3,223
KCTD5,295
KCTD7,312
KCTD9,454
KDELR1,224
KDELR2,193
KDF1,50
KDM1A,367
KDM2B,98
KDM3B,469
KDM4B,346
KDM5A,43
KDM5B,457
KDM7A,139
KDR,446
KHDC4,295
KHK,76
KIAA0232,71
KIAA0319L,283
KIAA0513,33
KIAA0586,464
KIAA0753,343
KIAA1671,146
KIAA1958,479
KIAA2013,170
KIDINS220,57
KIF11,63
KIF1C,67
KIF20A,151
KIF21A,288
KIF22,48
KIF23,62
KIF25,173
KIF26A,5
KIF2C,1
KIF5C,389
KIF9,358
KIFC1,193
KIFC2,152
KIZ,173
KLB,363
KLC1,191
KLF10,254
KLF11,278
KLF13,421
KLF15,323
KLF2,274
KLF3,296
KLF4,214
KLF6,157
KLF7,272
KLF8,424
KLF9,275
KLHDC8A,35
KLHDC8B,382
KLHDC9,431
KLHL11,258
KLHL12,83
KLHL13,135
KLHL2,469
KLHL20,302
KLHL21,432
KLHL29,191
KLHL31,339
KLHL36,448
KLHL41,89
KLHL42,260
KLHL5,65
KLHL7,257
KMT2A,282
KMT2D,147
KNOP1,193
KPNA1,164
KPNA2,294
KPNA3,70
KPNA4,69
KPNB1,299
KPTN,203
KRABD5,222
KRAS,265
KRCC1,301
KRI1,195
KRT14,257
KRT15,195
KRT17,196
KRT18,292
KRT19,292
KRT7,188
KRT8,292
KRTCAP2,451
KRTCAP3,108
LAD1,365
LAGE3,480
LAIR1,129
LAMA2,72
LAMA3,282
LAMA4,9
LAMB1,130
LAMB2,219
LAMC1,247
LAMC2,467
LAMP5,-1
LAMTOR3,258
LANCL1,322
LAPTM4B,444
LARGE2,192
LARP4B,306
LARP6,47
LARP7,476
LARS2,84
LAS1L,319
LATS2,65
LCK,197
LCLAT1,288
LCMT1,170
LCOR,283
LCORL,112
LDAH,136
LDB1,166
LDB2,8
LDHB,2
LDLRAD3,470
LDLRAP1,201
LEF1,148
LEFTY1,105
LEMD2,332
LEMD3,33
LENG8,79
LEO1,288
LEP,178
LEPROT,425
LETMD1,191
LGALS1,336
LGALS12,339
LGALS3,245
LGALS8,393
LGALSL,301
LGMN,336
LGR4,454
LHFPL6,3
LHPP,104
LHX1,90
LHX6,432
LIFR,337
LIG1,142
LIG3,1
LILRB5,423
LIMA1,317
LIMCH1,277
LIMD1,195
LIMK2,479
LIMS2,448
LIMS4,239
LIN7A,21
LINS1,187
LIPE,320
LIPT1,245
LIX1L,424
LLGL1,404
LLGL2,149
LMAN2,237
LMBR1,318
LMBR1L,147
LMBRD1,173
LMCD1,219
LMLN,60
LMNB1,74
LMNB2,82
LMO2,398
LMO3,212
LMOD1,72
LNPEP,272
LNX1,90
LNX2,450
LONRF1,244
LOXL4,181
LPAR1,238
LPAR2,151
LPAR6,239
LPCAT1,346
LPCAT4,169
LPIN1,244
LPL,154
LPP,95
LPXN,31
LRATD2,151
LRBA,431
LRCH3,5
LRG1,333
LRIF1,-1
LRIG2,428
LRMDA,454
LRP1,304
LRP1B,20
LRP3,301
LRRC1,228
LRRC15,188
LRRC28,219
LRRC32,243
LRRC59,235
LRRC8D,407
LRRD1,16
LRRFIP1,197
LRRN3,30
LRRN4CL,320
LSG1,232
LSM10,146
LSM2,198
LSM3,102
LSM4,60
LSM6,194
LSM7,290
LSR,18
LSS,67
LTB,197
LTBP4,109
LTF,383
LUC7L3,309
LXN,464
LY6E,-1
LY75,53
LYPD3,284
LYPLA1,389
LYPLA2,75
LYRM1,269
LYRM7,459
LYVE1,133
M6PR,477
MACROH2A1,328
MACROH2A2,418
MAD2L1,107
MADD,77
MAF,397
MAFF,335
MAFG,466
MAFK,223
MAGEA6,89
MAGED1,60
MAGED2,408
MAGEF1,457
MAGI2,127
MAGI3,288
MAGOHB,224
MAGT1,198
MAL2,14
MALL,109
MAMDC2,320
MAML2,37
MAMLD1,105
MAN1A1,274
MAN1B1,166
MAN1C1,21
MAN2A2,448
MAN2C1,80
MANEA,256
MANF,207
MAOA,154
MAOB,93
MAP1A,267
MAP1B,174
MAP1LC3A,7
MAP1LC3B,21
MAP2K1,181
MAP2K7,310
MAP3K1,358
MAP3K13,32
MAP3K2,455
MAP3K20,326
MAP3K5,268
MAP3K8,230
MAP3K9,54
MAP4,432
MAP4K4,219
MAP7,366
MAP7D1,422
MAP7D3,278
MAPK10,72
MAPK13,227
MAPK14,301
MAPK6,343
MAPK8,32
MAPKAPK2,235
MAPKAPK3,179
MARCHF2,129
MARCHF9,200
MARCKSL1,148
MARCO,65
MARK1,-1
MARVELD2,261
MARVELD3,18
MAST2,384
MAST4,204
MAU2,427
MAZ,167
MB,166
MBD2,315
MBD4,51
MBD6,86
MBNL1,5
MBNL2,364
MBNL3,329
MBOAT2,166
MBOAT7,82
MBTPS2,464
MCAM,46
MCC,173
MCCC1,241
MCF2L,147
MCFD2,322
MCM2,116
MCM3,289
MCM4,234
MCM5,147
MCM6,171
MCM9,405
MCOLN3,21
MCTP1,221
MCTS1,310
MDFIC,212
MDH1,238
MDK,148
MDM2,1
MDN1,282
ME1,356
ME3,241
MEAF6,52
MECOM,446
MECR,132
MED1,457
MED12,-1
MED14,427
MED16,283
MED19,96
MED20,33
MED23,51
MED25,309
MED27,404
MED31,392
MED7,80
MEF2A,158
MEF2C,336
MEGF6,310
MEGF8,293
MEIS1,66
MEIS2,175
MEIS3,222
MELK,292
MEN1,406
MEOX1,9
MEOX2,59
MESD,359
MESP1,162
MEST,9
MET,364
METRN,479
METTL1,142
METTL13,309
METTL22,28
METTL25B,43
METTL5,242
METTL8,101
MEX3C,78
MEX3D,55
MFAP2,63
MFAP4,212
MFAP5,354
MFN2,301
MFNG,268
MFSD12,16
MFSD6,366
MGAT3,425
MGAT4A,142
MGAT4B,366
MGLL,153
MGME1,288
MGRN1,451
MGST1,362
MGST3,244
MICAL1,53
MICAL2,227
MICAL3,191
MICALL2,193
MICB,346
MICU2,393
MID1,1
MID1IP1,11
MID2,432
MIEN1,388
MIER2,202
MIF,116
MIF4GD,146
MINPP1,450
MIS18A,-1
MISP,206
MITF,317
MKLN1,173
MKNK1,80
MKNK2,312
MLLT11,167
MLLT3,441
MLLT6,56
MLPH,414
MLST8,200
MLX,131
MLXIPL,269
MLYCD,173
MMD,216
MME,216
MMEL1,480
MMGT1,458
MMP1,227
MMP11,225
MMP13,208
MMP14,351
MMP28,399
MMP3,407
MMP9,431
MMRN2,324
MN1,156
MNT,140
MNX1,431
MOB3B,329
MOB3C,380
MOCS1,411
MOGS,110
MORC2,143
MORF4L1,23
MORF4L2,155
MOV10,288
MPC1,357
MPC2,467
MPDZ,432
MPEG1,129
MPG,31
MPHOSPH10,197
MPHOSPH6,473
MPLKIP,79
MPP1,127
MPRIP,433
MPST,11
MPV17L2,155
MPZL2,249
MRAP,339
MRAS,46
MRC1,210
MREG,333
MRGBP,443
MRGPRF,175
MRM2,359
MROH1,84
MROH6,40
MRPL10,301
MRPL12,351
MRPL13,144
MRPL14,206
MRPL16,296
MRPL17,192
MRPL2,461
MRPL28,52
MRPL3,332
MRPL35,392
MRPL36,35
MRPL46,279
MRPL49,97
MRPL50,35
MRPL55,83
MRPL58,84
MRPL9,-1
MRPS21,217
MRPS26,83
MRPS27,352
MRPS30,443
MRPS31,455
MRPS33,441
MRPS34,384
MRRF,288
MRTFA,169
MS4A4A,335
MSANTD2,455
MSANTD3,83
MSANTD4,279
MSH3,173
MSH6,443
MSI2,63
MSMO1,407
MSN,70
MSRA,381
MSRB1,351
MSRB3,175
MSX1,29
MT-CO1,469
MT-ND2,469
MT-ND4,27
MT1E,242
MT1H,244
MT1HL1,296
MT1M,10
MT1X,422
MT2A,322
MTA2,122
MTA3,-1
MTARC1,214
MTARC2,157
MTDH,114
MTERF3,451
MTF1,139
MTF2,318
MTFP1,86
MTFR1,473
MTFR1L,39
MTG1,179
MTHFD1,422
MTHFD2,149
MTHFD2L,224
MTIF3,446
MTMR1,429
MTMR10,382
MTMR11,223
MTMR12,244
MTMR2,476
MTMR3,41
MTMR4,75
MTMR9,244
MTPAP,367
MTRES1,476
MTREX,452
MTURN,320
MUC1,193
MX1,-1
MXD3,147
MXI1,99
MXRA5,285
MXRA7,277
MXRA8,11
MYB,292
MYBL1,184
MYBL2,342
MYCBP2,458
MYCT1,350
MYD88,84
MYDGF,85
MYEF2,150
MYH10,173
MYH11,423
MYH14,441
MYL9,356
MYO15B,4
MYO16,20
MYO19,150
MYO1B,439
MYO1C,238
MYO1D,16
MYO5A,301
MYO5B,193
MYO6,407
MYO9A,-1
MYOM1,325
MYOM2,301
MYZAP,215
MZB1,43
MZT2A,430
MZT2B,184
N4BP2L1,157
N4BP2L2,166
NAA15,53
NAA25,334
NAA30,301
NAA35,358
NAA60,306
NAALAD2,162
NAALADL1,173
NAB1,432
NABP1,130
NABP2,455
NACA,282
NACC2,135
NADK,194
NADSYN1,-1
NAGA,195
NAGK,96
NAIP,14
NANOS1,130
NANS,294
NAP1L4,388
NAP1L5,129
NAT1,444
NAT10,144
NAT14,462
NAT8L,345
NAT9,147
NATD1,325
NAV2,13
NAV3,271
NAXE,208
NBAS,70
NBDY,203
NBEAL2,314
NBL1,393
NBPF26,413
NBR1,440
NCALD,81
NCAM1,301
NCAPD3,31
NCF2,137
NCF4,230
NCK1,255
NCOA1,257
NCOA4,173
NCOA5,236
NCOA7,238
NCOR2,231
NCSTN,200
NDC1,343
NDC80,416
NDE1,117
NDEL1,296
NDN,30
NDOR1,179
NDRG1,241
NDRG2,17
NDUFA2,258
NDUFA6,392
NDUFAB1,466
NDUFAF1,173
NDUFAF3,64
NDUFB3,115
NDUFB8,301
NDUFS3,442
NDUFS4,373
NDUFS6,319
NDUFV2,392
NEBL,333
NECAB3,182
NECTIN2,468
NECTIN4,480
NEDD4,57
NEDD9,38
NEGR1,162
NEK1,312
NEK2,233
NEK7,277
NEK9,255
NELFB,32
NELFCD,387
NELL2,366
NEMP1,309
NETO2,385
NEU1,290
NEU3,16
NEURL1B,55
NEXN,162
NFATC1,41
NFATC2IP,251
NFE2L2,132
NFIA,221
NFIB,424
NFIL3,335
NFIX,254
NFKB2,179
NFKBIE,193
NFRKB,281
NFU1,271
NFYA,143
NFYB,475
NHERF1,18
NHLRC2,424
NHLRC3,461
NHP2,456
NHSL3,74
NIBAN1,26
NIBAN2,151
NICOL1,334
NID1,65
NID2,137
NIFK,260
NINL,75
NIPA2,288
NIPAL3,34
NIPSNAP1,166
NIPSNAP3A,230
NIPSNAP3B,47
NISCH,282
NKD2,347
NKIRAS1,21
NKRF,97
NLK,40
NLRX1,211
NMB,30
NME1,262
NME3,182
NME7,333
NMNAT2,364
NMNAT3,322
NMRAL1,235
NMRK1,453
NMT2,176
NNAT,174
NNT,130
NOAZFP,69
NOC2L,451
NOC3L,470
NOL11,288
NOL12,101
NOL6,309
NOLC1,418
NOMO3,331
NOP10,258
NOP16,142
NOP2,124
NOP58,152
NOSTRIN,419
NOTCH3,392
NOTCH4,403
NOVA1,354
NOXA1,98
NPHP3,447
NPIPA1,147
NPIPA5,480
NPM1,470
NPNT,226
NPR1,58
NPR2,191
NPR3,215
NPRL2,32
NPTXR,79
NPY1R,125
NPY5R,240
NQO1,137
NQO2,269
NR1D2,311
NR1H3,354
NR2C1,126
NR2C2AP,237
NR2F6,286
NR3C1,350
NR3C2,412
NR4A1,-1
NR6A1,122
NRDE2,61
NREP,456
NRF1,42
NRIP3,16
NRN1,212
NRP1,379
NRP2,130
NRSN2,280
NSA2,109
NSD2,430
NSD3,465
NSMCE4A,463
NSUN2,359
NSUN5,6
NSUN6,147
NSUN7,56
NT5E,174
NTAN1,244
NTAQ1,410
NTHL1,430
NTMT1,155
NTN1,61
NTRK2,320
NTRK3,136
NUAK1,241
NUAK2,145
NUBP2,309
NUBPL,252
NUCB2,371
NUCKS1,83
NUDT16L1,60
NUDT17,-1
NUDT3,138
NUDT4B,-1
NUDT7,417
NUP133,96
NUP205,384
NUP210,234
NUP43,60
NUP58,117
NUP62,180
NUP85,237
NUP93,306
NUSAP1,292
NVL,82
NXT1,166
NYNRIN,109
OAF,424
OAS1,114
OAS2,16
OAS3,193
OAZ3,167
OCIAD2,468
OCLN,167
ODF2,143
OFD1,96
OGFOD2,237
OGFR,390
OGFRL1,19
OGG1,259
OGN,379
OGT,13
OLA1,451
OLFML1,379
OLFML2A,191
OLFML3,230
OMD,273
OPA1,302
OPHN1,7
OPN3,291
OPTN,317
ORAI2,195
ORC1,88
ORC3,301
ORC5,289
ORC6,408
ORMDL3,239
OSBPL10,124
OSBPL11,99
OSBPL1A,350
OSBPL2,309
OSBPL9,311
OSR2,20
OSTF1,455
OSTM1,244
OTUD1,463
OTUD3,282
OTUD4,441
OVOL1,1
OVOL2,233
OXA1L,352
OXCT1,275
OXLD1,358
OXNAD1,36
OXR1,252
P2RX4,166
P2RY13,-1
P2RY14,176
P3H1,16
P3H3,76
P3H4,63
P4HA1,288
P4HA3,155
P4HB,368
P4HTM,309
PA2G4,298
PABIR1,445
PABPC1,332
PABPC1L,227
PABPC3,288
PACC1,1
PACS1,303
PAFAH1B1,282
PAFAH1B3,292
PAGR1,82
PAICS,479
PAIP1,101
PAK1,309
PAK4,142
PALB2,52
PALM,323
PALM2AKAP2,8
PALMD,133
PAMR1,324
PANK3,287
PAPSS1,286
PAPSS2,161
PAQR4,108
PAQR8,217
PARD3B,344
PARD6B,233
PARM1,398
PARN,6
PARP1,314
PARP10,431
PARP12,431
PARP14,265
PARP9,121
PARVA,17
PARVB,41
PATJ,414
PAXIP1,51
PAXX,314
PBK,148
PBLD,336
PBRM1,321
PBX2,427
PBXIP1,41
PC,73
PCBP1,475
PCBP2,70
PCCA,277
PCCB,256
PCDH17,122
PCDH18,338
PCDH19,137
PCDH9,215
PCGF2,406
PCGF5,65
PCGF6,312
PCK1,178
PCLAF,292
PCM1,101
PCMTD1,136
PCNA,294
PCNX1,17
PCNX4,197
PCOLCE2,178
PCSK5,10
PCTP,105
PCYOX1,277
PCYOX1L,170
PCYT1A,67
PCYT2,7
PDAP1,198
PDCD10,140
PDCD11,223
PDCD6,116
PDCL,71
PDE12,115
PDE1A,65
PDE2A,9
PDE3B,339
PDE4A,22
PDE5A,173
PDE7A,431
PDE7B,341
PDE8A,398
PDE8B,212
PDGFA,441
PDGFC,475
PDGFD,379
PDGFRA,377
PDGFRB,303
PDGFRL,162
PDHA1,244
PDIA3,437
PDIA4,193
PDIK1L,251
PDK2,211
PDK4,339
PDP2,17
PDRG1,264
PDXK,433
PDZD2,59
PDZD8,419
PDZRN3,-1
PEA15,269
PEAK1,381
PEAR1,17
PECAM1,317
PEG10,62
PEG3,229
PELI1,311
PELI2,37
PELI3,36
PELP1,455
PEMT,240
PEPD,375
PER3,211
PES1,309
PET100,347
PEX11A,21
PEX11B,309
PEX16,138
PEX19,240
PEX5,109
PFDN1,39
PFDN5,23
PFKFB1,30
PFKFB3,10
PFKFB4,56
PFKL,319
PFN1,186
PGAP2,460
PGAP3,263
PGAP4,382
PGAP6,124
PGD,11
PGGHG,431
PGM1,73
PGM2,288
PGM2L1,468
PGM3,101
PGM5,300
PGP,365
PGRMC2,58
PHACTR2,241
PHAF1,199
PHETA2,83
PHF1,7
PHF10,126
PHF14,351
PHF19,79
PHF2,13
PHF20L1,358
PHF23,217
PHF6,318
PHGDH,269
PHIP,31
PHKA1,-1
PHKA2,445
PHKB,69
PHKG2,-1
PHLDA2,333
PHLDA3,173
PHLDB2,93
PHLDB3,87
PHLPP2,321
PHTF2,306
PHYH,378
PHYHD1,322
PHYHIP,27
PHYKPL,445
PI16,340
PIAS3,456
PIAS4,471
PICALM,68
PID1,214
PIDD1,351
PIERCE1,147
PIGC,4
PIGM,94
PIGO,203
PIGP,156
PIGQ,170
PIGS,103
PIGT,478
PIGU,235
PIGZ,173
PIH1D1,217
PIK3CA,282
PIK3IP1,378
PIK3R1,396
PIK3R2,142
PIKFYVE,80
PIM1,11
PIN4,217
PINK1,380
PIP4K2C,152
PIP4P2,323
PIP5K1A,190
PIP5K1C,258
PIR,273
PITPNM1,122
PITPNM3,88
PJA1,357
PJA2,131
PKD2,348
PKDCC,326
PKIB,193
PKIG,269
PKM,151
PKMYT1,199
PKNOX1,119
PKNOX2,301
PKP1,13
PKP3,49
PLA2G2A,163
PLA2G4A,213
PLA2G4B,466
PLA2G5,322
PLAAT2,36
PLAAT3,215
PLAAT4,116
PLAAT5,401
PLAC9,320
PLAGL1,271
PLAU,366
PLAUR,196
PLCB4,0
PLCD1,282
PLCG1,75
PLCL1,353
PLCL2,458
PLD1,191
PLEK2,48
PLEKHA4,164
PLEKHA8,84
PLEKHF1,5
PLEKHF2,456
PLEKHG4,54
PLEKHG6,211
PLEKHH2,345
PLEKHM1,372
PLEKHO1,218
PLEKHO2,303
PLEKHS1,334
PLIN1,178
PLIN2,355
PLIN3,147
PLIN4,363
PLIN5,129
PLK1,88
PLK2,184
PLK3,455
PLN,125
PLOD2,11
PLP2,418
PLPBP,80
PLPP1,72
PLPP2,148
PLPP3,210
PLPP4,18
PLPP5,151
PLPP6,53
PLPPR2,138
PLPPR3,104
PLS1,480
PLS3,221
PLSCR4,3
PLTP,270
PLVAP,258
PLXNA4,401
PLXNB1,281
PLXNB2,309
PLXNB3,89
PLXNC1,285
PLXND1,158
PMAIP1,286
PMF1,288
PMM1,419
PMM2,13
PMP22,268
PMPCA,0
PMVK,438
PNKP,309
PNMA1,11
PNN,-1
PNPLA2,239
PNPT1,474
PNRC1,157
PNRC2,44
POC5,15
PODN,458
PODXL,169
POF1B,477
POGK,151
POGLUT2,218
POGLUT3,66
POGZ,60
POLB,86
POLD2,217
POLDIP3,138
POLE2,263
POLE4,21
POLG2,347
POLH,36
POLK,254
POLR1B,367
POLR1C,167
POLR1H,186
POLR2A,390
POLR2B,218
POLR2C,441
POLR2E,127
POLR2H,327
POLR2L,125
POLR3A,332
POLR3D,97
POLR3GL,174
POLR3K,142
POM121C,138
POMGNT1,439
POMT2,359
POP1,35
POP4,256
POP5,245
POPDC2,309
POPDC3,137
POSTN,389
POT1,33
POU6F1,191
PPA1,126
PPARA,382
PPARG,133
PPAT,284
PPCS,455
PPDPF,96
PPFIBP1,309
PPIA,289
PPIB,111
PPIH,407
PPIL1,60
PPIL2,-1
PPL,459
PPM1F,109
PPM1G,147
PPM1H,416
PPM1M,159
PPME1,306
PPOX,309
PPP1CA,262
PPP1R11,391
PPP1R12B,340
PPP1R12C,173
PPP1R14A,361
PPP1R14B,60
PPP1R15A,129
PPP1R16B,341
PPP1R1A,177
PPP1R1B,20
PPP1R26,358
PPP1R35,60
PPP1R36,130
PPP1R3D,120
PPP2CB,463
PPP2R1A,388
PPP2R1B,379
PPP2R3A,105
PPP2R3C,458
PPP2R5A,244
PPP2R5C,440
PPP3CA,311
PPP3CB,357
PPP3CC,64
PPP3R1,23
PPP4C,82
PPP4R1,387
PPP4R3B,312
PPP5C,347
PPP6C,254
PPP6R1,359
PPP6R3,258
PPT1,208
PPWD1,132
PRAF2,306
PRC1,292
PRCC,16
PRDM1,258
PRDX1,170
PRDX6,269
PRELID1,288
PRELID3B,51
PRELP,9
PREX1,121
PRICKLE2,345
PRIMA1,424
PRKAA1,11
PRKACA,398
PRKAG1,164
PRKAR1A,131
PRKAR2B,370
PRKCD,45
PRKCI,383
PRKCZ,228
PRKD1,269
PRKD3,311
PRKDC,460
PRLR,284
PRMT1,342
PRMT2,413
PRNP,293
PROCR,66
PROM1,31
PROM2,261
PROS1,378
PROSER2,477
PRPF19,235
PRPF3,288
PRPF31,120
PRPF4,155
PRPF40A,288
PRPS2,-1
PRR11,388
PRR13,456
PRR14,365
PRR14L,388
PRR15,107
PRR15L,261
PRR5,296
PRRC1,427
PRRC2B,115
PRRC2C,328
PRRG1,238
PRRG4,18
PRRX1,305
PRSS23,285
PRSS53,61
PRSS8,292
PRUNE1,365
PRUNE2,95
PRX,71
PRXL2A,307
PRXL2B,121
PSAT1,452
PSD3,182
PSD4,284
PSEN2,223
PSENEN,86
PSIP1,173
PSMA1,464
PSMA2,293
PSMA3,13
