gene,cluster_id
HLA-DMB,369
HLA-DOA,-1
HLA-DOB,442
HLA-DPA1,282
HLA-DPB1,267
HLA-DRA,369
HLTF,437
HLX,113
HMBOX1,341
HMCN1,383
HMG20B,202
HMGB3,443
HMGCS1,146
HMGN1,167
HMGN2,141
HMGN3,403
HMMR,182
HNF1B,61
HNMT,215
HNRNPA0,108
HNRNPU,261
HOGA1,316
HOMER2,298
HOMER3,446
HOOK2,61
HOPX,11
HORMAD1,392
HOXB7,345
HP,22
HPCAL1,3
HPGD,377
HPGDS,135
HPN,242
HPR,101
HPS3,369
HPS5,61
HPS6,253
HPSE2,355
HRAS,56
HRH1,-1
HRK,343
HS3ST1,397
HS3ST3A1,182
HS3ST6,268
HS6ST1,126
HS6ST2,42
HSCB,420
HSD11B1,206
HSD17B10,381
HSD17B12,330
HSD17B2,91
HSD17B4,112
HSD17B6,75
HSH2D,80
HSP90AA1,411
HSPA12A,410
HSPA12B,270
HSPA13,139
HSPA2,0
HSPA4L,309
HSPA9,308
HSPB1,265
HSPB3,311
HSPB6,447
HSPB7,202
HSPB8,330
HSPB9,139
HSPG2,346
HTATIP2,269
HTR2A,442
HTR2B,362
HTR3C,186
HTRA1,321
HTRA4,445
HYAL1,187
HYAL2,150
HYCC2,241
IARS2,44
IBA57,29
IBSP,88
ICA1L,9
ICAM2,207
ICOS,294
ID1,146
ID3,40
IDI1,352
IER2,357
IER3,45
IER5,46
IER5L,131
IFFO1,358
IFFO2,183
IFI16,231
IFI27,330
IFI44L,333
IFIH1,261
IFIT1,-1
IFITM10,24
IFNAR2,236
IFNG,226
IFNGR1,3
IFT172,159
IFT22,9
IFT25,405
IFT27,438
IFT38,437
IFT43,405
IFT46,116
IFT70A,9
IFTAP,8
IGDCC4,445
IGF1,182
IGF2R,388
IGFBP2,310
IGFBP4,276
IGFBP7,443
IGFBPL1,298
IGFL2,276
IGIP,231
IGK,301
IGSF11,412
IGSF8,319
IGSF9,303
IGSF9B,447
IKBKB,283
IKZF2,92
IKZF3,98
IL10,357
IL13RA2,195
IL15RA,0
IL17RA,329
IL17RB,376
IL17RD,416
IL17RE,170
IL18R1,78
IL18RAP,36
IL1R2,36
IL1RL1,36
IL1RN,138
IL2RA,183
IL2RB,267
IL2RG,296
IL32,-1
IL33,287
IL34,157
IL4I1,445
IL4R,100
IL5,306
IL5RA,250
IL6,162
IL6R,86
IL6ST,318
IL7,124
IL7R,3
ILDR1,341
IMP3,435
IMPA2,241
INAVA,83
INHBB,324
INKA2,256
INMT,173
INPP1,395
INPP4A,336
INPP4B,9
INPP5A,348
INPP5D,280
INPP5K,39
INPPL1,253
INSIG1,193
INSYN1,365
INTS11,35
INTS12,426
INTS3,216
INTS6L,200
INTS8,407
INTU,95
INVS,253
IP6K3,390
IPO11,24
IPP,267
IQUB,159
IRAG1,92
IRAG2,260
IRAK3,12
IRF3,447
IRF4,116
IRF6,411
IRS2,352
IRX3,-1
ISG15,261
ISG20,241
ISLR,281
ISM1,249
ISOC2,238
ISYNA1,248
ITFG2,88
ITGA10,390
ITGA11,116
ITGA2,447
ITGA2B,40
ITGA3,25
ITGA4,99
ITGA5,269
ITGA7,247
ITGA8,63
ITGA9,335
ITGAL,230
ITGAV,233
ITGB3BP,420
ITGB4,106
ITGB7,392
ITGB8,382
ITGBL1,277
ITIH5,310
ITLN1,89
ITLN2,115
ITM2C,95
ITPK1,271
ITPR3,62
ITPRID2,389
ITPRIP,39
ITPRIPL1,16
ITSN2,240
IVD,103
IZUMO1,389
JADE1,222
JAG2,235
JAGN1,387
JAK1,28
JAK2,427
JAK3,227
JAM2,345
JCAD,330
JCHAIN,43
JDP2,395
JHY,124
JMY,444
JOSD1,360
JPH1,147
JPT2,405
JRK,111
JUNB,66
KANK3,100
KANSL1L,122
KAT2B,412
KATNAL1,60
KATNAL2,-1
KATNIP,53
KBTBD3,122
KCND3,365
KCNE3,139
KCNE4,445
KCNJ16,310
KCNJ5,379
KCNJ8,-1
KCNK17,242
KCNK3,380
KCNMA1,338
KCNMB1,351
KCNMB2,19
KCNMB4,133
KCNN3,136
KCNN4,106
KCTD1,297
KCTD11,288
KCTD3,28
KDELR3,185
KDM1B,333
KDM5B,155
KDR,86
KGD4,145
KHDRBS3,255
KIAA0040,39
KIAA0753,201
KIAA0930,374
KIAA1549,359
KIAA1671,307
KIF11,442
KIF19,225
KIF1C,100
KIF20A,414
KIF21A,6
KIF24,121
KIF26B,310
KIF2A,53
KIF3A,442
KIF3B,56
KIF4A,53
KIF7,234
KIF9,372
KIFBP,73
KIR3DL2,388
KIT,267
KL,206
KLF10,360
KLF12,124
KLF13,359
KLF15,149
KLF2,222
KLF4,368
KLF6,289
KLF7,387
KLF9,187
KLHDC8B,142
KLHL13,130
KLHL2,395
KLHL23,56
KLHL3,432
KLHL4,438
KLHL6,447
KLHL8,175
KLK11,227
KLK13,372
KLK7,372
KLRF1,174
KLRG1,94
KLRG2,353
KMT2A,-1
KNL1,342
KNTC1,53
KPNA3,73
KPNA5,183
KRABD5,292
KREMEN1,323
KRT13,432
KRT14,322
KRT15,119
KRT17,154
KRT19,333
KRT222,345
KRT23,182
KRT4,230
KRT5,195
KRT6A,125
KRT6B,30
KRT8,31
KSR1,13
KTI12,139
L3MBTL3,142
L3MBTL4,145
LAMA1,261
LAMA2,218
LAMA3,81
LAMA5,381
LAMB1,328
LAMB2,110
LAMC1,112
LAMC2,237
LAMC3,151
LAMP3,188
LAMP5,300
LAMTOR1,176
LANCL1,292
LARP1B,62
LAT,396
LAX1,320
LAYN,369
LCA5,120
LCA5L,55
LCE5A,23
LCK,445
LCN2,182
LCN6,137
LDB2,104
LDLR,11
LDLRAD3,5
LDLRAD4,106
LDOC1,442
LEAP2,211
LEF1,428
LEO1,282
LETMD1,318
LGALS2,397
LGALS3BP,447
LGALS7B,297
LGALSL,113
LGI2,153
LGI3,257
LGI4,147
LGMN,182
LGR4,354
LGR6,392
LGSN,123
LHPP,345
LHX6,369
LHX9,139
LIAS,24
LIAT1,248
LIFR,240
LILRA1,206
LILRA2,21
LILRA3,241
LILRB4,74
LIMA1,276
LIMCH1,209
LIMD2,-1
LIME1,79
LIMK1,369
LIMS2,349
LIN28A,87
LIN7A,352
LIN7B,56
LIPA,337
LIPG,230
LLGL1,343
LLGL2,422
LMCD1,350
LMF2,111
LMLN,85
LMO1,15
LMO4,131
LMO7,246
LMTK2,395
LNPK,261
LNX2,112
LONP1,387
LONRF2,260
LOXL1,248
LOXL2,273
LOXL4,96
LPAR3,414
LPAR5,276
LPCAT1,129
LPCAT3,242
LPIN2,145
LPL,48
LPXN,202
LRATD2,5
LRGUK,120
LRIG2,-1
LRIG3,7
LRP1,109
LRP11,351
LRP12,293
LRP2BP,13
LRP6,436
LRPAP1,22
LRRC15,288
LRRC17,301
LRRC18,18
LRRC27,16
LRRC32,368
LRRC36,107
LRRC37A2,116
LRRC37A3,88
LRRC46,43
LRRC49,398
LRRC4C,403
LRRC55,437
LRRC70,230
LRRC72,23
LRRC8A,113
LRRFIP1,29
LRRIQ1,197
LRRK1,184
LRRK2,223
LRRN1,274
LRRN3,186
LRRN4,26
LRRTM1,13
LSM14B,426
LSM6,272
LSM7,337
LSMEM1,400
LSP1,267
LSR,261
LSS,193
LTAP1,430
LTBP1,309
LTBP2,106
LTBP3,320
LTBR,381
LTF,324
LTV1,255
LUC7L3,293
LUM,190
LURAP1,409
LURAP1L,269
LUZP2,54
LXN,106
LY6D,182
LY6E,325
LY6H,417
LY75,131
LY9,225
LYPD5,241
LYPD6B,295
LYPLAL1,166
LYRM7,205
LYVE1,219
LZIC,261
LZTR1,253
MACC1,287
MACF1,172
MACIR,400
MACROD2,220
MACROH2A2,405
MAD2L1,415
MAFF,32
MAFK,-1
MAGEA10,15
MAGED1,372
MAGED2,418
MAGI3,34
MAML2,46
MAMLD1,328
MAN1C1,438
MAN2A2,113
MAN2B1,230
MAN2B2,56
MAN2C1,214
MANEA,122
MAOA,105
MAP1A,362
MAP2,3
MAP3K1,293
MAP3K12,363
MAP3K13,226
MAP3K20,231
MAP3K21,394
MAP3K6,47
MAP3K7CL,267
MAP3K8,47
MAP4,44
MAP4K1,444
MAP4K4,421
MAP6,416
MAP6D1,35
MAP7D3,343
MAPK10,7
MAPK13,170
MAPK14,-1
MAPK8,139
MARCHF10,286
MARCHF4,293
MARCKS,126
MARCKSL1,365
MARCO,141
MARK1,82
MARK2,44
MARK3,175
MAS1L,24
MASP1,284
MAST2,408
MAST4,424
MAT2A,64
MATN3,391
MB,324
MBD6,69
MBIP,175
MBOAT1,1
MCCC1,12
MCEMP1,177
MCF2L,113
MCFD2,212
MCL1,358
MCM4,393
MCM6,409
MCM8,231
MCOLN1,272
MCTP1,-1
MCU,99
MCUR1,61
MDFIC,313
MDK,164
MDM2,9
ME3,239
MEA1,444
MED10,363
MEF2C,392
MEGF9,289
MEIG1,331
MELK,410
MEOX1,135
MERTK,289
METRN,313
METRNL,20
METTL15,235
METTL8,313
MEX3B,202
MFAP2,309
MFAP4,182
MFNG,242
MFSD2A,133
MFSD8,110
MGAM,36
MGARP,293
MGAT1,356
MGAT4A,240
MGLL,241
MGP,8
MGST1,2
MGST3,63
MICA,97
MICAL1,91
MICAL2,46
MICALL2,364
MID1,277
MID1IP1,207
MIDEAS,213
MIDN,356
MIER2,169
MIF4GD,61
MINK1,31
MIPOL1,202
MITF,341
MKNK1,170
MKNK2,0
MKX,191
MLEC,252
MLF1,286
MLPH,39
MLX,394
MME,148
MMGT1,139
MMP1,194
MMP10,165
MMP11,309
MMP12,58
MMP13,361
MMP16,190
MMP2,182
MMP25,390
MMP3,351
MMP7,194
MMP8,211
MMUT,269
MNAT1,425
MNS1,291
MOB3B,231
MOCS3,261
MOK,120
MORC3,327
MORN2,6
MORN3,232
MOSPD1,396
MOSPD3,407
MOXD1,382
MPIG6B,222
MPO,257
MPP3,390
MPPED2,163
MR1,331
MRC1,177
MRC2,184
MRGPRF,89
MROH7,261
MRPL14,-1
MRPL58,103
MRPS15,389
MRPS18B,378
MS4A1,393
MS4A14,74
MS4A15,391
MS4A2,165
MSC,24
MSH2,277
MSI2,406
MSMB,195
MSMO1,3
MSN,381
MSRB1,431
MT1A,270
MT1B,350
MT1E,368
MT1F,139
MT1G,240
MT1H,219
MT1HL1,241
MT1M,36
MT1X,146
MT2A,188
MTA1,365
MTA3,-1
MTARC1,193
MTARC2,100
MTCL3,264
MTHFD1,199
MTHFD2,357
MTHFR,271
MTM1,175
MTMR11,233
MTMR14,422
MTMR4,169
MTRF1,343
MTRF1L,171
MTRR,371
MTSS1,395
MTSS2,140
MTTP,265
MTX2,252
MTX3,231
MUC16,361
MUC20,355
MUC4,274
MUC5B,274
MUCL3,48
MUS81,283
MVB12B,97
MVD,161
MX1,228
MXD1,151
MXD4,339
MXRA5,274
MXRA8,282
MYB,221
MYBPC1,363
MYBPC3,363
MYC,66
MYCBPAP,55
MYCT1,169
MYEF2,295
MYH11,355
MYL12A,219
MYL3,216
MYL6B,366
MYL9,312
MYLIP,219
MYO15B,65
MYO18A,446
MYO1E,276
MYO5A,243
MYO5B,427
MYO9A,210
MYO9B,65
MYOCD,57
MYOF,19
MYOM1,404
MYRF,151
MYT1,87
MYZAP,149
MZB1,198
N4BP1,107
N4BP3,5
NAA10,378
NAA40,294
NAB1,232
NAGK,141
NAGPA,52
NAIP,269
NALCN,276
NAMPT,181
NAP1L3,136
NAPA,213
NAPEPLD,342
NAPSA,241
NAT1,404
NAT14,235
NBEA,159
NBEAL2,212
NBL1,324
NBPF1,4
NBPF3,67
NCALD,73
NCAPG2,327
NCAPH,409
NCKAP5,359
NCOA3,2
NCOA7,230
NCOR2,127
NCS1,379
NDC80,298
NDEL1,395
NDFIP1,15
NDNF,10
NDP,343
NDRG1,40
NDRG2,-1
NDRG3,230
NDRG4,114
NDST1,388
NDUFA10,23
NDUFB5,312
NEBL,3
NECAB1,188
NECAB3,356
NECTIN4,411
NEDD4,69
NEDD4L,177
NEDD9,289
NEK1,19
NEK11,385
NEK6,131
NEK7,28
NELFB,283
NELL1,372
NELL2,291
NENF,276
NES,240
NET1,406
NETO2,70
NEU1,388
NEURL1B,261
NEUROD2,35
NFASC,398
NFATC1,227
NFATC2,159
NFATC4,295
NFE2,368
NFE2L3,-1
NFIA,410
NFIB,55
NFIL3,380
NFIX,196
NFKBIA,328
NFKBIZ,186
NFX1,5
NFXL1,261
NGDN,97
NHEJ1,431
NHERF1,302
NHERF2,380
NHLRC3,252
NHS,309
NIBAN1,99
NIBAN2,356
NIBAN3,101
NICOL1,324
NID1,193
NIM1K,39
NIPAL2,296
NIPAL3,102
NIT1,15
NKAPL,-1
NLGN1,108
NLGN4Y,439
NLRC4,207
NLRP12,207
NLRP3,162
NME5,6
NME6,15
NME7,374
NME9,152
NMNAT2,116
NNMT,67
NOS1,90
NOSTRIN,50
NOTCH1,431
NOTCH3,31
NOTCH4,81
NOVA1,17
NOVA2,256
NPAT,314
NPC1,112
NPC2,237
NPFF,28
NPIPA1,283
NPNT,189
NPR1,132
NPR3,240
NPTX1,174
NQO1,137
NR1H3,30
NR4A1,263
NR4A3,109
NR5A1,254
NREP,57
NRG4,18
NRGN,180
NRK,120
NRM,216
NRP2,309
NRSN2,337
NRXN1,208
NRXN3,409
NSDHL,134
NSG1,429
NSMCE1,24
NSUN6,305
NT5DC2,104
NT5E,403
NTF3,432
NTN1,309
NTNG1,175
NTRK3,34
NTS,247
NUBPL,292
NUCB2,244
NUDCD1,62
NUDT12,25
NUDT16,11
NUDT18,87
NUDT3,366
NUDT4,51
NUF2,273
NUMA1,44
NUP107,343
NUP210,276
NUP54,35
NUP58,180
NUP62,367
NUP62CL,19
NUPR1,389
NUSAP1,185
NXF3,222
NXT1,292
OAF,396
OAT,215
OAZ1,208
OCIAD1,56
OCIAD2,96
OCLN,240
ODAD2,58
ODAD3,182
ODAM,211
ODF2L,403
OGN,291
OGT,447
OLAH,146
OLFM1,425
OLFM4,173
OLFML2A,186
OLFML2B,369
OPHN1,32
OPN3,61
OR10P1,52
ORC5,204
ORM1,32
ORM2,177
OSBPL3,334
OSBPL6,221
OSER1,317
OSGIN1,317
OSM,24
OSMR,64
OSR1,261
OSR2,285
OSTF1,387
OTUD7A,87
OTUD7B,394
OTULIN,261
OTULINL,133
OXR1,392
OXTR,292
P2RY1,114
P2RY10,156
P3H2,133
P3H3,203
P4HA3,57
P4HB,229
P4HTM,163
PABPC4L,203
PACRG,123
PACRGL,432
PACS1,227
PADI2,380
PADI4,181
PAFAH1B2,283
PAG1,160
PAK1,163
PAK3,-1
PALD1,370
PALM2AKAP2,219
PALS2,157
PAM,163
PAMR1,291
PANK2,4
PANX1,20
PAPPA,434
PAPSS2,132
PAQR5,134
PAQR7,83
PAQR8,13
PARD3,157
PARD6B,2
PARD6G,366
PARP11,44
PARP12,127
PARVB,51
PATZ1,366
PAX9,55
PBK,227
PBLD,121
PBX1,185
PBX3,324
PBXIP1,167
PCBP1,22
PCCA,56
PCDH12,32
PCDH18,413
PCDH7,130
PCDH9,-1
PCGF1,283
PCIF1,44
PCK2,381
PCLAF,284
PCMT1,177
PCNX2,375
PCOLCE2,264
PCP4,250
PCSK1N,273
PCSK7,346
PCSK9,151
PCTP,39
PCYOX1,5
PCYOX1L,313
PCYT2,39
PDCD4,224
PDE1A,158
PDE2A,331
PDE3A,-1
PDE3B,261
PDE4B,60
PDE4D,62
PDE5A,159
PDE7B,136
PDE8B,139
PDGFD,239
PDGFRA,133
PDGFRL,159
PDK1,372
PDK4,240
PDLIM3,354
PDLIM4,382
PDLIM5,237
PDLIM7,252
PDP2,388
PDPN,160
PDXP,261
PDZD2,3
PDZD4,245
PEAK1,209
PEAR1,349
PEBP1,283
PEBP4,77
PECAM1,347
PEG10,400
PELI1,172
PELO,174
PENK,442
PEPD,22
PER1,48
PER2,273
PERP,438
PEX11B,319
PFDN5,141
PFKFB2,3
PFKFB3,181
PFKP,276
PFN2,94
PGAP2,64
PGC,78
PGD,348
PGLS,24
PGLYRP1,400
PGM1,62
PGM2L1,136
PGM5,354
PGS1,395
PHACTR1,289
PHACTR3,12
PHACTR4,60
PHC1,202
PHC2,113
PHEX,400
PHF11,420
PHF14,408
PHLDA3,396
PHLDB3,294
PHOX2A,318
PHPT1,238
PHTF1,245
PHTF2,55
PHYHD1,356
PIAS3,341
PIBF1,4
PID1,241
PIEZO1,41
PIEZO2,287
PIGA,151
PIGG,283
PIGU,434
PIH1D1,306
PIH1D2,125
PIK3C2A,219
PIK3CG,184
PIK3R1,71
PIK3R2,447
PIM1,341
PIM2,197
PINK1,178
PIP,42
PIP5K1B,187
PIR,359
PISD,423
PITHD1,258
PITPNM1,277
PITPNM2,387
PJVK,367
PKDCC,39
PKHD1L1,147
PKIA,386
PKIB,326
PKM,447
PKN1,381
PKN3,240
PKNOX2,371
PKP4,296
PLA1A,148
PLA2G1B,36
PLA2G3,173
PLA2G4A,397
PLA2G4C,369
PLA2G4F,148
PLA2G7,445
PLA2R1,124
PLAAT3,206
PLAG1,218
PLAGL1,175
PLAU,123
PLAUR,24
PLCB1,392
PLCB2,128
PLCB4,384
PLCG1,128
PLCG2,202
PLCH2,6
PLCXD1,360
PLCXD3,128
PLD1,200
PLD2,421
PLD4,254
PLEK2,19
PLEKHA4,445
PLEKHA6,252
PLEKHB1,89
PLEKHM1,269
PLEKHM3,33
PLEKHO1,127
PLEKHS1,119
PLG,90
PLGRKT,346
PLIN2,207
PLIN3,261
PLIN4,110
PLIN5,32
PLK2,372
PLK3,376
PLLP,133
PLN,309
PLOD1,229
PLOD2,227
PLOD3,341
PLP1,13
PLPBP,254
PLPP2,291
PLPP5,372
PLPPR1,108
PLPPR3,345
PLPPR4,154
PLSCR1,90
PLTP,445
PLVAP,366
PLXDC1,361
PLXNA2,33
PLXNB1,396
PLXNB2,439
PM20D2,-1
PMEPA1,385
PMM1,168
PNKD,212
PNMA1,31
PNMT,78
PNN,261
PNOC,6
PNPLA3,227
PNPLA6,66
PNPO,110
PODNL1,224
PODXL,241
PODXL2,440
POF1B,404
POGLUT2,434
POLB,273
POLDIP3,88
POLH,156
POLK,66
POLM,261
POLR1H,22
POLR2C,394
POLR2I,109
POLR2L,126
POLR3H,27
PON2,2
POPDC1,97
POR,212
POSTN,42
POU2AF1,43
POU3F1,25
PPA1,217
PPARG,263
PPARGC1B,400
PPAT,141
PPDPF,230
PPFIA1,175
PPFIA2,143
PPFIBP1,38
PPIC,438
PPIL3,312
PPIL4,288
PPIL6,158
PPIP5K1,439
PPIP5K2,202
PPL,241
PPM1A,5
PPM1H,248
PPM1L,209
PPM1M,102
PPOX,37
PPP1CB,401
PPP1R12B,320
PPP1R14A,39
PPP1R15A,241
PPP1R15B,128
PPP1R9A,72
PPP1R9B,230
PPP2CB,171
PPP2R2B,96
PPP2R3B,409
PPP2R5A,21
PPP2R5D,319
PPP4R4,169
PRAG1,434
PRC1,196
PRCP,325
PRDM2,35
PRDM6,273
PRDX4,369
PRDX6,2
PRELP,240
PREX1,48
PRIM2,295
PRKAA2,159
PRKACB,375
PRKAR2B,157
PRKCA,209
PRKCD,356
PRKCE,26
PRKCH,394
PRKCQ,134
PRKCZ,0
PRKD1,100
PRKD2,230
PRM1,363
PRMT5,61
PRMT6,369
PRMT8,155
PROK2,115
PROM1,43
PROM2,354
PROSER2,257
PRPS1,367
PRPS2,386
PRPSAP1,62
PRR12,56
PRR15,106
PRR15L,378
PRR16,0
PRR5L,276
PRRC1,261
PRRC2A,204
PRRG4,72
PRRT3,238
PRRX1,286
PRSS1,202
PRSS12,130
PRSS2,259
PRSS22,295
PRSS23,408
PRSS8,-1
PRTFDC1,259
PRTG,388
PRUNE2,355
PRX,75
PSCA,325
PSD3,290
PSENEN,433
PSIP1,447
PSMA3,147
PSMA6,134
PSMA7,223
PSMB10,74
PSMB6,229
PSMC5,212
PSMD10,252
PSMD12,23
PSMD13,223
PSMD6,256
PTCD2,434
PTDSS1,128
PTGDS,68
PTGER4,167
PTGES,244
PTGFRN,309
PTGS1,444
PTGS2,65
PTH1R,49
PTHLH,54
PTK2B,214
PTK7,200
PTPA,444
PTPMT1,52
PTPN11,28
PTPN12,394
PTPN18,179
PTPN20,192
PTPN21,241
PTPRB,75
PTPRG,187
PTPRM,193
PTPRN2,414
PTPRS,240
PTPRT,190
PTPRZ1,373
PTRHD1,109
PTX3,357
PUS10,293
PUS7,14
PVR,40
PXDC1,389
PXDNL,444
PXMP4,178
PYGO1,288
PYROXD2,351
PZP,428
QDPR,242
QKI,371
QSER1,374
R3HDM1,441
RAB11FIP1,161
RAB17,207
RAB1B,88
RAB20,134
RAB23,96
RAB27B,182
RAB30,94
RAB34,447
RAB36,415
RAB37,228
RAB3C,117
RAB3D,360
RAB5A,5
RAB7A,14
RAB7B,445
RAB9B,9
RABEP2,337
RABGAP1L,293
RABGGTA,59
RABL2A,125
RAC1,90
RACGAP1,400
RAD21,170
RAI1,444
RAI14,305
RALA,177
RALGAPA1,14
RALGAPA2,395
RALGPS2,124
RALY,253
RAMAC,255
RAMP1,447
RAMP2,111
RAMP3,263
RANBP3L,427
RAP1GAP,97
RAPGEF1,122
RAPGEF2,246
RAPGEF3,241
RAPGEF4,41
RAPGEF5,391
RAPH1,189
RASA3,407
RASD1,270
RASD2,447
RASGRP1,57
RASGRP2,41
RASGRP3,99
RASGRP4,430
RASIP1,41
RASL11B,228
RASSF6,354
RASSF8,169
RASSF9,250
RAVER1,205
RAVER2,31
RBBP8,-1
RBBP9,24
RBKS,53
RBM17,246
RBM24,156
RBM26,230
RBM33,5
RBM38,447
RBM41,284
RBM43,182
RBMS2,431
RBP1,444
RBP2,210
RBP5,414
RBPJ,346
RCAN2,93
RCAN3,265
RCBTB2,396
RCC1L,56
RCC2,237
RCHY1,28
RCL1,388
RCN1,74
RDH10,91
RDH13,15
RDX,5
REC8,343
RECK,72
REEP1,96
REEP5,56
RELN,126
REM1,410
RENBP,242
REPS2,193
RERG,447
RETREG3,59
RETSAT,263
REV3L,23
RFK,185
RFLNB,349
RFX2,37
RFX5,233
RFX7,346
RGCC,49
RGL2,51
RGL3,104
RGN,257
RGS1,311
RGS10,277
RGS13,287
RGS16,357
RGS17,313
RGS2,177
RGS22,229
RGS4,396
RGS5,383
RHBDL2,123
RHEB,222
RHNO1,369
RHOBTB1,73
RHOBTB2,48
RHOBTB3,330
RHOF,175
RHOH,342
RHOT1,179
RHOV,135
RHPN2,80
RIBC2,415
RIDA,352
RIIAD1,8
RILPL2,113
RIMKLA,0
RIN2,38
RIPK4,396
RIPOR1,160
RIPOR2,81
RIPOR3,370
RMC1,394
RMDN3,341
RNASE2,77
RNASE3,255
RNASE4,216
RND3,60
RNF112,400
RNF122,102
RNF123,59
RNF128,209
RNF141,258
RNF144B,39
RNF145,217
RNF148,157
RNF150,84
RNF180,227
RNF182,150
RNF185,175
RNF207,82
RNF216,261
RNF217,363
RNF26,51
RNH1,271
RNPEPL1,67
ROBO1,287
ROBO2,291
ROBO4,39
ROCK2,157
ROGDI,80
ROR1,113
ROR2,326
RPAP2,262
RPAP3,444
RPE,243
RPGR,217
RPGRIP1L,136
RPL10,177
RPL13,175
RPL37A,363
RPLP0,145
RPLP2,426
RPRD2,166
RPS25,199
RPS27L,276
RPS28,46
RPS6KA1,271
RPS6KA2,390
RPS6KA5,273
RPS6KA6,82
RRAD,424
RRAGC,97
RRAS,350
RRBP1,277
RRM1,142
RRM2,31
RRM2B,439
RRN3,90
RRP9,422
RS1,209
RSAD1,254
RSF1,56
RSL24D1,283
RSPH1,43
RSPH14,80
RSPH3,152
RSPH9,7
RSPO3,196
RSRP1,185
RTKN2,240
RTP4,445
RUBCNL,284
RUNX1,351
RUNX1T1,378
RUNX2,16
RUSC2,97
RWDD2B,110
RXFP1,391
RYBP,2
RYR1,446
RYR3,163
S100A12,36
S100A13,408
S100A14,222
S100A2,195
S100A4,376
S100A6,307
S100A8,77
S100A9,105
S100B,313
S100Z,15
S1PR1,146
S1PR2,62
SACK1A,372
SACK1B,413
SACK1D,197
SACK1H,61
SACM1L,209
SACS,393
SALL4,99
SAMD15,-1
SAMD3,369
SAMD4A,140
SAMD5,347
SAMHD1,63
SAMSN1,34
SANBR,321
SAP30,400
SARS2,44
SASH1,3
SAXO2,57
SAXO6,1
SBDS,431
SBNO2,118
SC5D,189
SCAF1,261
SCAF11,367
SCAMP4,332
SCAP,52
SCARA3,136
SCARB1,74
SCARF2,227
SCCPDH,37
SCD5,99
SCEL,217
SCG2,393
SCG5,165
SCGB3A2,182
SCIN,129
SCML1,157
SCN1A,50
SCN3A,98
SCN4B,304
SCN7A,105
SCNN1A,49
SCP2,407
SCPEP1,447
SCRG1,131
SCRN1,331
SCUBE2,281
SDAD1,407
SDC1,299
SDC2,444
SDC3,305
SDCCAG8,172
SDE2,100
SDHB,388
SDK2,297
SDR16C5,78
SDSL,333
SEBOX,15
SEC11C,448
SEC14L1,370
SEC14L3,374
SEC14L4,148
SEC23A,261
SEC24D,141
SEC31A,386
SECISBP2,400
SECISBP2L,33
SEL1L3,136
SELE,89
SELENBP1,210
SELENOH,421
SELENOK,128
SELENOM,284
SELENOP,400
SELENOW,96
SELL,263
SELP,138
SELPLG,258
SEMA3A,304
SEMA3B,168
SEMA3C,322
SEMA3D,362
SEMA3F,430
SEMA4C,140
SEMA5A,178
SEMA6A,48
SEMA6B,20
SENP2,255
SEPTIN1,302
SEPTIN10,70
SEPTIN2,419
SEPTIN4,378
SEPTIN6,438
SEPTIN9,13
SERF1B,358
SERINC1,435
SERINC2,302
SERINC5,344
SERPINA3,77
SERPINB1,62
SERPINB13,85
SERPINB3,43
SERPINB4,-1
SERPINB5,42
SERPINB6,23
SERPINB9,62
SERPIND1,154
SERPINE1,357
SERPINE2,397
SERPINF1,79
SERPINF2,395
SERPING1,169
SERPINI1,84
SERPINI2,106
SERTAD2,372
SERTAD4,362
SERTM1,26
SESN1,139
SESN3,93
SESTD1,113
SETD2,363
SETD4,25
SETD9,74
SETDB2,441
SF3A2,261
SF3A3,-1
SFRP1,447
SFRP2,194
SFRP4,301
SFRP5,418
SFTA2,349
SFTPA2,240
SFTPC,70
SFTPD,100
SFXN2,69
SGCG,401
SGF29,378
SGK1,371
SGPL1,277
SH2D1A,448
SH2D3C,48
SH2D4A,145
SH3BGR,446
SH3BGRL,238
SH3BGRL3,74
SH3BP2,256
SH3BP5,289
SH3D19,175
SH3PXD2A,235
SH3PXD2B,71
SHANK2,107
SHANK3,349
SHC4,201
SHCBP1,215
SHE,352
SHROOM4,209
SHTN1,103
SIDT1,399
SIDT2,358
SIGLEC10,133
SIGLEC11,356
SIGLEC5,193
SIK1,51
SIL1,238
SIRAL2,243
SIRPB2,347
SIRPD,347
SIRPG,202
SIT1,351
SIX1,274
SIX4,338
SIX5,-1
SKAP1,299
SKIC3,22
SLA2,102
SLAIN1,147
SLAMF1,372
SLAMF7,119
SLC11A1,50
SLC12A2,441
SLC12A8,22
SLC14A1,246
SLC15A3,307
SLC16A12,32
SLC16A13,378
SLC16A14,99
SLC16A2,277
SLC16A4,392
SLC16A9,299
SLC18A2,428
SLC18B1,297
SLC19A2,148
SLC19A3,150
SLC1A1,105
SLC1A2,308
SLC1A4,295
SLC20A1,67
SLC22A15,0
SLC22A23,416
SLC22A3,257
SLC22A4,410
SLC23A1,215
SLC24A3,282
SLC25A1,379
SLC25A12,232
SLC25A16,394
SLC25A18,209
SLC25A19,139
SLC25A20,199
SLC25A23,56
SLC25A24,256
SLC25A25,380
SLC25A33,380
SLC25A37,50
SLC25A4,29
SLC25A44,97
SLC25A5,394
SLC25A6,175
SLC26A2,422
SLC26A6,412
SLC26A8,175
SLC26A9,48
