gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
CP,43,4,2.5892111773109243,up
HDC,43,4,1.8119937768907555,up
JCHAIN,43,4,2.2659327092436987,up
POU2AF1,43,4,1.7983106058823528,up
PROM1,43,4,1.851672206722689,up
SERPINB3,43,4,1.76620088907563,up
SPP1,43,4,2.670992408823528,up
TDO2,43,4,2.001006884033613,up
CXorf65,45,4,0.10316712524229676,up
IER3,45,4,-0.076032794658263,down
TNFRSF11B,45,4,0.018637163824930008,up
ARRB1,47,4,-0.9223875819327745,down
ARRDC2,47,4,-0.92557629789916,down
CECR2,47,4,-0.9202313725035003,down
CLDN5,47,4,-0.9255930308648463,down
CNR1,47,4,-0.9215782201680671,down
GIMAP8,47,4,-0.9015278869747902,down
MAP3K6,47,4,-0.9051234424369745,down
MAP3K8,47,4,-0.9301321825168052,down
SLIT2,47,4,-0.9372942878151251,down
TNS2,47,4,-0.9213959163865542,down
UNC13B,47,4,-0.9011601159663859,down
EPB41L5,48,4,-0.9802185424369755,down
FOXF1,48,4,-0.9461183088235288,down
GATA2,48,4,-0.9929509147058819,down
GGTLC1,48,4,-0.9870730247899155,down
HEY1,48,4,-0.9587894235294114,down
LPL,48,4,-1.0137237978991605,down
MUCL3,48,4,-1.0071514516806723,down
PER1,48,4,-0.9843332369747908,down
PREX1,48,4,-0.9787130277310937,down
RHOBTB2,48,4,-1.0087293415966385,down
SH2D3C,48,4,-0.9539462394957987,down
SLC27A3,48,4,-0.9678572684873947,down
STARD8,48,4,-0.9949538735294106,down
SYT15,48,4,-0.9687076084033618,down
PTH1R,49,4,-0.8384710558823535,down
RGCC,49,4,-0.833542421428572,down
SCNN1A,49,4,-0.8410260092436972,down
ZNF331,49,4,-0.8337888435119041,down
ARHGEF10,50,4,-0.8250776768907575,down
B3GALNT1,50,4,-0.8272385378151259,down
CTNNBIP1,50,4,-0.820017686134453,down
FADS1,50,4,-0.8223731037815132,down
SCN1A,50,4,-0.8181075802521008,down
HECTD3,52,4,0.260896483921569,up
PTPMT1,52,4,0.0680235007843141,up
UBA1,52,4,0.17678945058333484,up
ADAM23,53,4,0.45671031050420163,up
BLNK,53,4,0.4687452336134457,up
CPNE4,53,4,0.4666200214285719,up
ELK3,53,4,0.45339170924369715,up
KIF2A,53,4,0.4683553180672263,up
KNTC1,53,4,0.4570909067226889,up
RBKS,53,4,0.4636636731092432,up
TMEM156,53,4,0.4610271029411769,up
UGT2B17,53,4,0.46778899369747884,up
LUZP2,54,4,0.5112217218487392,up
PTHLH,54,4,0.5117948294117647,up
SNAP25,54,4,0.515361767226891,up
CAPN6,55,4,0.4937272924369758,up
FN1,55,4,0.5029174488235286,up
PAX9,55,4,0.49357181512604986,up
PHTF2,55,4,0.5006932823529404,up
TESPA1,55,4,0.4992814092436977,up
TMEM117,55,4,0.5021183697478986,up
ZFP82,55,4,0.49480293841246503,up
CD27,57,4,1.2387379764705881,up
CYP2F1,57,4,1.2129322263515396,up
DTHD1,57,4,1.2303717630252093,up
NREP,57,4,1.2025210094348733,up
P4HA3,57,4,1.2280967058823524,up
RASGRP1,57,4,1.2015362365546223,up
COL8A2,58,4,1.2533384119411763,up
CPA3,58,4,1.2581197016806716,up
FAM13C,58,4,1.2862301708417379,up
MMP12,58,4,1.2667361630252096,up
ATF7,60,4,-0.023440688186274483,down
KATNAL1,60,4,-0.10178477352941159,down
PHACTR4,60,4,-0.04318038361344595,down
ACKR5,61,4,-0.3081418525665267,down
HPS5,61,4,-0.3170873672268913,down
MCUR1,61,4,-0.25117500966386513,down
SACK1H,61,4,-0.21612580546218527,down
ABHD6,62,4,-0.3747900563025215,down
CD5L,62,4,-0.2658050113445375,down
CHKA,62,4,-0.2505081105042018,down
CXCL8,62,4,-0.5622533934411756,down
PRPSAP1,62,4,-0.3016298684873949,down
ARID5A,65,4,-0.04045748602474367,down
MYO15B,65,4,0.00558500080112075,up
MYO9B,65,4,0.1250712718011208,up
PTGS2,65,4,0.20008182212044753,up
VAT1,65,4,0.02211325143837506,up
ZNF717,65,4,0.20893091026143762,up
ADAMTSL4,66,4,0.20540258336648123,up
ERN1,66,4,-0.15020431695564893,down
MYC,66,4,-0.703272815541549,down
PNPLA6,66,4,0.12974572001633988,up
POLK,66,4,0.18021149537301562,up
CCDC191,68,4,0.8372011475742299,up
CFI,68,4,0.8362860800718955,up
PTGDS,68,4,0.8372629748706816,up
SORD,68,4,0.839201630328199,up
SULF2,68,4,0.8456856223818862,up
TSGA10,68,4,0.8438686151003738,up
GBE1,69,4,-0.3147793747899159,down
HIRIP3,69,4,-0.29187157857142887,down
NEDD4,69,4,-0.3322749130252102,down
ESRP2,70,4,-0.357599664285714,down
GCNT2,70,4,-0.2854261008403357,down
SEPTIN10,70,4,-0.3452257487394945,down
C1orf21,71,4,-0.5414338970588229,down
CGNL1,71,4,-0.5855848025210084,down
PIK3R1,71,4,-0.5969118281512603,down
TM7SF2,71,4,-0.4095866067226897,down
ACADL,75,4,-1.345169549760037,down
CCDC85A,75,4,-1.3482056313235287,down
CRTAC1,75,4,-1.3542657143608776,down
CTH,75,4,-1.3221891882721748,down
EDNRB,75,4,-1.3711381566022414,down
GPIHBP1,75,4,-1.3702556111041087,down
HSD17B6,75,4,-1.3506029457581696,down
PRX,75,4,-1.3734995228702145,down
PTPRB,75,4,-1.3809278584509794,down
SLC39A8,75,4,-1.3304662090392156,down
ST6GALNAC3,75,4,-1.3834868180000006,down
CHI3L2,76,4,-1.4578807073781517,down
FPR1,76,4,-1.4334825290877669,down
FPR2,76,4,-1.4125878551568627,down
SLCO4C1,76,4,-1.4744781399108315,down
TACC2,76,4,-1.4292011964677866,down
AFF3,77,4,-1.5543685456895429,down
GPX3,77,4,-1.6390439418814198,down
HHIP,77,4,-1.5078308785933698,down
PEBP4,77,4,-1.6888667469402419,down
RNASE2,77,4,-1.53912277957563,down
S100A8,77,4,-1.636570366316527,down
SERPINA3,77,4,-1.5646344141615323,down
ZNF385B,77,4,-1.5258235506461244,down
CPB2,78,4,-1.7822691879038286,down
FAM107A,78,4,-1.8718504636834732,down
IL18R1,78,4,-1.8377394661932775,down
PGC,78,4,-1.7814546379486458,down
PNMT,78,4,-1.853071218312792,down
SDR16C5,78,4,-1.7632695412091508,down
TIMP4,78,4,-1.7856026667301592,down
TTN,78,4,-1.8995460380765643,down
ZBTB16,78,4,-1.8342584110821678,down
ADAMTS18,79,4,0.5404223974789918,up
DDR1,79,4,0.3938215785714289,up
LIME1,79,4,0.4326651128627449,up
SERPINF1,79,4,0.7752022285714284,up
ST6GAL2,79,4,0.459058538600841,up
HSH2D,80,4,0.5313389722689077,up
RHPN2,80,4,0.3057075999999995,up
ROGDI,80,4,0.576193484044118,up
ZNF248,80,4,0.535162326385854,up
ADGRL2,81,4,-1.0519610962184869,down
ARHGEF26,81,4,-1.0841702525210086,down
DUSP1,81,4,-1.0581419593137271,down
ERRFI1,81,4,-1.0980074341680672,down
GALNT18,81,4,-1.1056272920168073,down
LAMA3,81,4,-1.0749465504201678,down
NOTCH4,81,4,-1.0670693142857146,down
TBX3,81,4,-1.035162307142857,down
TLR2,81,4,-1.0836373917422981,down
ALKAL1,83,4,0.4892027096638652,up
CCR6,83,4,0.4836989613445379,up
PAQR7,83,4,0.48242579914845907,up
CCDC125,84,4,0.7057945609967323,up
DLG2,84,4,0.7044260212044824,up
DMD,84,4,0.7006251569743224,up
DNM1,84,4,0.7016768768683473,up
RNF150,84,4,0.7012670887875817,up
SERPINI1,84,4,0.7035012376769373,up
SUSD4,84,4,0.7055212491923433,up
TENT5C,84,4,0.7020365782408957,up
TRAF5,84,4,0.6998108640602245,up
TRERF1,84,4,0.707829885535014,up
CHEK2,85,4,0.626679100980392,up
CYP27C1,85,4,0.526176782523109,up
GFRA1,85,4,0.5232976676470584,up
LMLN,85,4,0.5339093947619058,up
SERPINB13,85,4,0.5307415117647059,up
TMTC3,85,4,0.5294775175553221,up
VWDE,85,4,0.5315317331302523,up
WNT5A,85,4,0.5282038399159666,up
ZNF154,85,4,0.5291009890756303,up
DUOX1,86,4,-0.7173019220284794,down
EBP,86,4,-0.7185102867492992,down
GJA4,86,4,-0.7136758508823532,down
IL6R,86,4,-0.7155924943412696,down
KDR,86,4,-0.725724234946779,down
TMEM41B,86,4,-0.7103355019140986,down
TRPC3,86,4,-0.7141730674276379,down
B3GAT3,90,4,0.06802456582282934,up
CEBPA,90,4,0.04646388361344539,up
NOS1,90,4,0.030585412573529258,up
CD28,92,4,0.9849620508165263,up
DNAJC12,92,4,0.9652317315606913,up
IKZF2,92,4,0.9650618237889815,up
IRAG1,92,4,0.952693043067694,up
SLFN13,92,4,0.9727677814472456,up
SOX4,92,4,0.9678051245971054,up
THBS4,92,4,0.9608283917044825,up
TNFRSF21,92,4,0.9671749137077494,up
ABCC5,93,4,0.6521500527044816,up
CBLN4,93,4,0.649112722974323,up
CDH26,93,4,0.6513140180527544,up
RCAN2,93,4,0.649709067808124,up
SPAG16,93,4,0.6623291653468723,up
CDKN2A,94,4,0.6295710734453775,up
DSG3,94,4,0.6344265054388417,up
FAM169A,94,4,0.6348190388972922,up
FRK,94,4,0.6294285265765648,up
