gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
COL4A4,2,2,0.8409330420741287,True
COLGALT1,3,2,0.598030568229681,True
COMMD3,3,2,0.42195568577522097,False
COMMD6,3,2,0.48002240828477377,True
COPG1,3,2,-0.06594249739109603,True
COPS3,3,2,0.19235119858974667,True
COPS4,3,2,0.17630957650246928,False
COQ3,3,3,0.05307464503480378,False
COQ5,3,2,0.48736425086437957,True
COQ6,3,2,0.22799511741647382,True
CORO2A,3,2,-0.23940610817364436,True
COX5A,3,2,0.26411171878706047,False
COX6B1,3,2,0.24820507970926395,False
COX6C,3,2,0.155487874558028,False
COX7A1,3,2,-0.1503866685172325,True
COX7A2,3,2,0.2789976904855774,False
COX7B,3,2,0.25931598023588887,False
COX8A,3,2,0.16759166351345764,True
COXFA4,3,2,0.397159987940008,False
CPEB1,3,2,-0.009109466746702951,True
CPLX1,3,2,-0.26370763628287336,True
CPLX2,3,2,-0.3378172958920261,True
CPNE3,3,3,0.6024400145533623,True
CPNE4,3,2,-0.04965456724704106,True
CPQ,3,2,0.4146023420858184,True
CREB3L2,3,2,0.6714425915670835,True
CREG2,3,2,-0.14500128708659688,True
CRELD2,3,2,0.5175733861152056,True
CRIPT,3,2,0.5135302017112219,True
CRISPLD2,3,3,0.7578626331715562,True
CRYAB,3,2,0.7561994477408764,True
CRYM,3,2,-0.45726952536909504,True
CS,3,2,0.08747860150169313,True
CSE1L,3,2,0.25056657284530076,False
CSF1R,3,2,0.7609275036389128,True
CSRP2,3,3,0.6677133259737861,True
CTHRC1,2,2,0.4798662330756474,True
CTPS1,3,2,0.1462826082071403,False
CTSC,2,2,1.0498028451370747,True
CTSH,3,3,0.6927910475824574,True
CUBN,2,2,0.432502750528303,True
CUL1,3,2,0.04279594372932394,True
CUL2,3,3,0.23430157714893132,False
CUL3,3,2,-0.06699927344390814,True
CUTA,3,2,0.33350710108385595,False
CWC15,3,2,0.21566829398937415,True
CXCL16,3,2,0.9764846260139954,True
CYBA,3,3,0.8712628167693591,True
CYC1,3,2,0.056569712233887515,True
CYGB,3,2,-0.04191786694088003,True
CYP2E1,3,2,-0.1568586400259638,True
CYP4F11,3,2,0.5838792824688993,True
CYP4X1,3,3,0.021246056876594643,False
DAB2,3,2,0.5787985256874594,True
DAPK1,3,2,0.23597670913482224,False
DBF4,2,2,-0.0010073132453300992,False
DBI,3,3,0.4918018298830756,True
DBT,3,3,0.3832705093173517,False
DCAF12,3,2,0.43944874787596105,True
