gene,cluster_id,max_level_survived,mean_log2fc,direction
ANKZF1,417,4,-0.21576818963932592,down
ATP2B4,417,4,-0.2287242450874735,down
BTBD18,417,4,-0.32924345578727193,down
CIZ1,417,4,-0.266101613368408,down
DHRS7B,417,4,-0.2836872895854468,down
HNRNPA1,417,4,-0.19805412552294477,down
IFT88,417,4,-0.31715475545131966,down
JMJD1C,417,4,-0.25321140094130434,down
MORN4,417,4,-0.34177990729589436,down
NGFR,417,4,-0.31417480205692105,down
TIGD2,417,4,-0.3290589266449038,down
USP31,417,4,-0.28236794515402924,down
C11orf96,418,4,-0.35293597702205737,down
FAM107B,418,4,-0.348750973757608,down
MAPK10,418,4,-0.30993163347806774,down
PABPC4L,418,4,-0.34881916818268227,down
PRAF2,418,4,-0.3507006799727437,down
SLC25A45,418,4,-0.34973133617520225,down
SLC67A1,418,4,-0.386471288301851,down
SYMPK,418,4,-0.39975848773453354,down
ZNF268,418,4,-0.3312312513945235,down
ZNF404,418,4,-0.32815894103384907,down
ACOT1,419,4,-1.8341030646551726,down
APOC1,419,4,-1.8364766653777898,down
CUX2,419,4,-1.8487754842165312,down
FADS2,419,4,-1.8497402745784735,down
GLDC,419,4,-1.8099846920638942,down
GSTA3,419,4,-1.8680370360832903,down
HIF3A,419,4,-1.7954619909039058,down
KRT18,419,4,-1.8104151623193458,down
KRT77,419,4,-1.8224591754405428,down
NR3C2,419,4,-1.7830740563355725,down
TLCD4,419,4,-1.792892763865999,down
WFDC3,419,4,-1.8290798479335695,down
CLDN8,420,4,-1.929838352529159,down
ENPP5,420,4,-1.963617838140213,down
FGFBP2,420,4,-1.918740714249492,down
IL37,420,4,-1.898635093401369,down
PAMR1,420,4,-1.9611878792469604,down
PHYHIP,420,4,-1.894323718528144,down
CCL27,421,4,-2.222946241078219,down
ERBB4,421,4,-2.2199349390212983,down
FABP7,421,4,-2.346910229319853,down
FAR2,421,4,-2.1450224893350667,down
HAO2,421,4,-2.0691809558506598,down
HMGCS2,421,4,-2.221790511282961,down
MACROD2,421,4,-2.168259112544371,down
SLC14A1,421,4,-2.241952911511156,down
TPPP,421,4,-2.3018960399499244,down
BTC,422,4,-3.285534063942064,down
ELOVL3,422,4,-2.4979163486625255,down
GAL,422,4,-2.7256256942824546,down
HSD11B1,422,4,-2.913756543848251,down
MSMB,422,4,-2.568124801375507,down
MUC7,422,4,-3.019412130689021,down
SCGB2A1,422,4,-2.8844915988051483,down
THRSP,422,4,-3.1161191276622695,down
WDR72,422,4,-2.607082851245563,down
WIF1,422,4,-3.210702057682557,down
ZBTB16,422,4,-2.4692219420005066,down
APOL4,424,4,0.1627666977053751,up
C6orf15,424,4,0.09719259698275877,up
NPM1,424,4,0.04225548378866584,up
PIGS,424,4,0.12185128605159803,up
SYT5,424,4,0.06515394764198802,up
ULBP3,424,4,0.06242518973440653,up
ENKUR,425,4,0.1816848889293866,up
MARVELD3,425,4,0.22003886370119136,up
NIT2,425,4,0.13163128879310332,up
P2RX5,425,4,0.16654914046653135,up
PSMD10,425,4,0.13358685180020285,up
RASSF7,425,4,0.18528336664870682,up
UNC93B1,425,4,0.07163262227434103,up
ZSCAN32,425,4,0.19328718956009117,up
ARHGAP20,426,4,-1.4275819319060599,down
CA6,426,4,-1.41039487319346,down
CHRM3,426,4,-1.4045430787588746,down
DTNA,426,4,-1.4354146763755062,down
MYEOV,426,4,-1.4136202548015968,down
NRXN3,426,4,-1.4299453039426981,down
SCGB1D2,426,4,-1.402645303435597,down
SCN7A,426,4,-1.404055640751774,down
SYT17,426,4,-1.4307581070930522,down
TMEM116,426,4,-1.4134155183665067,down
CDHR1,427,4,-1.3904202217767492,down
LMOD1,427,4,-1.3843146955977441,down
LRRC17,427,4,-1.3806362410306807,down
PLLP,427,4,-1.3900663189972104,down
PPARGC1A,427,4,-1.379711941414173,down
SERHL2,427,4,-1.3963009333481233,down
SLITRK4,427,4,-1.3904041056985297,down
TMEM132C,427,4,-1.381882474502408,down
CRAT,428,4,-1.6072039565003804,down
DIXDC1,428,4,-1.6287809275640217,down
FA2H,428,4,-1.6119015827522813,down
HS3ST6,428,4,-1.615948024705248,down
TNMD,428,4,-1.6197285478733519,down
ZNF91,428,4,-1.628965833148454,down
ADGRL3,429,4,-1.5528824153302478,down
C1QTNF7,429,4,-1.5870906400545128,down
PIP,429,4,-1.5427705891702579,down
PPP1R1B,429,4,-1.6001434100849394,down
ROPN1,429,4,-1.5876355764135395,down
ROPN1B,429,4,-1.5967090892811862,down
SCIN,429,4,-1.5781477085287783,down
SP8,429,4,-1.560442409942317,down
STUM,429,4,-1.5654049820930536,down
TMEM255A,429,4,-1.5664448266195496,down
PBDC1,430,4,0.18173716509254512,up
RIBC2,430,4,0.16777276895283955,up
SIGLEC10,430,4,0.2247073833988339,up
SMPDL3A,430,4,0.2020807895854464,up
TMEM123,430,4,0.1708080683791849,up
VPS37C,430,4,0.20580277518065382,up
C11orf21,431,4,0.20646265390466506,up
COQ10B,431,4,0.12940849343940178,up
PSMG2,431,4,0.0932512961935848,up
RPL39L,431,4,0.17042886829677978,up
SLC75A1,431,4,0.15592818287271804,up
ACTR3,432,4,0.03358741881655447,up
ATP5PB,432,4,0.05335959723630662,up
COX7B,432,4,0.034949871577081126,up
ERP44,432,4,0.041490706500379684,up
FAM162A,432,4,0.02873996649974686,up
HAPSTR1,432,4,0.01691283213425565,up
HEATR6,432,4,0.05334054849137895,up
KPNA4,432,4,0.026964548649846987,up
OGFOD1,432,4,0.04275615084622328,up
PNPLA4,432,4,0.0645996400703609,up
PPP2R3C,432,4,0.06762393721475585,up
PRDM2,432,4,0.05617324873225185,up
SFT2D3,432,4,0.03902206986878867,up
SNAPC3,432,4,0.034775102148832865,up
SRI,432,4,0.06339670710256065,up
TP53BP1,432,4,0.03169478538603021,up
ADAM23,433,4,1.7732170603448292,up
ALOX12B,433,4,1.7856397179259647,up
APOL1,433,4,1.7099998651432544,up
CCNB1,433,4,1.761515204693839,up
CRCT1,433,4,1.7413893363970594,up
CYP24A1,433,4,1.7531317775259878,up
GDPD3,433,4,1.7316748868851402,up
GRHL3,433,4,1.7380479730603458,up
GZMA,433,4,1.7192229443458427,up
IFI44L,433,4,1.7442445508050206,up
IFIT1,433,4,1.7812370599328093,up
IL36A,433,4,1.7610736871830626,up
KIF4A,433,4,1.7555718425773335,up
KLK10,433,4,1.7447668213583927,up
PCP4L1,433,4,1.732593666360295,up
PDZK1IP1,433,4,1.722657797809965,up
REN,433,4,1.7028163982631848,up
SERPINA3,433,4,1.719392633224517,up
ADAT3,434,4,0.9863330234533474,up
CDC25A,434,4,0.9876409134286265,up
CHST1,434,4,0.986555931541582,up
ELOVL7,434,4,0.982795765973631,up
FKBPL,434,4,0.9807693801185338,up
NFE2L3,434,4,0.9835114589249494,up
NUSAP1,434,4,0.9900407718686616,up
TNFRSF21,434,4,0.9867476871196756,up
UBE2F,434,4,0.9839003439084691,up
CCNO,435,4,0.9754357408088231,up
CDC45,435,4,0.968928934251394,up
ITGAL,435,4,0.9745602197800464,up
ITK,435,4,0.9687692839756592,up
KIF2A,435,4,0.9743371558062895,up
PLCXD1,435,4,0.9745867749429518,up
STX19,435,4,0.9705213568395025,up
TRIM62,435,4,0.9745670872686353,up
TROAP,435,4,0.9789681544276119,up
UNC93A,435,4,0.9766948790884893,up
ZIC2,435,4,0.9723162543578853,up
ZNF710,435,4,0.9753460912620442,up
BOC,436,4,-0.6189926196120693,down
CEP68,436,4,-0.6158366848060348,down
CTNNBIP1,436,4,-0.6203472862576064,down
CTTNBP2,436,4,-0.6155595214883376,down
EPB41L4B,436,4,-0.6209182843401367,down
F2R,436,4,-0.6190615047223631,down
GPM6B,436,4,-0.6182310843528135,down
IRX1,436,4,-0.6146425119326828,down
LTBP4,436,4,-0.6163560791708932,down
NR2F2,436,4,-0.6240920304418103,down
PARD3,436,4,-0.6219869221760889,down
PIP5K1B,436,4,-0.6214187296209424,down
RGPD2,436,4,-0.616922339994294,down
SLC25A20,436,4,-0.618687889610802,down
TBX15,436,4,-0.6208755323751276,down
TIGD7,436,4,-0.6163298937785244,down
ZNF44,436,4,-0.6196887306826827,down
ZNF559,436,4,-0.6146558084748999,down
ZNF615,436,4,-0.6194177481776095,down
CDK5,437,4,0.36202445150862017,up
GON7,437,4,0.36475964357251495,up
PAPPA,437,4,0.3034147692697763,up
UBASH3B,437,4,0.30218650560978766,up
C5orf15,438,4,-0.14717483531947012,down
CD164,438,4,-0.15282935760015356,down
CTDSP2,438,4,-0.15619311603067823,down
EEF1A1,438,4,-0.14836343141480957,down
RPL22,438,4,-0.1589804824099877,down
MXI1,439,4,-0.1472271669624751,down
PDE11A,439,4,-0.20017560092862585,down
PNMA2,439,4,-0.193265973107885,down
PTGER2,439,4,-0.21749500663983262,down
RPS9,439,4,-0.16472385536574588,down
SETDB2,439,4,-0.17944163518952863,down
GPR155,440,4,-0.31429444502725706,down
LIN7A,440,4,-0.2705079398453354,down
MMRN2,440,4,-0.3684899890815154,down
PGM2L1,440,4,-0.3670337742615366,down
ZNF736,440,4,-0.3420150632131077,down
BAG5,441,4,-0.21772327033151587,down
BMP4,441,4,-0.3296621715897564,down
FOXI1,441,4,-0.25739163030869705,down
KIF3A,441,4,-0.2460526658373471,down
MICAL1,441,4,-0.27054785062753717,down
NR1D2,441,4,-0.2629982276876263,down
RPH3AL,441,4,-0.38044669467862613,down
SIGIRR,441,4,-0.29886804668483746,down
TBC1D15,441,4,-0.1874556845049441,down
ZC2HC1A,441,4,-0.25927437322515284,down
BAZ1A,444,4,0.2409022945772034,up
MIDN,444,4,0.19690572038222537,up
PDHB,444,4,0.18427461378042315,up
TRAPPC3,444,4,0.17816749630768414,up
ZNF408,444,4,0.26116466466467925,up
GNPDA1,445,4,0.27954855918800803,up
NAGK,445,4,0.22722849253613175,up
RCE1,445,4,0.2136813613400103,up
TKTL1,445,4,0.33503512102243926,up
VPS33B,445,4,0.24414746841721624,up
ZNF622,445,4,0.17874135631655766,up
AKR1C3,446,4,-0.5093705433253045,down
GNRH1,446,4,-0.548557227624239,down
GRK3,446,4,-0.5472795091753284,down
IL11RA,446,4,-0.4866767764800979,down
SYNC,446,4,-0.5441479674188627,down
ZNF329,446,4,-0.5104423887867655,down
AK6,447,4,0.28703789789870643,up
BTBD10,447,4,0.2872168705787261,up
CAB39,447,4,0.2849170933855228,up
COMMD1,447,4,0.2859497983646043,up
PLEKHA2,447,4,0.2837358753169355,up
PRPF31,447,4,0.28556894946437567,up
RNF168,447,4,0.2845034149657696,up
APRT,448,4,0.2901240753993428,up
ARV1,448,4,0.2949307113495171,up
ATP1B3,448,4,0.2907320655267507,up
CIAO2B,448,4,0.2905590080343561,up
CRB3,448,4,0.2944349842957653,up
DNAAF5,448,4,0.2900614669276127,up
GMFG,448,4,0.29122127589376157,up
PSMD9,448,4,0.292446774942951,up
STAT3,448,4,0.28842895423428067,up
TALDO1,448,4,0.2939250865713727,up
TRAPPC5,448,4,0.28848386832847356,up
CMAS,449,4,0.3233489763564895,up
ENAH,449,4,0.323513659910623,up
FASTKD2,449,4,0.31751833550963504,up
KALRN,449,4,0.32311000599011197,up
KIN,449,4,0.31939065723250504,up
METTL21A,449,4,0.3225703639230478,up
MID1,449,4,0.31796320550202833,up
NDE1,449,4,0.3263192288919893,up
PSPC1,449,4,0.323010323275861,up
USP14,449,4,0.32152475949226506,up
CFLAR,450,4,0.2987274034768026,up
CYCS,450,4,0.31445848561105766,up
ETF1,450,4,0.29911647805210445,up
LTBR,450,4,0.30628940349264644,up
MCTS1,450,4,0.31002828327839815,up
PLCG2,450,4,0.3121909563894521,up
PPP4R2,450,4,0.2992975808665068,up
TMEM70,450,4,0.31326552825494436,up
TYW5,450,4,0.3032608779316677,up
UBE2L3,450,4,0.30685452453093537,up
ZBED4,450,4,0.30654699134761526,up
ATP8B2,451,4,-0.5256555900101426,down
FBXO16,451,4,-0.5234866529855471,down
LEPROT,451,4,-0.5220079285623711,down
LRIG3,451,4,-0.5240197051217041,down
MTERF2,451,4,-0.5253733618312623,down
ZNF189,451,4,-0.5240092311739352,down
ZNF599,451,4,-0.5245201160465267,down
ZNF703,451,4,-0.5218273600088756,down
CCDC14,452,4,-0.27668153319916244,down
CNOT8,452,4,-0.22151665287461936,down
NR2C1,452,4,-0.2791265645600908,down
PUM2,452,4,-0.17856669979715728,down
WASF2,452,4,-0.20633766976736795,down
ZNF347,452,4,-0.28835659729969537,down
AKR1C1,453,4,-0.318418181129565,down
ATRX,453,4,-0.20163473073022264,down
CFAP97,453,4,-0.18693235809140415,down
KDELR1,453,4,-0.27082067265149434,down
NONO,453,4,-0.11134330863336783,down
AQR,454,4,0.11519985894713433,up
EIF1,454,4,0.012430953093305844,up
FOXO4,454,4,-0.22613649781313527,down
NDUFB6,454,4,0.08419297559584146,up
NOVA2,454,4,-0.30806790285877284,down
RBM15,454,4,0.04932081310217934,up
RSBN1L,454,4,0.012323476166328423,up
SRSF7,454,4,0.043655004769903416,up
TRMT13,454,4,-0.1330883462538034,down
DMAC1,455,4,-0.02591285837664878,down
LAMTOR3,455,4,-0.0006401086143520973,down
MICOS10,455,4,-0.08299870199987419,down
PEX10,455,4,-0.03475186797984117,down
PTP4A2,455,4,-0.018475101388183215,down
C8orf76,456,4,0.38016538179830134,up
CBR3,456,4,0.3789013952681285,up
CENPM,456,4,0.3811611676755831,up
CIDEB,456,4,0.3803348246069982,up
HAUS1,456,4,0.3779821112766228,up
IDE,456,4,0.35044600618027466,up
LPAR5,456,4,0.3784124245848113,up
NR2F6,456,4,0.37932160172096796,up
PSMD14,456,4,0.37595114732821855,up
PTPRCAP,456,4,0.3783919877979214,up
RBBP6,456,4,0.3802579439021295,up
SAMD8,456,4,0.3780544366601164,up
SKP2,456,4,0.37914328532264274,up
SNRPA,456,4,0.3860261634920138,up
TMEM147,456,4,0.3799408388216263,up
DCAF12,457,4,0.1829132588267008,up
FADD,457,4,0.3265865849074534,up
FERMT3,457,4,0.2664959663571239,up
FTSJ1,457,4,0.3647388227687616,up
MMADHC,457,4,0.17525951945993876,up
MRPL14,457,4,0.4039695290948272,up
OXNAD1,457,4,0.34035020919434467,up
PRPF4,457,4,0.21036204884000986,up
PSMA4,457,4,0.2478700542120944,up
RARS1,457,4,0.17790795247527819,up
REEP4,457,4,0.2984835562721872,up
TXN2,457,4,0.2602202952586206,up
ATP5PF,458,4,0.18233445198402595,up
DHX58,458,4,0.30095615512487317,up
EHD4,458,4,0.24678255942570942,up
GAR1,458,4,0.24891137883494002,up
IARS1,458,4,0.22004741827776267,up
NELFCD,458,4,0.21160093219130416,up
NHERF1,458,4,0.29119988303435496,up
TNFAIP8,458,4,0.23389525393002142,up
ZMPSTE24,458,4,0.2121523873763942,up
ZNF219,458,4,0.24599021588171957,up
GNPTG,460,4,-0.100886692269904,down
KRABD5,460,4,-0.10595275518192193,down
RPL35,460,4,-0.10507546941556893,down
FGF9,461,4,-0.19452773111054822,down
PKHD1L1,461,4,-0.17067014834241895,down
ZSCAN12,461,4,-0.2098589833291084,down
ACKR1,462,4,-0.37533267908531875,down
EPHB6,462,4,-0.3454937315384136,down
FMNL3,462,4,-0.4783965683157952,down
GLIS1,462,4,-0.3236040664458676,down
GRIA2,462,4,-0.43071098340834185,down
ICAM2,462,4,-0.39264171707023315,down
ING5,462,4,-0.3687023981364098,down
KCNMB1,462,4,-0.4596855732758621,down
NPTX1,462,4,-0.4568597712981743,down
PDK2,462,4,-0.3117461562341527,down
TEAD2,462,4,-0.37535498881211926,down
TNNC1,462,4,-0.44323483739541036,down
TTC12,462,4,-0.3880539320486819,down
ZNF441,462,4,-0.3535864450431026,down
ADAMTS15,463,4,-0.7528891974676726,down
LYVE1,463,4,-0.8677447391607502,down
SLC26A3,463,4,-0.8438151184235549,down
SV2B,463,4,-0.6101062535338488,down
SYPL2,463,4,-0.6603386599264711,down
ARHGAP21,464,4,-0.17204178506909223,down
NNT,464,4,-0.18527907338678987,down
RASGRF2,464,4,-0.2689346482790321,down
B4GALT5,466,4,-0.2604512241537788,down
DCAF12L2,466,4,-0.06494673557936084,down
FBXL5,466,4,-0.11126595657961515,down
PCNX4,466,4,-0.18203427159926455,down
GTF2IRD2B,467,4,-0.13913830045638925,down
PSMD5,467,4,-0.09228210208544542,down
SNX29,467,4,-0.19719993326889163,down
MAT2B,468,4,-0.10677641715263642,down
MT1H,468,4,-0.15974748464439864,down
PEX11B,468,4,-0.11071385943838707,down
ATP5PD,469,4,0.07522534484343617,up
KCMF1,469,4,0.08735122619802083,up
MRPS14,469,4,0.0848361218147837,up
PSME4,469,4,0.07971208552548346,up
SPPL2A,469,4,0.08049003164617291,up
SRRD,469,4,0.08214129909356066,up
SSBP1,469,4,0.08461809980350006,up
CCDC152,470,4,-0.3181637198434343,down
FLNB,470,4,-0.318110792786509,down
KIF13A,470,4,-0.31811520741949606,down
PPP3CC,470,4,-0.31766241204994894,down
PTPRF,470,4,-0.31814020532771375,down
RNF146,470,4,-0.31782850258303724,down
SCARB2,470,4,-0.31753759346475896,down
DOCK6,471,4,0.31570685598377307,up
DPY30,471,4,0.3197713232917093,up
MAIP1,471,4,0.3161582655933066,up
MBD1,471,4,0.31837269318902295,up
MFAP3,471,4,0.3198429793356997,up
MOXD1,471,4,0.3183774405584419,up
NDUFA9,471,4,0.3192718800709929,up
PPP2R5B,471,4,0.3167870851768513,up
RAE1,471,4,0.3179717791423678,up
TMEM165,471,4,0.3199139822039818,up
TRPC4AP,471,4,0.31778420263374696,up
TSEN34,471,4,0.31893344360103887,up
ZNF668,471,4,0.32063914490365064,up
CUL1,472,4,0.32594163268572474,up
GEMIN7,472,4,0.32551864393699365,up
IMP4,472,4,0.32714880148643527,up
LIPA,472,4,0.32285688278080693,up
MPV17L2,472,4,0.3256765996450297,up
MRPL3,472,4,0.32291137984913704,up
NKPD1,472,4,0.3256588160972363,up
NMRAL1,472,4,0.3263836690225659,up
PPP2R2C,472,4,0.32387164762931037,up
RELT,472,4,0.3246292667976671,up
RNF11,472,4,0.324415381766608,up
SIGMAR1,472,4,0.32222273947768687,up
SNRPD3,472,4,0.3272271977529184,up
TPRKB,472,4,0.32153391490238414,up
NOP58,473,4,0.3142605563038789,up
PSMC6,473,4,0.3143621935693499,up
TMOD3,473,4,0.3138143471570744,up
FAM174C,474,4,0.6477526617964007,up
FAM3D,474,4,0.6472362054861818,up
GM2A,474,4,0.6486420990270034,up
ORMDL2,474,4,0.647913524309077,up
SLC25A39,474,4,0.6495405305368929,up
USP6NL,474,4,0.6487079337442939,up
ANKRD13A,475,4,0.033176254769902366,up
CALCOCO2,475,4,-0.008597148881212408,down
CDC42BPB,475,4,0.27211638160813856,up
DDX46,475,4,0.033793204646298355,up
DYNC1I2,475,4,-0.1541057528524346,down
NCK1,475,4,-0.048850009904285174,down
NPR2,475,4,0.14069531655679432,up
SPG21,475,4,-0.005796342719954717,down
UBE2V2,475,4,0.018566394792721014,up
ADCY2,476,4,-1.2681581889420626,down
CLDN23,476,4,-1.2640523445106493,down
CLSTN2,476,4,-1.2599007301755842,down
EMX2,476,4,-1.264528116078221,down
EPDR1,476,4,-1.2602785257669873,down
CHP2,477,4,-1.246994030235803,down
DDIT4L,477,4,-1.2515192990301727,down
NCALD,477,4,-1.2486486134317958,down
SLC6A16,477,4,-1.247372175947642,down
WNT2B,477,4,-1.2535049390054513,down
C9orf152,478,4,-1.2331587393826065,down
FRMD3,478,4,-1.2375049821564401,down
LRRN1,478,4,-1.242169233804513,down
PGM5,478,4,-1.2367945458132599,down
PRR15L,478,4,-1.2413865133430533,down
RERGL,478,4,-1.238843013358899,down
RHPN2,478,4,-1.2399677430432305,down
CCDC50,479,4,-0.46142040683633306,down
ELF2,479,4,-0.4617852003042594,down
JAM3,479,4,-0.46151895966975126,down
NIPBL,479,4,-0.46196122559583924,down
SRPK2,479,4,-0.4617469195138195,down
ZNF284,479,4,-0.46192295174632303,down
ZNF570,479,4,-0.4622217831199289,down
ALG3,480,4,0.48173727280362594,up
CAPN15,480,4,0.47996238122781437,up
CXCL16,480,4,0.48219501706706375,up
GSTO1,480,4,0.47877692482251594,up
IFI27L2,480,4,0.4811482228226432,up
MAEA,480,4,0.4808978003771547,up
MALT1,480,4,0.48102932146931987,up
PAK1IP1,480,4,0.47964072608709474,up
R3HDM4,480,4,0.4816826572325059,up
SBSN,480,4,0.4819295177643254,up
SHKBP1,480,4,0.48010397453410203,up
TRUB2,480,4,0.4788836073624495,up
ZNF593,480,4,0.48038821380578023,up
ALKBH6,481,4,0.2536875457657213,up
BUD31,481,4,0.20702153522756084,up
ETV4,481,4,0.28016877739921375,up
PHF11,481,4,0.1872645854937884,up
POLR3D,481,4,0.27832330419624696,up
SAE1,481,4,0.259593286241761,up
SH2D2A,481,4,0.3145218376331137,up
USP28,481,4,0.22328454574987272,up
WASHC3,481,4,0.18741872613463556,up
GAPDH,482,4,0.09181721661067413,up
INKA1,482,4,0.21375101045892542,up
LIMD2,482,4,0.2470747517114606,up
PRADC1,482,4,0.2436254877186862,up
RHOV,482,4,0.319647108487576,up
C17orf67,483,4,0.21576063793103464,up
CNOT11,483,4,0.15710593591531347,up
MARS2,483,4,0.3638041418452074,up
MYO1F,483,4,0.24580518406123264,up
NTPCR,483,4,0.276983277098123,up
PGLYRP2,483,4,0.11021579565479198,up
RPP14,483,4,0.2753717004310342,up
RRS1,483,4,0.26528706758684206,up
SLC25A43,483,4,0.33872897545321895,up
THOC7,483,4,0.18329258722109537,up
TMEM163,483,4,0.12864531070930502,up
WDR18,483,4,0.18496196325114134,up
CCL19,484,4,0.6335026777858781,up
CXCL6,484,4,0.5297802897439148,up
GOLGA7B,484,4,0.3957003550805014,up
IFT46,484,4,0.2921684519998729,up
IRX4,484,4,0.39000366865808855,up
APP,485,4,-0.31240447512043445,down
BPHL,485,4,-0.31210966959305303,down
DNMBP,485,4,-0.31091460720398056,down
FBXO21,485,4,-0.313106216816682,down
MLLT6,485,4,-0.3122079128264454,down
OAZ2,485,4,-0.3100838026907963,down
OSBPL8,485,4,-0.31134230666835794,down
PCMTD1,485,4,-0.31171102754183655,down
SETD4,485,4,-0.31158329731871176,down
ZFYVE21,485,4,-0.3114599136346355,down
ARHGAP24,486,4,-0.3904867519808587,down
ARHGAP42,486,4,-0.6465661242551985,down
ARHGEF40,486,4,-0.648820774198149,down
CACNB2,486,4,-0.6493761140022818,down
CRACR2B,486,4,-0.6497922713298678,down
HIBADH,486,4,-0.6488196687848637,down
HOXA10,486,4,-0.6490518588520537,down
LDLRAD4,486,4,-0.647175351388183,down
TMSB15B,486,4,-0.6468842446596093,down
ZNF136,486,4,-0.6487092291455376,down
ARMC10,487,4,0.21885356261093092,up
CNIH4,487,4,0.22013029391163588,up
DYM,487,4,0.21764601630641356,up
EIF4E2,487,4,0.21960202340580637,up
MRPL42,487,4,0.21268082975722696,up
NUDCD2,487,4,0.21962826695613547,up
NUFIP1,487,4,0.2084390094288791,up
NUP88,487,4,0.21254550408848844,up
PPP2CA,487,4,0.21878051213869212,up
PPP2R5C,487,4,0.2173934397344056,up
SLC49A4,487,4,0.20957015970461434,up
SUPT7L,487,4,0.21549852442000478,up
YIPF4,487,4,0.21828720722933548,up
ATP7A,488,4,-0.40279669168357,down
CHST14,488,4,-0.402154771488338,down
EZH1,488,4,-0.4009356870562878,down
LGALS3,488,4,-0.4023057491759631,down
LUC7L3,488,4,-0.40240028741442646,down
MEF2A,488,4,-0.4012457390498211,down
MRNIP,488,4,-0.4029297775576822,down
OGA,488,4,-0.4039848688989583,down
RAB23,488,4,-0.4031758270791074,down
RERE,488,4,-0.40454155986942225,down
RNF115,488,4,-0.4024401465200305,down
SMARCA2,488,4,-0.4046549538222619,down
TCEAL4,488,4,-0.4026697493185857,down
ZNF260,488,4,-0.40409598760775833,down
ZXDB,488,4,-0.4030377854177228,down
BRWD1,489,4,0.19197462211587318,up
CDK12,489,4,0.23917633555717507,up
COBLL1,489,4,0.062009227053752475,up
ENOSF1,489,4,0.12433493883113814,up
FBXO22,489,4,0.04719778793737306,up
IPO9,489,4,0.2194822715041834,up
LPAR6,489,4,0.1309989546304511,up
SKIC8,489,4,-0.04522122754500399,down
SSX2IP,489,4,0.16624986984977197,up
CABP7,490,4,-0.007259959463741993,down
CBX4,490,4,0.0631538333386133,up
CENPB,490,4,0.04105143269840153,up
CHTOP,490,4,0.008763053213743238,up
CUL2,490,4,0.05809493257162801,up
DDO,490,4,-0.09054771447134888,down
EIF3B,490,4,0.06585500440542516,up
EPPK1,490,4,-0.01217654910940727,down
ETS1,490,4,0.01827266390402904,up
KLHL8,490,4,0.0620419950716274,up
LTV1,490,4,0.0036708770759374953,up
MAP2K7,490,4,0.008045103844446524,up
MLXIPL,490,4,-0.03525283807682533,down
NANOS1,490,4,0.25443313335129386,up
NAP1L5,490,4,0.051499899832022994,up
RIF1,490,4,0.014041884032707924,up
RNF139,490,4,0.07157368925900023,up
SPATS2L,490,4,-0.05031121472489927,down
THAP9,490,4,0.28082596000253535,up
TMF1,490,4,0.015547234834556667,up
TTLL5,490,4,0.0397482292089262,up
CBR1,491,4,0.4704756541106749,up
CSTA,491,4,0.46966140938767864,up
HOMER3,491,4,0.4692742983012165,up
KIF18A,491,4,0.4676574042057549,up
PINX1,491,4,0.46910707131085133,up
SGPP2,491,4,0.46851385845588156,up
SLX1A,491,4,0.4700320110927998,up
TLE3,491,4,0.46936645592989296,up
ZFP69B,491,4,0.4693163195360039,up
DPAGT1,492,4,0.465489002313643,up
ERO1A,492,4,0.4654455112354223,up
LRP10,492,4,0.46717587390656606,up
LYPLA2,492,4,0.4655115687436615,up
MCAT,492,4,0.46372314306541573,up
PLK1,492,4,0.46666070624683037,up
PSMB5,492,4,0.4643924680685863,up
PSMD1,492,4,0.46548647120626296,up
RPA3,492,4,0.4658228050519772,up
TMEM184A,492,4,0.463599660370183,up
TMEM208,492,4,0.4655997147565908,up
CBX1,493,4,-0.18507263864414203,down
DLG5,493,4,-0.18112696916201826,down
HERPUD1,493,4,-0.16742261942190734,down
PAFAH1B1,493,4,-0.17493660360674337,down
PSAP,493,4,-0.17685721791011366,down
RPS11,493,4,-0.18342198486625294,down
STIM1,493,4,-0.17924548448592875,down
TMBIM6,493,4,-0.1801185621830632,down
TMED10,493,4,-0.1757495378898307,down
TMSB4X,493,4,-0.17990328342101838,down
CSDE1,494,4,-0.16903804362639752,down
MT-ND2,494,4,-0.1710821277415074,down
NPTN,494,4,-0.16622054188323923,down
STK3,494,4,-0.16791414869104973,down
C3,495,4,-0.3147682995848132,down
C6,495,4,-0.2794900077174188,down
CEP97,495,4,-0.27577322402700394,down
KRT2,495,4,-0.4375039187373241,down
METAP1D,495,4,-0.3075970746069984,down
TTC14,495,4,-0.2894409996196764,down
UGT2B28,495,4,-0.3466862594922665,down
ANO3,496,4,-0.13373797695867093,down
CDKAL1,496,4,-0.39238725625950727,down
NMNAT3,496,4,-0.2750404545987573,down
PLVAP,496,4,-0.38175941887994347,down
PRDX3,496,4,-0.11295476706706442,down
TRPC6,496,4,-0.3220210604874494,down
ZBED8,496,4,-0.4977186052072766,down
JDP2,497,4,-0.1920035653841275,down
KCTD3,497,4,-0.18539342385585678,down
LATS1,497,4,-0.1862295831643007,down
RBM5,497,4,-0.1630190982663552,down
AQP3,498,4,0.11735744971792281,up
ARL14,498,4,0.09586586866125799,up
PUS7,498,4,0.17819272867013253,up
SLC10A3,498,4,0.16058898808316388,up
DAP,499,4,-0.22899576573592856,down
NFYB,499,4,-0.29897857741189243,down
RGL3,499,4,-0.2878936063957914,down
TMEM263,499,4,-0.3011784533785505,down
HACD3,500,4,-0.24637223258430468,down
MBTD1,500,4,-0.22274601372337874,down
