gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,direction
SSBP2,27,True,True,True,True,4,False,-0.5107738788602019,down
THEM6,5,True,False,True,True,4,False,0.40136318132793525,up
THSD4,24,True,False,True,True,4,False,1.28426948799878,up
TNC,10,True,False,True,True,4,False,0.8981399733258133,up
TNFSF10,4,True,False,True,True,4,False,0.1910629426134521,up
TRAK2,22,True,False,True,True,4,False,-0.49211309618785865,down
TRIM46,0,True,False,True,True,4,False,0.15535085038050145,up
TTK,24,True,False,True,True,4,False,1.3309682275409038,up
UVSSA,25,True,False,True,True,4,False,0.9569830890170699,up
WWOX,6,True,False,True,True,4,False,-0.5625393796929483,down
ZMIZ1,4,True,False,True,True,4,False,0.15590786581026825,up
AMFR,3,True,False,True,False,3,False,0.2645213147851493,up
ATG10,6,True,False,True,False,3,False,-0.4067315492682333,down
CDKAL1,6,True,False,True,False,3,False,-0.3126725115425506,down
SPCS3,6,True,False,False,False,1,False,0.24522455502820803,up
APC,-1,False,False,False,False,0,False,-0.43485821396687907,down
PSME4,-1,False,False,False,False,0,False,0.45515204305840423,up
SLC22A5,-1,False,False,False,False,0,False,0.3678899098069121,up
XBP1,-1,False,False,False,False,0,False,1.369958541798656,up
ZBTB38,-1,False,False,False,False,0,False,-0.43998414427111027,down
