gene,cluster_id
DLC1,232
DLG2,174
DLG3,217
DLG4,669
DLG5,493
DLGAP4,523
DLGAP5,54
DLX2,521
DLX5,776
DLX6,348
DMAC1,455
DMAC2,765
DMC1,253
DMD,49
DMGDH,178
DMTN,662
DMWD,218
DMXL2,648
DNA2,706
DNAAF2,713
DNAAF5,448
DNAH10,78
DNAH3,789
DNAH8,381
DNAI7,512
DNAJA3,222
DNAJA4,361
DNAJB1,39
DNAJB11,167
DNAJB14,61
DNAJB2,566
DNAJB4,514
DNAJB6,633
DNAJC10,60
DNAJC11,31
DNAJC14,178
DNAJC15,213
DNAJC18,375
DNAJC19,625
DNAJC21,237
DNAJC30,231
DNAJC5,760
DNAJC7,517
DNAJC9,405
DNAL1,326
DNASE1L1,223
DNASE1L3,540
DNASE2,539
DNER,29
DNLZ,550
DNM1,629
DNM1L,330
DNM2,732
DNM3,786
DNMBP,485
DNMT1,141
DNMT3B,200
DNPEP,241
DOCK1,591
DOCK2,153
DOCK4,100
DOCK5,227
DOCK6,471
DOCK7,244
DOCK8,748
DOCK9,-1
DOK1,610
DOK2,48
DOK6,147
DOLK,773
DOLPP1,371
DONSON,747
DOP1A,-1
DORIP1,664
DPAGT1,492
DPCD,549
DPH2,675
DPH6,401
DPM1,85
DPM2,779
DPP3,220
DPP7,606
DPP8,344
DPP9,549
DPT,82
DPY19L4,784
DPY30,471
DPYSL2,743
DPYSL3,656
DPYSL4,700
DQX1,549
DRC3,372
DRG2,348
DSC2,0
DSC3,76
DSCAML1,636
DSCC1,423
DSEL,138
DSG2,117
DSG3,42
DST,585
DSTN,438
DSTYK,783
DTL,38
DTNA,426
DTNBP1,295
DTWD1,224
DTX3L,141
DTX4,656
DUOXA1,595
DUOXA2,676
DUS1L,131
DUS2,404
DUS3L,-1
DUSP10,254
DUSP11,290
DUSP12,757
DUSP14,184
DUSP18,683
DUSP2,594
DUSP23,640
DUSP3,400
DUSP4,64
DUSP5,273
DUSP6,613
DUSP7,167
DUSP9,150
DVL2,512
DYM,487
DYNC1H1,442
DYNC1I1,53
DYNC1I2,475
DYNC1LI2,342
DYNC2H1,62
DYNC2I1,313
DYNC2I2,385
DYNC2LI1,281
DYNLL1,397
DYNLL2,654
DYNLRB2,83
DYNLT1,97
DYNLT2B,109
DYRK1A,161
DYRK4,308
DZANK1,598
DZIP1,53
DZIP1L,182
DZIP3,316
E2F2,-1
E2F3,320
E2F5,672
E2F6,621
E2F8,250
EAF1,394
EBF1,347
EBF2,94
EBF3,788
EBLN2,546
EBP,596
EBPL,619
ECD,257
ECE1,205
ECEL1,552
ECHDC3,228
ECI1,264
ECI2,96
ECM2,235
ECPAS,140
ECRG4,172
ECSCR,36
EDA,772
EDAR,202
EDC3,687
EDEM1,797
EDEM2,-1
EDEM3,646
EDIL3,168
EDN1,741
EDN3,329
EDNRA,598
EED,55
EEF1A1,438
EEF1AKMT2,215
EEF1AKMT3,539
EEF1D,307
EEF2KMT,443
EEIG1,671
EEIG2,554
EEPD1,353
EFCAB14,160
EFCAB7,329
EFEMP1,284
EFEMP2,103
EFHC2,645
EFHD1,238
EFL1,108
EFNA3,-1
EFNA4,188
EFNA5,787
EFNB2,655
EFNB3,786
EFTUD2,325
EGF,576
EGFL6,679
EGFL7,741
EGFL8,677
EGFR,360
EGLN1,522
EGR2,329
EGR4,410
EHBP1,617
EHD2,584
EHD3,211
EHD4,458
EHF,633
EHMT1,270
EID1,617
EID2B,3
EID3,341
EIF1,454
EIF1AX,543
EIF1B,247
EIF2AK3,559
EIF2B1,798
EIF2B2,352
EIF2B4,537
EIF2S1,395
EIF3B,490
EIF3C,89
EIF3E,244
EIF3I,105
EIF3J,661
EIF3L,390
EIF3M,140
EIF4A3,525
EIF4B,318
EIF4E,293
EIF4E2,487
EIF4E3,715
EIF4EBP1,38
EIF4ENIF1,794
EIF4G1,22
EIF4H,274
EIF5,694
EIF5B,55
EIF6,526
EIPR1,704
ELANE,-1
ELAPOR1,248
ELAPOR2,686
ELAVL1,323
ELF2,479
ELF3,710
ELK4,255
ELL,763
ELL2,41
ELL3,602
ELMO1,333
ELMO2,178
ELMO3,550
ELMOD2,355
ELN,505
ELOA,459
ELOB,-1
ELOC,289
ELOF1,320
ELOVL3,422
ELOVL4,515
ELOVL5,194
ELOVL6,509
ELOVL7,434
ELP2,501
ELP3,560
ELP5,415
EMC4,410
EMC6,102
EMC8,20
EMCN,336
EMG1,406
EMILIN3,276
EML1,231
EML3,671
EML5,314
EMP1,468
EMP3,551
EMX2,476
EN1,182
ENAH,449
ENC1,53
ENDOG,807
ENDOU,761
ENHO,631
ENKD1,61
ENKUR,425
ENO2,225
ENOPH1,75
ENOSF1,489
ENPP1,53
ENPP3,53
ENPP4,326
ENPP5,420
ENTPD7,21
ENTR1,779
ENTREP1,756
ENTREP3,199
ENY2,730
EP400,224
EPB41,359
EPB41L1,55
EPB41L2,532
EPB41L4A,394
EPB41L4B,436
EPB41L5,227
EPC1,588
EPC2,390
EPCAM,574
EPDR1,476
EPG5,159
EPHA1,300
EPHA2,305
EPHA3,164
EPHA7,235
EPHB1,53
EPHB2,54
EPHB4,45
EPHB6,462
EPHX1,82
EPHX2,13
EPHX3,106
EPHX4,547
EPM2AIP1,627
EPN1,143
EPN3,0
EPOP,527
EPOR,572
EPPK1,490
EPRS1,771
EPS15L1,267
EPS8,232
EPS8L2,404
EPSTI1,107
ERBB4,421
ERC2,710
ERCC1,361
ERCC2,383
ERCC6L,398
ERCC6L2,789
ERCC8,538
ERG28,93
ERGIC1,280
ERGIC2,12
ERGIC3,511
ERI1,525
ERI2,105
ERICH1,191
ERLEC1,559
ERLIN1,338
ERLIN2,277
ERN1,46
ERO1A,492
ERO1B,372
ERP44,432
ERRFI1,396
ERVMER34-1,564
ERVW-1,5
ESPL1,57
ESPN,225
ESPNL,79
ESRP1,104
ESRRA,537
ESRRG,299
ESS2,613
ESYT2,91
ETF1,450
ETFB,354
ETHE1,26
ETS1,490
ETV1,50
ETV4,481
ETV5,513
EVA1A,607
EVA1C,385
EVC,-1
EVC2,501
EVI2A,807
EVI5,244
EVI5L,619
EXO1,57
EXOC3,218
EXOC6,237
EXOC8,296
EXOG,184
EXOSC1,609
EXOSC3,633
EXOSC4,74
EXOSC5,387
EXOSC6,703
EXOSC7,235
EXOSC8,45
EXOSC9,424
EXPH5,333
EXT1,212
EXTL2,693
EXTL3,273
EZH1,488
EZH2,706
F10,337
F12,57
F2R,436
F3,51
F8,130
FA2H,428
FAAH2,4
FABP2,719
FABP3,16
FABP4,225
FABP5,203
FABP7,421
FADD,457
FADS2,419
FADS3,1
FAF1,310
FAHD1,665
FAHD2A,279
FAIM,538
FAIM2,647
FAM107A,788
FAM107B,418
FAM110B,219
FAM110C,542
FAM111B,26
FAM114A1,32
FAM117A,50
FAM120AOS,734
FAM124A,116
FAM124B,708
FAM133A,548
FAM135A,543
FAM13A,226
FAM13B,178
FAM13C,337
FAM149A,51
FAM149B1,5
FAM161B,8
FAM162A,432
FAM162B,194
FAM168A,278
FAM168B,755
FAM169A,762
FAM171A1,586
FAM171A2,47
FAM171B,94
FAM174B,202
FAM174C,474
FAM184A,314
FAM184B,192
FAM185A,173
FAM193B,130
FAM199X,114
FAM204A,601
FAM20B,390
FAM217B,400
FAM219A,610
FAM219B,738
FAM221A,165
FAM222B,358
FAM228B,138
FAM229B,784
FAM234B,225
FAM32A,92
FAM3B,505
FAM3C,255
FAM3D,474
FAM43A,65
FAM53A,549
FAM72A,621
FAM76A,294
FAM76B,802
FAM98A,289
FAN1,610
FANCA,28
FANCD2,400
FANCF,367
FANCI,126
FANCM,241
FAR1,12
FAR2,421
FARP1,642
FARP2,400
FARSA,774
FARSB,240
FASN,1
FASTK,77
FASTKD1,536
FASTKD2,449
FASTKD3,538
FASTKD5,725
FAT3,655
FAT4,64
FAU,217
FAXDC2,196
FBL,443
FBLN1,-1
FBLN2,358
FBLN5,70
FBLN7,145
FBN1,-1
FBN2,302
FBP1,53
FBXL12,269
FBXL13,202
FBXL16,32
FBXL19,126
FBXL2,61
FBXL20,5
FBXL3,758
FBXL4,604
FBXL5,466
FBXL7,1
FBXO10,395
FBXO11,600
FBXO16,451
FBXO17,8
FBXO21,485
FBXO22,489
FBXO25,150
FBXO28,201
FBXO3,402
FBXO32,168
FBXO34,267
FBXO4,411
FBXO44,613
FBXO45,736
FBXO46,315
FBXO5,721
FBXO6,67
FBXO7,587
FBXO9,323
FBXW11,320
FBXW2,402
FBXW4,627
FBXW5,684
FBXW7,758
FBXW9,690
FCER1A,254
FCF1,591
FCGBP,103
FCGR3B,303
FCGRT,802
FCHO1,680
FCHSD1,749
FCMR,726
FCN3,102
FCRLB,383
FDX1,275
FDXACB1,258
FDXR,751
FECH,341
FEN1,565
FER,804
FERMT2,136
FERMT3,457
FERRY3,350
FEZ1,194
FEZ2,148
FGD2,652
FGD3,352
FGD4,691
FGD5,81
FGF1,685
FGF11,795
FGF13,84
FGF2,81
FGF6,522
FGF7,607
FGF9,461
FGFBP1,737
FGFBP2,420
FGFBP3,333
FGFR1,664
FGFR1OP2,3
FGFR2,511
FGFRL1,224
FGGY,343
FGL2,228
FH,397
FHDC1,4
FHIP1A,129
FHIP1B,2
FHIP2A,541
FHIT,645
FHL1,117
FHOD1,780
FHOD3,389
FIBIN,214
FIBP,257
FIGN,243
FIGNL1,319
FILIP1,363
FILIP1L,403
FIRRM,503
FIS1,687
FKBP1B,26
FKBP2,242
FKBP5,277
FKBP7,287
FKBP9,114
FKBPL,434
FKTN,598
FLAD1,502
FLCN,390
FLG2,336
FLI1,599
FLNA,778
FLNB,470
FLNC,580
FLOT2,291
FLRT1,465
FLVCR2,58
FMN1,802
FMNL1,371
FMNL2,709
FMNL3,462
FMO1,688
FMO2,77
FMO5,225
FN1,585
FNBP1,266
FNBP1L,16
FNBP4,791
FNDC1,-1
FNDC10,405
FNDC3A,3
FNDC4,467
FNDC5,194
FNIP1,682
FNIP2,157
FNTB,358
FOLH1,769
FOS,357
FOSB,679
FOSL1,54
FOSL2,738
FOXA1,254
FOXC1,214
FOXD1,346
FOXD3,490
FOXE1,749
FOXF1,414
FOXH1,270
FOXI1,441
FOXJ3,602
FOXK1,276
FOXM1,106
FOXN1,273
FOXN3,317
FOXO1,591
FOXO3,559
FOXO4,454
FOXO6,130
FOXP1,314
FOXP2,561
FOXQ1,786
FOXRED1,46
FOXRED2,141
FPGT,268
FPR1,549
FPR3,129
FRA10AC1,392
FREM1,795
FREM2,573
FREM3,754
FRMD3,478
FRMD4A,692
FRMD6,516
FRMD7,459
FRMPD1,72
FRYL,524
FRZB,326
FSAF1,683
FSBP,372
FSCN1,19
FST,248
FSTL1,329
FTH1,372
FTO,654
FTSJ1,457
FTSJ3,666
FUBP1,403
FUCA1,163
FUNDC1,709
FURIN,661
FUT1,15
FUT2,169
FUT3,58
FUT5,650
FUT6,213
FUT8,393
FXR1,589
FXR2,498
FXYD1,576
FXYD6,206
FYB1,525
FYTTD1,394
FZD1,96
FZD10,18
FZD3,185
FZD4,346
FZD5,262
FZD7,81
G0S2,546
G2E3,8
G6PC1,522
G6PC3,637
G6PD,722
GAB2,118
GABARAPL1,232
GABBR1,-1
GABBR2,-1
GABPB2,157
GABRP,174
GADD45A,349
GADD45B,112
GADD45G,368
GADL1,412
GAL,422
GAL3ST4,378
GALE,689
GALK1,113
GALK2,12
GALNT10,520
GALNT11,312
GALNT12,137
GALNT13,253
GALNT14,356
GALNT15,756
GALNT16,336
GALNT17,372
GALNT3,382
GALNT6,156
GALNT7,559
GALNT8,139
GAMT,600
GAN,183
GANC,40
GAP43,145
GAPDH,482
GAR1,458
GAREM1,142
GARNL3,378
GARS1,166
GART,340
GAS1,232
GAS2,630
GAS6,365
GAS7,523
GASK1B,188
GATA2,691
GATA3,288
GATA6,574
GATAD1,545
GATAD2B,279
GATB,690
GATC,12
GATM,13
GBA2,728
GBF1,355
GBP2,20
GBP3,301
GBP5,0
GBP6,595
GCC2,523
GCDH,753
GCFC2,188
GCH1,766
GCHFR,391
GCNA,331
GCNT2,612
GCSAM,330
GDA,800
GDAP1,268
GDF10,369
GDF11,334
GDF2,711
GDF7,224
GDPD1,358
GDPD2,202
GDPD3,433
GDPD5,233
GEMIN2,330
GEMIN5,414
GEMIN7,472
GET3,647
GFOD2,595
GFPT1,11
GFRA1,69
GFRA3,393
GFUS,536
GGA2,362
GGA3,268
GGCT,583
GGCX,372
GGH,632
GHR,32
GID8,757
GIGYF1,280
GIGYF2,517
GIMAP1,1
GIMAP6,278
GIMAP8,770
GINS1,722
GINS2,35
GINS3,688
GIPC1,320
GIPC2,1
GIT1,669
GIT2,738
GJB2,169
GJB3,644
GJB6,80
GK2,93
GK3,156
GK5,358
GKAP1,117
GLA,239
GLB1L3,249
GLCCI1,118
GLCE,392
GLDC,419
GLDN,233
GLG1,36
GLI2,136
GLI3,116
GLI4,411
GLIS1,462
GLIS2,135
GLMN,319
GLMP,714
GLRA3,557
GLRB,168
GLRX2,733
GLS,247
GLT1D1,59
GLT8D1,61
GLTP,652
GLUD1,157
GLUD2,130
GLUL,102
GLYCTK,752
GM2A,474
GMFG,448
GMIP,536
GMPPA,684
GMPS,11
GNA11,617
GNA15,66
GNAI1,241
GNAI2,413
GNAI3,397
GNAL,358
GNAQ,638
GNAS,178
GNAZ,181
GNB1,247
GNB2,322
GNE,664
GNG11,30
GNG12,159
GNG2,539
GNG5,641
GNG7,795
GNL2,131
GNLY,220
GNPAT,279
GNPDA1,445
GNPNAT1,309
GNPTAB,801
GNPTG,460
GNRH1,446
GNS,654
GOLGA3,795
GOLGA4,158
GOLGA6A,382
GOLGA7,465
GOLGA7B,484
GOLGA8N,312
GOLGB1,275
GOLIM4,649
GOLM2,318
GOLPH3,314
GON7,437
GOPC,361
GORAB,615
GORASP1,763
GOSR2,355
GOT1,74
GOT2,199
GPALPP1,144
GPAM,381
GPANK1,711
GPAT3,259
GPAT4,644
GPATCH2L,489
GPATCH3,133
GPATCH8,795
GPBP1,784
GPBP1L1,312
GPC1,606
GPC2,139
GPC3,363
GPC4,214
GPC6,574
GPCPD1,34
GPD1,214
GPD1L,233
GPD2,376
GPHRA,75
GPI,79
GPIHBP1,84
GPM6A,559
GPM6B,436
GPN2,34
GPNMB,693
GPR12,778
GPR135,149
GPR137B,132
GPR143,647
GPR146,202
GPR153,242
GPR155,440
GPR157,483
GPR15LG,718
GPR160,336
GPR161,455
GPR171,348
GPR18,385
GPR183,26
GPR39,557
GPR65,722
GPR68,674
GPR78,546
GPR84,709
GPR87,570
GPRASP1,214
GPRC5A,209
GPRC5B,787
GPRIN1,405
GPS2,295
GPSM1,690
GPSM2,334
GPSM3,796
GPT,635
GPT2,720
GPX4,545
GPX8,741
GRAMD1C,535
GRAMD2A,410
GRAMD2B,464
GRAP,108
GRB10,204
GRB14,332
GRB7,86
GREB1,358
GREB1L,756
GREM2,574
GRHL1,142
GRHL3,433
GRHPR,159
GRIA2,462
GRIN2A,389
GRIN3A,272
GRK2,310
GRK3,446
GRN,536
GRPEL1,396
GRPEL2,150
GRTP1,644
GRWD1,395
GSAP,358
GSDMC,246
GSDMD,694
GSK3B,114
GSKIP,350
GSN,117
GSPT1,213
GSPT2,612
GSR,171
GSTA1,30
GSTA3,419
GSTCD,409
GSTM1,135
GSTM2,196
GSTM3,533
GSTM5,573
GSTO1,480
GSTO2,285
GSTP1,99
GTF2A2,530
GTF2B,508
GTF2E1,154
GTF2E2,153
GTF2H5,669
GTF2IRD2,175
GTF2IRD2B,467
GTF3C1,368
GTF3C2,653
GTF3C4,373
GTF3C6,301
GTPBP2,126
GTPBP3,605
GTPBP8,263
GTSE1,503
GUCA1B,140
GUCA2A,386
GUCY1B1,358
GULP1,548
GUSB,372
GXYLT2,248
GYPC,-1
GYS1,203
GZF1,353
GZMA,433
GZMB,717
GZMH,538
GZMK,92
H1-1,113
H1-10,369
H1-5,552
H2AC14,121
H2AC8,496
H2AJ,-1
H2AX,28
H2AZ1,408
H2AZ2,627
H2BC11,-1
H2BC12L,76
H2BC4,610
H2BC6,581
H2BC9,45
H3-3A,231
H3C3,618
H3C7,597
H6PD,233
HABP4,692
HACD2,417
HACD3,500
HACE1,357
HACL1,30
HADHA,-1
HAL,766
HAO2,421
HAPLN1,307
HAPLN3,220
HAPSTR1,432
HARBI1,707
HAT1,652
HAUS1,456
HAUS5,-1
HBA2,201
HBD,334
HBEGF,302
HBG2,610
HCAR3,720
HCFC2,227
HCK,704
HCLS1,20
HDAC1,633
HDAC10,780
HDAC4,56
HDAC5,366
HDAC6,327
HDAC8,217
HDAC9,358
HDGF,167
HDGFL3,127
HDLBP,275
HEATR1,424
HEATR3,678
HEATR6,432
HEBP1,513
HECTD3,754
HECW2,8
HELLS,806
HELQ,354
HELZ,360
HEMK1,241
HENMT1,167
HEPH,138
HEPN1,638
HERC1,785
HERC5,221
HERPUD1,493
HES1,68
HES2,301
HES6,684
HEXA,195
HEY1,551
HEY2,358
HGD,89
HGS,231
HGSNAT,118
HHATL,461
HHEX,162
HIBADH,486
HIC1,60
HID1,219
HIF1A,748
HIF3A,419
HIGD1A,706
HIKESHI,537
HINT3,243
HIP1,60
HIP1R,131
HIPK1,244
HIRA,683
HJURP,688
HK1,223
HK2,583
HK3,45
HLA-B,222
HLA-C,356
HLA-DMB,775
HLA-DQB2,505
HLA-E,654
HLA-F,-1
HLCS,162
HLTF,559
HMBOX1,32
HMBS,15
HMG20A,559
HMGA1,39
HMGB1,372
HMGB3,706
HMGCL,402
HMGCR,502
HMGCS2,421
HMGN1,311
HMGN3,44
HMMR,106
HMOX1,38
HMOX2,25
HNF1A,78
HNMT,68
HNRNPA1,417
HNRNPA2B1,323
HNRNPA3,509
HNRNPAB,99
HNRNPD,255
HNRNPDL,323
HNRNPF,653
HNRNPH1,605
HNRNPH3,791
HNRNPK,368
HNRNPLL,510
HNRNPUL1,192
HNRNPUL2,739
HOGA1,205
HOMER2,731
HOMER3,491
HOOK1,713
HORMAD1,-1
HOXA10,486
HOXA11,791
HOXA13,804
HOXA2,216
HOXA3,279
HOXA4,410
HOXA5,556
HOXB2,24
HOXB3,611
HOXB4,263
HOXC10,378
HOXC11,496
HOXC13,661
HOXC4,215
HOXC5,-1
HOXC9,110
HOXD4,372
HOXD8,32
HOXD9,669
HPCAL1,705
HPDL,529
HPGDS,214
HPS3,114
HPS4,693
HPS5,258
HPSE,-1
HR,289
HRAS,45
HRCT1,403
HROB,700
HS2ST1,795
HS3ST1,726
HS3ST3A1,7
HS3ST6,428
HS6ST2,272
HSBP1,78
HSD11B1,422
HSD11B2,117
HSD17B10,319
HSD17B11,681
HSD17B2,67
HSD17B3,459
HSD3B1,52
HSDL1,130
HSF2,531
HSP90B1,47
HSPA12A,658
HSPA12B,358
HSPA1B,317
HSPA2,580
HSPA4,725
HSPA4L,773
HSPA5,543
HSPB1,640
HSPB2,692
HSPB6,52
HSPB7,506
HSPBP1,777
HSPD1,610
HSPE1,671
HSPG2,768
HTATIP2,190
HTR3A,620
HTR7,765
HTRA1,313
HTRA2,39
HTT,372
HUNK,283
HUS1,45
HVCN1,673
HYAL3,-1
HYAL4,-1
HYI,36
HYKK,43
HYLS1,301
HYOU1,704
IARS1,458
ICA1,177
ICA1L,336
ICAM1,133
ICAM2,462
ICE1,636
ICOS,59
ID1,169
ID4,180
IDE,456
IDH1,554
IDH3A,41
IDH3B,516
IDH3G,370
IDI1,530
IDNK,88
IDO1,27
IDS,215
IDUA,55
IER2,689
IER3,606
IER3IP1,113
IER5,71
IFFO2,610
IFI16,761
IFI27,527
IFI27L2,480
IFI30,249
IFI35,620
IFI44,720
IFI44L,433
IFI6,54
IFIH1,57
IFIT1,433
IFIT3,7
IFITM1,-1
IFITM10,25
IFITM3,507
IFNE,552
IFNG,507
IFNGR1,563
IFRD2,246
IFT172,53
IFT27,53
IFT38,18
IFT43,572
IFT46,484
IFT52,727
IFT54,-1
IFT57,791
IFT70B,416
IFT80,216
IFT81,546
IFT88,417
IFTAP,368
IGBP1,-1
IGDCC4,84
IGF1R,682
IGF2BP2,376
IGFBP3,21
IGFBP5,664
IGFBP6,574
IGFBP7,60
IGFL1,717
IGFL2,172
IGFLR1,154
IGIP,185
IGLL1,308
IGSF10,381
IGSF11,50
IGSF3,408
IGSF6,153
IKBIP,266
IKBKB,700
IKBKE,676
IKBKG,773
IKZF1,153
IKZF4,154
IKZF5,224
IL10RA,765
IL11RA,446
IL12B,305
IL12RB1,737
IL12RB2,286
IL13RA1,745
IL15,806
IL17C,619
IL17D,-1
IL17F,92
IL17RB,367
IL17RC,148
IL17RD,136
IL17RE,139
IL18BP,276
IL18RAP,220
IL19,750
IL1A,237
IL1B,65
IL1RL2,807
IL20,315
IL20RA,-1
IL20RB,501
IL21R,321
IL22,258
IL22RA1,633
IL24,348
IL26,25
IL2RG,26
IL31RA,209
IL32,86
IL34,139
IL36A,433
IL36G,718
IL36RN,124
IL37,420
IL4I1,483
IL4R,67
IL5RA,552
IL6,621
IL7R,66
ILF2,447
ILK,23
ILKAP,355
ILRUN,596
IMMP2L,586
IMMT,45
IMP3,408
IMP4,472
IMPA2,134
IMPACT,5
IMPDH1,568
INA,749
INAFM1,613
INAFM2,582
INAVA,86
ING2,752
ING4,361
ING5,462
INHBA,551
INHBB,29
INHBC,666
INIP,41
INKA1,482
INMT,94
INO80B,121
INPP1,349
INPP5A,533
INPP5B,147
INPP5E,755
INPP5F,328
INPPL1,177
INSC,497
INSIG1,287
INSIG2,364
INSR,215
INSYN1,1
INTS1,370
INTS13,134
INTS15,442
INTS4,55
INTS5,154
INTS6,154
INTS9,258
IPCEF1,383
IPO13,-1
IPO9,489
IPP,362
IQCE,313
IQCN,741
IQGAP1,559
IQSEC1,144
IQSEC2,201
IRAG1,136
IRAK1,706
IRAK2,250
IRAK4,680
IRF1,678
IRF2BP2,589
IRF2BPL,559
IRF6,738
IRF7,527
IRF8,4
IRF9,245
IRS1,770
IRS2,277
IRS4,358
IRX1,436
IRX2,577
IRX4,484
ISG15,750
ISG20,7
ISG20L2,141
ISLR,225
ISM1,611
ISOC1,559
ISOC2,19
ITFG1,224
ITGA11,561
ITGA3,534
ITGA4,726
ITGA5,8
ITGA6,610
ITGA7,505
ITGA8,546
ITGA9,714
ITGAE,379
ITGAL,435
ITGAM,113
ITGAV,598
ITGB1,727
ITGB2,549
ITGB5,215
ITGB7,597
ITGB8,520
ITGBL1,505
ITIH5,185
ITK,435
ITM2A,616
ITM2C,692
ITPA,516
ITPKB,377
ITPKC,220
ITPR1,559
ITPR2,333
ITPR3,369
ITPRID2,759
ITPRIP,239
ITPRIPL2,545
ITSN1,692
IVD,314
IVL,7
IVNS1ABP,727
IWS1,213
JADE1,576
JADE2,378
JAG1,512
JAK1,366
JAK2,297
JAK3,725
JAM2,8
JAM3,479
JAML,710
JARID2,778
JAZF1,283
JCAD,13
JDP2,497
JHY,586
JMJD1C,417
JMJD4,151
JMJD7,757
JOSD2,152
JPH2,520
JPT1,683
JUN,556
JUNB,290
JUND,345
JUP,98
KALRN,449
KANK1,589
KANK2,197
KANK4,162
KANSL1,215
KANSL1L,1
KANSL3,360
KARS1,529
KAT5,327
KAT6A,541
KAT6B,524
KAT8,1
KATNA1,45
KATNAL1,346
KATNB1,71
KAZALD1,784
KBTBD3,548
KBTBD6,585
KBTBD7,88
KBTBD8,57
KCMF1,469
KCNAB1,655
KCNAB2,132
KCNB1,265
KCNC4,712
KCND2,189
KCND3,647
KCNJ15,54
KCNJ2,732
KCNJ8,691
KCNK1,74
KCNK10,380
KCNK2,195
KCNK5,616
KCNK6,57
KCNMA1,53
KCNMB1,462
KCNMB4,69
KCNN4,181
KCNQ4,358
KCNT2,358
KCTD1,641
KCTD11,4
KCTD12,215
KCTD21,720
KCTD3,497
KCTD4,542
KCTD5,728
KCTD6,149
KCTD7,240
KDELR1,453
KDELR2,622
KDELR3,358
KDM1A,610
KDM2B,339
KDM3B,587
KDM4B,627
KDM4C,548
KDM5A,36
KDM5C,543
KDM6B,267
KDR,784
KDSR,783
KEAP1,709
KGD4,98
KHDRBS3,193
KIAA0040,333
KIAA0232,227
KIAA0513,141
KIAA0753,130
KIAA1143,114
KIAA1191,224
KIAA1549,55
KIAA1671,545
KICS2,768
KIDINS220,727
KIF11,57
KIF13A,470
KIF13B,456
KIF14,676
KIF15,540
KIF18A,491
KIF18B,38
KIF1B,340
KIF20A,125
KIF21A,-1
KIF21B,710
KIF22,167
KIF26A,123
KIF2A,435
KIF2C,59
KIF3A,441
KIF4A,433
KIF5B,687
KIF5C,164
KIFC1,351
KIFC2,-1
KIN,449
KIT,234
KITLG,176
KLB,1
KLC1,673
KLC3,372
KLF10,459
KLF11,306
KLF12,532
KLF13,628
KLF15,62
KLF16,310
KLF2,545
KLF3,653
KLF6,160
KLF8,533
KLF9,285
KLHDC1,103
KLHDC10,740
KLHDC2,627
KLHDC7B,750
KLHDC9,60
KLHL12,790
KLHL13,585
KLHL18,733
KLHL20,177
KLHL21,609
KLHL24,100
KLHL31,592
KLHL36,588
KLHL7,559
KLHL8,490
KLHL9,804
KLK1,193
KLK10,433
KLK11,142
KLK12,619
KLK13,-1
KLK5,710
KLK6,717
KLK7,729
KLK8,720
KLK9,-1
KLRB1,146
KLRC2,619
KLRG2,655
KMT2A,230
KMT2B,615
KMT2C,189
KMT2D,119
KMT2E,577
KMT5A,396
KPNA1,11
KPNA2,570
KPNA4,432
KPNA5,16
KPNB1,529
KPTN,677
KRABD3,40
KRABD5,460
KRCC1,584
KREMEN1,653
KRT14,150
KRT15,225
KRT16,750
KRT17,767
KRT18,419
KRT19,251
KRT2,495
KRT222,-1
KRT23,102
KRT24,621
KRT31,546
KRT37,256
KRT4,336
KRT6A,542
KRT6B,184
KRT6C,632
KRT7,110
KRT77,419
KRT78,42
KRT79,209
KRT8,8
KRT80,661
KRTCAP2,253
KRTDAP,105
KSR1,224
KSR2,557
KTI12,713
KXD1,85
KYAT3,694
KYNU,-1
L1CAM,413
L3MBTL1,381
L3MBTL2,78
L3MBTL3,186
L3MBTL4,630
LACTB,659
LACTB2,648
LAD1,721
LAIR1,77
LAIR2,-1
LAMA2,413
LAMA4,216
LAMA5,795
LAMB2,590
LAMB4,326
LAMC1,280
LAMC2,94
LAMC3,225
LAMP3,624
LAMP5,108
LAMTOR3,455
LAMTOR4,243
LAMTOR5,105
LANCL1,654
LANCL2,-1
LAP3,633
LAPTM4A,654
LAPTM5,93
LARP4B,-1
LARP6,326
LARP7,562
LATS1,497
LATS2,186
LBH,378
LCA5,13
LCE3D,749
LCK,59
LCLAT1,152
LCMT1,671
LCN2,717
LCORL,1
LCP1,385
LDAF1,63
LDB2,224
LDB3,50
LDHA,271
LDHD,381
LDLRAD3,365
LDLRAD4,486
LDLRAP1,515
LEKR1,613
LEMD3,354
LENG8,642
LEO1,351
LEPR,137
LEPROT,451
LETMD1,282
LFNG,140
LGALS1,202
LGALS2,620
LGALS3,488
LGALS3BP,260
LGALS7B,201
LGALS9,706
LGI1,164
LGI4,358
LGMN,550
LGR4,731
LGR5,52
LHCGR,599
LHFPL6,591
LHX2,546
LHX4,263
LHX5,680
LIF,1
LIFR,84
LIG3,252
LIG4,594
LILRA4,134
LILRB1,709
LILRB2,595
LILRB3,549
LILRB5,382
LIMCH1,544
LIMD1,599
LIMD2,482
LIMK1,430
LIMK2,406
LIMS1,672
LIMS2,592
LIN54,113
LIN7A,440
LIN9,458
LINGO1,755
LIPA,472
LIPC,216
LIPG,124
LIPH,216
LIX1,459
LIX1L,232
LLPH,72
LMAN2L,559
LMBR1,518
LMBRD1,360
LMBRD2,739
LMCD1,226
LMF1,272
LMNA,366
LMNB1,249
LMNB2,542
