gene,cluster_id
DAZAP1,503
DAZAP2,787
DBF4,707
DBN1,247
DBNDD1,732
DCAF1,754
DCAF11,513
DCAF13,700
DCAF15,752
DCAF16,172
DCAF6,102
DCAF7,424
DCAKD,31
DCBLD2,289
DCDC2,-1
DCLK1,678
DCLRE1A,748
DCLRE1B,705
DCLRE1C,226
DCP1A,153
DCP1B,776
DCPS,438
DCTD,753
DCTN2,355
DCTN4,62
DCTN6,636
DCTPP1,495
DCUN1D2,69
DCUN1D3,344
DCUN1D4,367
DCUN1D5,654
DDAH2,800
DDB1,442
DDC,201
DDI2,783
DDIAS,667
DDIT3,31
DDIT4,273
DDR2,400
DDRGK1,222
DDTL,471
DDX1,91
DDX10,351
DDX11,651
DDX18,596
DDX19A,133
DDX20,548
DDX21,711
DDX23,210
DDX24,545
DDX27,730
DDX28,690
DDX31,791
DDX39A,702
DDX3X,750
DDX41,721
DDX42,144
DDX46,141
DDX49,392
DDX5,251
DDX50,236
DDX51,210
DDX52,559
DDX54,137
DDX55,741
DDX56,4
DDX60,2
DDX60L,102
DECR1,401
DEF8,94
DEFA6,474
DEFB1,764
DEFB4B,333
DEGS1,529
DEK,277
DELE1,482
DENND1B,398
DENND2A,428
DENND2C,62
DENND3,292
DENND4A,615
DENND4B,34
DENND5A,345
DENND5B,584
DENND6A,610
DENR,677
DEPDC1,70
DEPDC1B,595
DEPDC5,417
DEPP1,472
DERA,695
DERL2,519
DERL3,318
DES,108
DESI1,305
DESI2,539
DET1,29
DEXI,76
DFFA,651
DFFB,282
DGAT2,58
DGKA,-1
DGKE,768
DGKH,141
DGKZ,357
DGLUCY,303
DGUOK,225
DHCR7,719
DHDDS,134
DHODH,210
DHPS,91
DHRS1,51
DHRS11,642
DHRS12,330
DHRS13,281
DHRS2,70
DHRS4L2,259
DHRS7,482
DHRS7B,41
DHRS9,171
DHRSX,731
DHX16,31
DHX30,772
DHX33,392
DHX34,689
DHX35,332
DHX36,330
DHX37,315
DHX40,569
DHX57,-1
DHX58,436
DHX8,178
DHX9,94
DIABLO,178
DIAPH1,551
DIAPH3,672
DIDO1,559
DIMT1,8
DIO2,621
DIPK2A,618
DIRAS2,389
DIRAS3,506
DIS3,368
DIS3L2,493
DISP1,182
DISP2,679
DIXDC1,467
DKK2,241
DKK3,302
DKK4,185
DLAT,249
DLC1,543
DLD,319
DLG1,504
DLG5,70
DLGAP5,568
DLL1,278
DLL4,462
DLST,338
DMAP1,490
DMKN,609
DMPK,127
DMRTA2,457
DMTF1,81
DMXL1,712
DMXL2,577
DNA2,-1
DNAAF11,0
DNAAF4,498
DNAAF5,729
DNAAF9,404
DNAH10,433
DNAH14,671
DNAH7,395
DNAI4,163
DNAJA1,21
DNAJA3,631
DNAJB1,328
DNAJB11,225
DNAJB14,293
DNAJB4,40
DNAJB9,799
DNAJC10,422
DNAJC13,37
DNAJC15,-1
DNAJC2,352
DNAJC27,574
DNAJC28,285
DNAJC4,309
DNAJC5G,120
DNAJC6,613
DNAJC8,251
DNAJC9,626
DNALI1,-1
DNASE1L3,86
DNASE2,379
DNLZ,206
DNM1,239
DNM1L,246
DNM2,373
DNM3,296
DNMT1,733
DNMT3A,210
DNMT3B,10
DNPEP,623
DNPH1,547
DNTT,243
DNTTIP1,729
DNTTIP2,178
DOCK1,779
DOCK10,113
DOCK11,223
DOCK2,147
DOCK5,576
DOCK6,207
DOCK7,269
DOCK8,402
DOCK9,424
DOHH,559
DOK4,467
DOK7,459
DOLK,46
DOLPP1,334
DONSON,735
DOP1B,406
DORIP1,574
DOT1L,-1
DPAGT1,93
DPCD,136
DPEP1,674
DPEP2,402
DPF1,115
DPF2,13
DPH2,219
DPH6,216
DPH7,-1
DPM1,606
DPM2,605
DPP10,263
DPP3,668
DPP4,467
DPP6,106
DPP7,69
DPP8,90
DPP9,545
DPT,151
DPY19L1,707
DPY19L2,337
DPY19L3,776
DPY19L4,560
DPY30,305
DPYD,38
DPYSL2,341
DQX1,429
DRAM1,700
DRAP1,178
DRG1,178
DROSHA,772
DSC2,692
DSC3,454
DSCAML1,390
DSCC1,143
DSEL,229
DSG2,37
DSG3,792
DSG4,756
DSN1,738
DSP,292
DST,268
DSTYK,321
DTD1,635
DTL,711
DTNBP1,178
DTX3L,577
DTYMK,352
DUOX2,535
DUOXA2,535
DUS1L,305
DUS3L,95
DUS4L,735
DUSP1,250
DUSP10,534
DUSP11,279
DUSP12,465
DUSP14,57
DUSP18,206
DUSP19,555
DUSP2,1
DUSP28,801
DUSP4,58
DUSP5,47
DUSP6,246
DUSP7,501
DVL1,-1
DVL3,399
DXO,650
DYM,557
DYNC1LI1,-1
DYNC2I1,333
DYNC2I2,425
DYNLL1,458
DYNLRB1,708
DYNLT2B,22
DYNLT3,569
DYRK2,407
DYRK4,321
DZIP3,806
E2F1,445
E2F3,168
E2F5,300
E2F6,654
E2F7,719
E2F8,375
E4F1,748
EAF1,247
EAF2,470
EAPP,591
EARS2,790
EBP,503
EBPL,305
ECD,34
ECE2,365
ECH1,134
ECHDC1,807
ECHDC2,190
ECHS1,37
ECI1,339
ECI2,691
ECM1,658
ECRG4,244
ECSCR,295
ECT2,59
EDAR,136
EDEM1,29
EDEM2,94
EDEM3,63
EDIL3,74
EDN1,577
EDN3,362
EDNRA,710
EDNRB,336
EEA1,459
EED,31
EEF1AKMT1,654
EEF1AKMT3,657
EEF1D,754
EEF1E1,567
EEF2KMT,483
EEFSEC,585
EEIG1,448
EEIG2,284
EEPD1,18
EFCAB11,526
EFCAB14,349
EFCAB7,410
EFEMP1,-1
EFHC1,133
EFHC2,-1
EFL1,335
EFNA2,233
EFNA3,612
EFNA4,605
EFNA5,517
EFNB2,804
EFS,646
EFTUD2,425
EGF,102
EGFL6,181
EGFL8,173
EGFR,41
EGLN1,619
EGLN3,126
EGR1,252
EGR2,256
EGR3,727
EHBP1,794
EHD4,32
EHHADH,675
EHMT1,316
EHMT2,652
EI24,380
EID1,102
EIF1,465
EIF1AD,375
EIF1AX,740
EIF1B,487
EIF2A,701
EIF2AK1,53
EIF2AK2,726
EIF2AK3,319
EIF2AK4,795
EIF2B3,222
EIF2B5,540
EIF2S1,565
EIF2S2,635
EIF2S3,626
EIF3A,461
EIF3B,739
EIF3CL,573
EIF3E,305
EIF3G,503
EIF3H,385
EIF3I,610
EIF3J,687
EIF3K,515
EIF3M,723
EIF4A2,346
EIF4A3,687
EIF4E,330
EIF4E2,71
EIF4E3,126
EIF4EBP1,704
EIF4G1,774
EIF4H,420
EIF5A2,621
EIF5B,579
EIF6,208
EIPR1,791
ELAC1,128
ELAC2,527
ELANE,436
ELAPOR1,313
ELAPOR2,88
ELAVL1,565
ELF1,246
ELF5,688
ELFN1,731
ELK1,715
ELK3,246
ELL2,41
ELL3,590
ELMO1,506
ELMO2,425
ELMO3,17
ELN,187
ELOB,560
ELOC,207
ELOF1,774
ELOVL4,449
ELOVL5,667
ELP1,775
ELP4,461
EMC1,680
EMC10,508
EMC3,518
EMC4,15
EMC7,287
EMC8,658
EMCN,467
EMD,12
EMG1,254
EMID1,258
EMILIN2,92
EML6,467
EMP1,429
ENAH,641
ENAM,389
ENC1,214
ENDOD1,430
ENDOV,663
ENGASE,499
ENHO,90
ENKD1,689
ENKUR,389
ENO1,754
ENO2,248
ENOPH1,717
ENOSF1,66
ENOX2,793
ENPEP,457
ENPP2,126
ENPP3,320
ENPP4,476
ENPP5,100
ENPP6,163
ENTPD3,101
ENTPD4,268
ENTPD5,152
ENTPD6,374
ENTR1,633
ENTREP1,251
ENTREP2,113
ENTREP3,658
ENY2,631
EOGT,16
EP400,239
EPAS1,592
EPB41L1,731
EPB41L2,538
EPB41L3,171
EPB41L4A,163
EPB41L4B,61
EPB41L5,767
EPC1,36
EPCAM,33
EPDR1,212
EPG5,785
EPHA1,789
EPHA10,337
EPHA2,365
EPHA3,110
EPHA4,163
EPHA7,131
EPHB1,792
EPHB2,639
EPHB3,791
EPHB4,700
EPHX1,188
EPHX2,195
EPHX4,673
EPM2A,477
EPM2AIP1,516
EPOP,769
EPOR,372
EPRS1,722
EPS15,544
EPS15L1,343
EPS8,319
EPS8L1,643
EPSTI1,600
EPYC,721
ERAL1,175
ERAP1,807
ERBIN,319
ERC1,246
ERCC1,68
ERCC2,31
ERCC4,301
ERCC6L,566
ERCC6L2,14
EREG,359
ERF,788
ERG,779
ERG28,623
ERGIC2,325
ERGIC3,386
ERH,376
ERI3,282
ERICH1,799
ERICH4,248
ERICH5,389
ERLIN1,663
ERLN,97
ERMAP,456
ERN2,188
ERO1A,446
ERP27,84
ERP44,589
ERRFI1,251
ERVMER34-1,122
ESAM,13
ESCO2,761
ESD,246
ESF1,358
ESM1,359
ESPL1,4
ESPN,491
ESYT1,22
ESYT2,172
ETF1,172
ETFA,591
ETFB,199
ETFBKMT,467
ETFDH,763
ETFRF1,805
ETHE1,98
ETNK1,456
ETS1,785
ETS2,300
ETV3,488
ETV4,359
ETV5,95
ETV7,331
EVA1A,168
EVA1B,56
EVC2,389
EVI2A,108
EVI2B,147
EVI5,367
EVPL,327
EWSR1,561
EXO1,718
EXOC1,347
EXOC2,246
EXOC3L4,120
EXOC4,21
EXOC6B,798
EXOG,222
EXOSC1,1
EXOSC10,246
EXOSC2,304
EXOSC3,23
EXOSC4,742
EXOSC5,671
EXOSC7,157
EXOSC8,520
EXOSC9,775
EXPH5,449
EXT2,18
EXTL2,475
EYA1,243
EYA2,408
EZH1,801
EZH2,634
EZR,421
F10,242
F12,521
F13A1,150
F2R,271
F2RL1,40
F2RL2,142
F3,589
FA2H,557
FAAH2,-1
FAAP100,221
FAAP20,374
FAAP24,494
FABP1,602
FABP2,163
FABP4,642
FABP6,673
FADD,76
FADS2,595
FADS3,442
FAF1,329
FAF2,236
FAHD1,230
FAIM,687
FAIM2,613
FAM107A,427
FAM107B,691
FAM110A,219
FAM110C,582
FAM114A1,570
FAM114A2,37
FAM120AOS,129
FAM120B,796
FAM120C,726
FAM131A,617
FAM135A,320
FAM13A,348
FAM13B,63
FAM13C,303
FAM149A,307
FAM149B1,800
FAM156B,124
FAM161A,731
FAM162A,303
FAM174A,36
FAM174C,325
FAM193A,269
FAM199X,226
FAM204A,665
FAM216A,738
FAM217B,520
FAM219A,595
FAM219B,467
FAM220A,425
FAM222A,381
FAM234A,664
FAM241A,664
FAM241B,394
FAM24A,346
FAM3A,280
FAM3B,535
FAM3D,536
FAM43A,387
FAM50A,328
FAM53A,777
FAM53C,498
FAM72A,719
FAM89B,465
FAM8A1,-1
FAM91A1,708
FAM98A,573
FAM98C,356
FAN1,140
FANCA,777
FANCB,526
FANCD2,239
FANCE,221
FANCF,560
FANCG,446
FANCI,654
FANCL,376
FAP,10
FAR1,696
FARP1,548
FARSA,652
FARSB,744
FAS,83
FASN,655
FASTKD2,773
FAT1,130
FAU,77
FBL,677
FBLIM1,337
FBLN1,230
FBN1,798
FBRSL1,452
FBXL17,278
FBXL19,384
FBXL2,446
FBXL20,367
FBXL3,320
FBXL4,661
FBXL5,518
FBXL6,411
FBXO11,601
FBXO16,546
FBXO2,153
FBXO21,680
FBXO22,184
FBXO25,467
FBXO3,432
FBXO30,56
FBXO32,283
FBXO38,256
FBXO42,62
FBXO45,7
FBXO46,661
FBXO5,446
FBXO6,18
FBXO7,127
FBXO8,591
FBXW4,448
FBXW5,312
FBXW9,219
FCAMR,117
FCER1A,306
FCF1,257
FCGBP,362
FCGR2B,336
FCGR2C,799
FCGR3B,613
FCGRT,63
FCHO1,748
FCHO2,431
FCHSD2,750
FCMR,-1
FCN2,592
FCRL1,101
FCRL2,402
FCRL3,580
FCRL5,311
FCRLA,109
FCRLB,122
FDCSP,108
FDPS,484
FDX2,222
FDXR,440
FECH,482
FEM1A,527
FEM1B,292
FEM1C,102
FEN1,294
FER,347
FERMT1,215
FERMT3,109
FES,242
FEV,470
FEZ1,402
FEZ2,319
FFAR4,39
FGD4,51
FGD6,544
FGF14,390
FGF7,40
FGF9,164
FGFBP1,283
FGFBP2,314
FGFR2,145
FGFR4,5
FGFRL1,452
FGGY,271
FGL2,151
FGR,302
FH,228
FHAD1,371
FHIP1B,373
FHIP2A,340
FHL1,263
FHL3,68
FHOD3,242
FIBIN,241
FIBP,28
FIG4,456
FIGN,505
FIGNL1,415
FILIP1,372
FILIP1L,250
FIRRM,454
FITM2,255
FJX1,168
FKBP10,628
FKBP11,130
FKBP14,772
FKBP1B,164
FKBP2,512
FKBP4,754
FKBP5,416
FKBP7,585
FKBP9,626
FKBPL,169
FKTN,11
FLAD1,305
FLI1,259
FLII,102
FLNA,127
FLNB,128
FLOT1,27
FLOT2,316
FLT3,492
FLVCR1,327
FLVCR2,148
FLYWCH1,71
FMC1,435
FMN1,-1
FMN2,42
FMNL2,594
FMO3,301
FMO4,303
FMO5,428
FMR1,791
FN1,459
FN3KRP,618
FNBP1,401
FNBP4,528
FNDC1,525
FNDC10,281
FNDC3A,450
FNDC5,355
FNIP2,232
FNTA,754
FOCAD,596
FOLR2,163
FOS,727
FOSB,727
FOSL1,485
FOSL2,467
FOXA1,126
FOXA2,654
FOXC1,418
FOXD2,230
FOXF1,584
FOXF2,110
FOXJ1,546
FOXJ3,182
FOXK1,325
FOXK2,438
FOXM1,58
FOXN2,503
FOXN3,401
FOXO1,518
FOXO6,13
FOXP1,800
FOXP2,111
FOXP4,480
FOXQ1,674
FOXRED2,305
FPGS,777
FPR1,240
FPR2,461
FRAT1,233
FRK,132
FRMD3,196
FRMD4B,176
FRMD5,756
FRS2,512
FRYL,574
FRZB,751
FSBP,241
FSCN1,609
FSIP1,99
FSIP2,530
FSTL1,343
FSTL5,665
FTCDNL1,657
FTO,246
FTSJ1,606
FTSJ3,744
FUCA1,678
FUCA2,376
FUNDC1,-1
FUNDC2,1
FUS,551
FUT1,640
FUT2,330
FUT4,34
FUT8,443
FXN,455
FXYD1,643
FXYD3,366
FXYD5,719
FYB1,108
FZD1,191
FZD10,-1
FZD3,10
FZD5,229
FZD6,609
FZD7,546
FZR1,1
G3BP1,789
G3BP2,32
G6PC2,387
G6PC3,753
G6PD,728
GAB1,522
GAB2,334
GAB3,549
GABARAP,519
GABARAPL1,47
GABARAPL2,268
GABPA,646
GABPB1,377
GABRA2,405
GABRA6,346
GABRB2,117
GABRB3,807
GAD1,651
GADD45A,584
GADD45B,287
GADD45G,282
GADD45GIP1,8
GAL,215
GAL3ST1,514
GAL3ST4,66
GALC,395
GALK1,239
GALM,469
GALNT1,434
GALNT11,18
GALNT12,162
GALNT18,603
GALNT2,218
GALNT5,413
GALNT6,58
GALNT7,647
GALNT8,387
GALT,278
GANAB,173
GAPDH,321
GAPT,101
GAR1,623
GAREM1,590
GARS1,415
GART,699
GAS1,589
GAS2,168
GAS6,435
GAS7,230
GATAD2A,255
GATC,495
GATD1,447
GATD3,230
GATM,2
GBA2,571
GBA3,364
GBP1,187
GBP2,794
GBP3,456
GCAT,527
GCC1,657
GCC2,432
GCDH,169
GCG,73
GCLC,495
GCLM,475
GCN1,136
GCNT2,49
GCNT3,152
GCSAM,101
GDAP1,528
GDAP2,417
GDE1,703
GDF15,299
GDI1,220
GDPD1,546
GDPD2,163
GDPD3,197
GDPD5,415
GDPGP1,396
GEM,249
GEMIN4,621
GEMIN5,446
GEMIN6,453
GEMIN8,593
GET3,211
GET4,569
GFER,192
GFI1,587
GFOD1,43
GFPT2,589
GFRA1,477
GFRA3,191
GFUS,742
GGA3,661
GGCT,676
GGCX,528
GGH,736
GGPS1,461
GGT6,38
GHDC,70
GHITM,431
GHR,765
GID4,412
GID8,19
GIGYF2,127
GIMAP1,303
GIMAP2,636
GIMAP4,408
GIMAP6,-1
GIMAP7,679
GIMAP8,227
GINM1,781
GINS1,84
GINS2,711
GINS3,217
GINS4,271
GIPC1,278
GIPC2,35
GIT1,345
GIT2,350
GJA4,-1
GK5,713
GLA,707
GLCE,500
GLG1,393
GLIPR2,678
GLIS2,270
GLMN,438
GLMP,34
GLO1,606
GLOD4,695
GLOD5,423
GLP2R,587
GLRX,250
GLRX3,625
GLS,578
GLS2,719
GLTP,366
GLUD1,16
GLUD2,90
GMEB2,138
GMFB,725
GMFG,397
GMPPA,661
GMPR,548
GMPR2,356
GMPS,699
GNA11,511
GNA12,94
GNA13,518
GNA14,303
GNA15,689
GNAI1,2
GNAI2,752
GNAL,167
GNAQ,227
GNAS,20
GNAT2,313
GNB1L,418
GNB2,552
GNE,283
GNG12,647
GNG2,2
GNG4,621
GNG7,712
GNGT2,437
GNL1,62
GNL2,611
GNL3L,454
GNLY,71
GNPDA1,737
GNPNAT1,790
GNPTAB,402
GNRH1,467
GNS,91
GOLGA1,36
GOLGA4,319
GOLGA7B,223
GOLGA8N,694
GOLGB1,771
GOLIM4,241
GOLM1,52
GOLM2,696
GOLT1A,353
GOLT1B,529
GON4L,332
GON7,577
GOPC,643
GORASP2,507
GOT1,522
GOT2,721
GP2,456
GP5,397
GPA33,38
GPAA1,62
GPALPP1,445
GPAT2,108
GPAT3,766
GPAT4,20
GPATCH4,455
GPATCH8,473
GPBP1,762
GPBP1L1,782
GPC1,264
GPC3,15
GPC4,7
GPC6,511
GPCPD1,700
GPD1L,105
GPD2,36
GPER1,260
GPHRA,424
GPI,754
GPKOW,154
GPM6B,197
GPN1,205
GPN2,395
GPN3,578
GPNMB,588
GPR143,566
GPR146,694
GPR15,285
GPR153,246
GPR157,452
GPR15LG,150
GPR17,-1
GPR171,102
GPR176,210
GPR18,113
GPR180,613
GPR183,518
GPR19,438
GPR34,192
GPR35,124
GPR62,389
GPR82,491
GPR84,202
GPRASP1,146
GPRASP3,70
GPRC5A,78
GPS1,610
GPS2,190
GPSM2,294
GPT,40
GPT2,719
GPX1,136
GPX2,609
GPX3,86
GPX4,21
GPX7,768
GPX8,498
GRAMD1A,353
GRAMD1C,3
GRAMD2A,342
GRAMD2B,679
GRAMD4,307
GRB10,745
GRB7,660
GREB1L,373
GREM2,151
GRHL1,181
GRHL2,605
GRHL3,383
GRIA1,201
GRIA3,449
GRIN2D,84
GRINA,212
GRIP1,395
GRK2,127
GRK3,130
GRK6,661
GRM4,387
GRM8,332
GRP,419
GRPEL1,600
GRPEL2,254
GRWD1,772
GSAP,459
GSDMB,467
GSDME,333
GSE1,472
GSKIP,523
GSN,189
GSPT1,7
GSR,468
GSS,731
GSTA1,151
GSTCD,750
GSTK1,338
GSTM1,407
GSTM2,25
GSTM4,3
GSTM5,787
GSTO1,94
GSTP1,722
GSTZ1,489
GTF2A2,406
GTF2B,295
GTF2E1,94
GTF2E2,498
GTF2F2,704
GTF2H1,174
GTF2H2C_2,16
GTF2H3,331
GTF2H4,240
GTF2H5,238
GTF2IRD1,57
GTF3A,666
GTF3C1,93
GTF3C3,681
GTF3C4,650
GTF3C5,447
GTF3C6,371
GTPBP3,305
GTPBP4,4
GTPBP6,159
GTSE1,420
GUCA2A,73
GUCA2B,73
GUCD1,118
GUCY1A1,802
GUCY1B1,473
GUCY2D,346
GUK1,46
GULP1,531
GXYLT1,159
GYG1,1
GYG2,643
GYPB,590
GYPC,490
GZF1,157
GZMA,231
GZMB,535
GZMK,109
GZMM,449
H1-2,309
H2AC19,247
H2AC25,521
H2AX,385
H2AZ1,154
H2AZ2,20
H2BC11,449
H2BC12,347
H2BC12L,373
H2BC13,243
H2BC5,517
H2BC6,120
H2BC9,490
H3C11,346
HABP4,705
HACD1,459
HACD3,621
HACD4,112
HACL1,498
HADH,511
HADHA,99
HADHB,590
HAGHL,28
HAPLN1,263
HARS2,373
HAS3,802
HASPIN,552
HAT1,585
HAUS1,246
HAUS3,23
HAUS5,301
HAUS6,10
HAUS7,743
HAUS8,767
HAVCR1,176
HBA2,542
HBB,580
HBEGF,250
HBG2,794
HBP1,278
HCAR3,621
HCFC1,503
HCFC2,431
HCK,233
HCLS1,336
HDAC2,677
HDAC5,803
HDAC7,153
HDAC8,784
HDAC9,163
HDC,370
HDGF,266
HDGFL1,-1
HDGFL2,159
HDGFL3,127
HDHD2,619
HDHD5,46
HDLBP,499
HEATR1,660
HEATR3,772
HEATR5A,703
HEATR5B,433
HEATR6,173
HECA,29
HECTD1,478
HECTD2,592
HECTD3,259
HECW1,44
HECW2,758
HEG1,663
HELB,107
HELLS,714
HELQ,798
HELZ2,271
HENMT1,425
HEPACAM2,245
HEPH,518
HERC1,288
HERC4,558
HERPUD1,482
HES1,720
HES4,439
HES6,454
HESX1,243
HEXIM1,555
HEYL,385
HFE,55
HGD,679
HGH1,742
HGS,481
HHIP,197
HHLA2,643
HIBADH,497
HIBCH,337
HIF1A,269
HIF1AN,456
HIGD1A,675
HIGD2A,510
HIKESHI,605
HILPDA,59
HINT2,387
HIP1,207
HIPK1,14
HIPK3,433
HIRIP3,771
HIVEP1,15
HIVEP2,410
HIVEP3,345
HJURP,719
HK1,562
HK2,36
HKDC1,215
HLA-A,797
HLA-B,295
HLA-C,456
HLA-DMB,416
HLA-DOA,229
HLA-DOB,336
HLA-DPA1,101
HLA-DPB1,146
HLA-DQB1,457
HLA-DQB2,785
HLA-E,795
HLA-F,456
HLA-G,278
HLCS,636
HLF,-1
HM13,730
HMBS,94
HMCES,253
HMCN2,505
HMG20A,355
HMGA1,699
HMGB1,219
HMGB3,654
HMGCL,134
HMGCLL1,388
HMGCS2,363
HMGN5,108
HMGXB3,757
HMMR,793
HMOX1,148
HNF1A,564
HNF4G,509
HNMT,-1
HNRNPA0,30
HNRNPA1,27
HNRNPA3,221
HNRNPC,502
HNRNPD,573
HNRNPDL,1
HNRNPK,508
HNRNPL,322
HNRNPLL,11
HNRNPM,93
HNRNPR,499
HNRNPU,599
HNRNPUL1,605
HOMER1,58
HOOK3,290
HOXA10,771
HOXA11,439
HOXA13,456
HOXA5,163
HOXA6,120
HOXB13,456
HOXB3,71
HOXB5,295
HOXB6,295
HOXB8,710
HOXB9,333
HOXD1,195
HOXD4,176
HOXD8,230
HP1BP3,182
HPDL,439
HPGD,362
HPGDS,766
HPRT1,650
HPS1,237
HPS3,136
HPS4,69
HPS5,797
HPSE,50
HPX,647
HRAS,564
HRC,117
HRCT1,192
HRH1,344
HS1BP3,532
HS2ST1,168
HS3ST1,178
HS6ST2,792
HSBP1,159
HSBP1L1,230
HSD11B1,1
HSD11B2,150
HSD17B1,603
HSD17B10,220
HSD17B11,575
HSD17B12,-1
HSD17B2,245
HSD17B6,112
HSD17B7,743
HSD17B8,89
HSD3B2,405
HSD3B7,264
HSDL1,169
HSF1,688
HSF2,1
HSP90AA1,328
HSP90AB1,266
HSPA13,341
HSPA14,447
HSPA1B,575
HSPA2,25
HSPA4,502
HSPA5,420
HSPA9,-1
HSPB6,118
HSPB7,588
HSPBAP1,778
HSPBP1,7
HSPD1,447
HSPE1,604
HSPH1,666
HTR1D,382
HTR2C,382
HTR4,165
HTRA1,384
HTRA2,140
HTRA3,639
HTT,440
HUNK,100
HUS1,247
HVCN1,291
HYAL2,0
HYAL3,271
HYCC2,647
HYI,43
HYOU1,604
IARS1,639
IBSP,636
ICA1,638
ICA1L,269
ICAM1,473
ICAM3,471
ICE1,442
ICE2,460
ICMT,747
ID2,189
ID3,146
ID4,724
IDE,317
IDH2,747
IDH3A,61
IDH3B,412
IDH3G,82
IDI2,302
IDNK,128
IDO1,1
IDS,127
IER2,187
IER3,-1
IER3IP1,456
IER5L,4
IFFO1,66
IFFO2,275
IFI16,413
IFI35,780
IFI44,586
IFI6,273
IFIT1,118
IFIT2,36
IFITM1,212
IFITM2,274
IFITM3,273
IFNA4,201
IFNAR1,268
IFNAR2,281
IFNGR1,798
IFNGR2,182
IFNL1,448
IFRD1,331
IFRD2,168
IFT22,209
IFT25,399
IFT38,465
IFT52,-1
IFT54,681
IFT56,10
IFT70A,48
IFT81,290
IGF1,409
IGF2BP2,648
IGF2BP3,343
IGF2R,560
IGFALS,127
IGFBP5,1
IGFBP6,467
IGFBP7,593
IGH,171
IGIP,771
IGK,192
IGLL1,531
IGLL5,108
IGSF10,684
IGSF8,802
IGSF9,104
IK,62
IKBIP,472
IKBKE,11
IKBKG,747
IKZF1,233
IKZF2,47
IKZF3,369
IKZF5,785
IL10RA,146
IL10RB,577
IL11,236
IL11RA,292
IL12RB1,140
IL13RA2,612
IL15,694
IL15RA,716
IL16,303
IL17A,248
IL17RB,70
IL17RD,612
IL18,83
IL18R1,467
IL1B,485
IL1R1,231
IL1R2,642
IL1RAP,210
IL1RN,621
IL20RA,-1
IL23A,374
IL23R,116
IL24,593
IL27RA,226
IL2RB,800
IL2RG,233
IL33,241
IL4I1,289
IL6,383
IL6R,602
IL6ST,431
IL7,348
ILDR1,-1
ILDR2,243
ILF2,53
ILF3,733
ILK,140
ILKAP,706
IMMP2L,323
IMP4,564
IMPA1,61
IMPA2,51
IMPACT,371
IMPDH1,738
IMPDH2,324
INAFM2,515
ING1,375
ING2,200
ING3,542
ING4,118
ING5,31
INHBA,674
INHBB,756
INO80B,46
INO80C,518
INO80E,-1
INPP1,780
INPP4B,278
INPP5A,334
INPP5D,639
INPP5E,528
INPP5K,416
INPPL1,661
INSC,224
INSIG1,758
INSIG2,144
INSL5,163
INSM1,766
INTS1,136
INTS10,269
INTS13,521
INTS15,447
INTS2,651
INTS3,559
INTS4,282
INTS5,686
INTS6,620
INTS6L,522
INTS7,754
INTS8,680
INVS,484
IP6K1,155
IPCEF1,45
IPMK,580
IPO5,733
IPO7,220
IPO8,372
IPO9,422
IPP,389
IPPK,28
IQCB1,596
IQCE,96
IQGAP1,574
IQGAP2,763
IQGAP3,533
IQSEC1,100
IRAG2,234
IRAK1,737
IRAK1BP1,438
IRAK2,273
IREB2,29
IRF2,615
IRF2BP1,748
IRF2BP2,322
IRF3,560
IRF4,192
IRF7,56
IRGQ,70
IRS1,185
IRS2,365
IRX2,250
IRX3,792
IRX5,248
ISCA2,228
ISCU,251
ISG15,130
ISG20,36
ISG20L2,305
ISL1,114
ISLR,202
ISOC1,456
ISX,152
ISY1,560
ITCH,669
ITFG1,291
ITGA1,504
ITGA11,296
ITGA2,415
ITGA4,516
ITGA5,239
ITGA8,489
ITGA9,476
ITGAL,456
ITGB1BP1,658
ITGB3BP,178
ITGB4,94
ITGB5,277
ITGB7,408
ITGB8,594
ITGBL1,223
ITIH3,243
ITIH5,230
ITK,581
ITLN1,361
ITM2A,152
ITM2B,249
ITM2C,74
ITPA,53
ITPKA,39
ITPR1,40
ITPRID2,402
ITPRIP,6
ITSN1,785
ITSN2,456
IVNS1ABP,581
JADE3,143
JAG1,589
JAG2,273
JAGN1,140
JAK1,749
JAK2,232
JAM2,75
JAM3,583
JAML,110
JARID2,124
JAZF1,581
JCHAIN,642
JDP2,406
JKAMP,287
JMJD1C,54
JMJD4,301
JMJD6,681
JMY,17
JOSD1,530
JPH1,274
JPT1,33
JPT2,207
JRK,413
JTB,546
JUN,186
JUNB,727
JUP,204
KALRN,403
KANK1,178
KANK4,224
KANSL2,772
KARS1,772
KAT2A,634
KAT2B,164
KAT5,284
KAT6B,146
KAT7,172
KAT8,158
KATNAL1,761
KATNB1,-1
KATNBL1,350
KAZN,496
KBTBD11,303
KBTBD12,456
KBTBD2,741
KBTBD4,29
KBTBD6,733
KBTBD8,806
KCMF1,636
KCNA10,43
KCNA3,-1
KCNAB2,551
KCND3,544
KCNE2,198
KCNE3,296
KCNG3,429
KCNH2,636
KCNH5,491
KCNH8,528
KCNIP4,74
KCNJ16,172
KCNJ4,314
KCNJ8,345
KCNK10,105
KCNK5,200
KCNMA1,196
KCNMB1,408
KCNMB2,370
KCNMB4,100
KCNN4,653
KCNQ1,438
KCNS3,109
KCNT2,112
KCTD1,177
KCTD12,306
KCTD15,448
KCTD18,615
KCTD19,390
KCTD20,53
KCTD21,367
KCTD4,131
KCTD6,593
KCTD7,761
