gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
BDKRB1,40,4,-1.2022007638285248,down
DNAJB4,40,4,-0.9689091519389539,down
F2RL1,40,4,-1.2448268083746452,down
FGF7,40,4,-1.4666382958138,down
GPT,40,4,-1.1408937267727612,down
ITPR1,40,4,-1.1910341787902694,down
KLHDC1,40,4,-1.2379995112266977,down
LGR4,40,4,-1.1908575100889838,down
NEDD9,40,4,-1.3134164530227528,down
SLC9A2,40,4,-2.090667741129727,down
TCP11L1,40,4,-1.223078057408213,down
TMEM131,40,4,-1.1883823081722378,down
USP2,40,4,-2.011307824140834,down
ZC3H12C,40,4,-1.8709858013785978,down
APBB1IP,41,4,-0.8927764469161721,down
DHRS7B,41,4,-0.6949423353222555,down
EGFR,41,4,-0.7180321833102306,down
ELL2,41,4,-0.7090109133152129,down
MPP7,41,4,-0.686548555051274,down
MYSM1,41,4,-0.6741616454592014,down
SAMD9L,41,4,-0.9548605411635709,down
SEPSECS,41,4,-0.6546197505862628,down
TBRG1,41,4,-0.68282854448836,down
WLS,41,4,-0.6647025333266199,down
B3GNT5,42,4,-0.8672282996562517,down
CMBL,42,4,-0.7516237067964706,down
FMN2,42,4,-1.0462467286836714,down
PLAT,42,4,-0.9617792976236306,down
CARF,44,4,-0.5512469372777806,down
HECW1,44,4,-0.4649747135293314,down
NIPAL3,44,4,-0.4640686729628225,down
NUDT22,44,4,-0.5173993367847833,down
OPN5,44,4,-0.416126627529108,down
PLPBP,44,4,-0.4467240547290663,down
PRKAG2,44,4,-0.342125828737347,down
RABL3,44,4,-0.43745739092231384,down
SYF2,44,4,-0.36505459247484584,down
IPCEF1,45,4,-0.5502872937516421,down
LPAR6,45,4,-0.76191295312349,down
PGPEP1,45,4,-0.6335684574824461,down
RASSF5,45,4,-0.6955612876836192,down
SMPDL3B,45,4,-0.7236440900881931,down
SOAT1,45,4,-0.5529191300092484,down
TBC1D10C,45,4,-0.8627979633447467,down
TNFAIP8L2,45,4,-0.6404776503710257,down
DOLK,46,4,0.6225109508246002,up
GUK1,46,4,0.4790650140833345,up
INO80B,46,4,0.5075128740119995,up
MRPL47,46,4,0.45861764284297557,up
PDIA4,46,4,0.6287087215582569,up
ZDHHC20,46,4,0.6160065005750249,up
AP4S1,47,4,-0.5806988859385682,down
DUSP5,47,4,-0.9838581329214238,down
GABARAPL1,47,4,-0.9044080122144549,down
IKZF2,47,4,-1.0176586279392823,down
CCDC50,48,4,-0.38504524172774035,down
IFT70A,48,4,-0.7048695667212201,down
LARGE1,48,4,-0.7435332545326943,down
MYO9A,48,4,-0.6773991433420514,down
SEC23A,48,4,-0.7328798643085142,down
SFRP2,48,4,-0.6909087766805388,down
SNX4,48,4,-0.528201166291006,down
TMEM50B,48,4,-0.46418738869161746,down
ZER1,48,4,-0.5834103058581244,down
ABCG2,49,4,-4.2963092007769275,down
CHP2,49,4,-4.2747098004621025,down
CWH43,49,4,-4.078676468646404,down
GCNT2,49,4,-4.1429661252982175,down
LYPD8,49,4,-4.024542237236869,down
PKIB,49,4,-4.116481445470852,down
SI,49,4,-4.098771512205258,down
SLC30A10,49,4,-4.168739869275779,down
TRPM6,49,4,-4.131074021092259,down
ACADVL,50,4,-0.886444539870201,down
ANKS4B,50,4,-0.8639021339717928,down
CDC14A,50,4,-0.8784482997166917,down
CLDN7,50,4,-0.8797278989674341,down
HPSE,50,4,-0.8968614055088505,down
MARCKS,50,4,-0.8774648885860857,down
NEO1,50,4,-0.8787829899848404,down
NOSTRIN,50,4,-0.8834512180677994,down
PRADC1,50,4,-0.8592170185646401,down
ARPIN,51,4,-0.9312979672794631,down
C1orf21,51,4,-0.9123879458092062,down
DHRS1,51,4,-0.9325776308823229,down
FGD4,51,4,-0.9091512132955032,down
IMPA2,51,4,-0.9387433500756096,down
MYORG,51,4,-0.9171248013886147,down
ZSWIM6,51,4,-0.9110439903308108,down
AHNAK,52,4,-1.2157445850739699,down
CHMP1B,52,4,-1.2107514199772795,down
GOLM1,52,4,-1.2094813376089089,down
LGALS4,52,4,-1.201641460357188,down
LRRC75A,52,4,-1.2052668109131535,down
PHYKPL,52,4,-1.2113158150701493,down
S100A14,52,4,-1.2137823838561925,down
ZNF304,52,4,-1.2050884727521265,down
BUB3,53,4,0.6308634751623755,up
CASK,53,4,0.5952165672841243,up
CASP2,53,4,0.6140075118207079,up
CERS2,53,4,0.6282571524585094,up
CSNK2A2,53,4,0.6139494573091951,up
EIF2AK1,53,4,0.634760067856511,up
ILF2,53,4,0.618346634144301,up
ITPA,53,4,0.6182977288837833,up
KCTD20,53,4,0.607934602041094,up
KPNB1,53,4,0.6240021644187941,up
MTMR1,53,4,0.595962109106536,up
NDRG3,53,4,0.6121855102344794,up
PHC2,53,4,0.6022098425148021,up
RNF113A,53,4,0.6042096983477615,up
ROMO1,53,4,0.6134467884492091,up
RRP7A,53,4,0.6154402008148852,up
SMARCD2,53,4,0.6054174022875843,up
AIMP1,54,4,0.48439084892587925,up
AK2,54,4,0.03632314674372861,up
JMJD1C,54,4,0.0009844531366818288,up
LAMB3,54,4,0.03530873599752482,up
UNC119B,54,4,-0.03764254548949575,down
LAP3,55,4,0.10181262625771126,up
SEC62,55,4,0.07406983686157975,up
SLF2,55,4,0.03609455630033587,up
TIPARP,55,4,0.12142166741832261,up
