gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
AFF1,29,4,0.19004901281740372,up
AK4,29,4,0.17255558362595447,up
APOC1,29,4,0.17847173564707083,up
CTSH,29,4,0.1802339953106209,up
FERMT2,29,4,0.1809441548416769,up
IQCK,29,4,0.17035721873474466,up
PTPN6,29,4,0.18871374304765723,up
SNX29,29,4,0.1690360517013442,up
ADAMTS2,31,4,0.09810996833278465,up
ASB3,31,4,0.10017320109781767,up
LIN9,31,4,0.08580648850933516,up
PLEC,31,4,0.10995271582547506,up
PRDX1,31,4,0.09086665690674817,up
SORT1,31,4,0.11089643787502239,up
TSPAN14,31,4,0.0925765684891861,up
BIN1,32,4,0.08429982331647014,up
CDKAL1,32,4,0.07851903631687238,up
NDUFA10,32,4,0.07202203469796155,up
PCSK5,32,4,0.07629500843424973,up
SLC2A4RG,32,4,0.07772915442673772,up
AMPH,33,4,-0.18989551752520917,down
DACH2,33,4,-0.17995484205834342,down
DLAT,33,4,-0.17193883483237934,down
LRRC4C,33,4,-0.17447969929967538,down
NDUFV1,33,4,-0.17352119562606766,down
RAB27B,33,4,-0.16977565409460427,down
SLC2A13,33,4,-0.19407066795417527,down
CNGB1,34,4,-0.1493597503803365,down
DAGLA,34,4,-0.14385390538699575,down
DLGAP2,34,4,-0.1453221030405999,down
DOC2A,34,4,-0.15492971414231405,down
HOMER1,34,4,-0.15977175685185463,down
THSD7A,34,4,-0.16023441568135435,down
NCK2,35,4,-0.0979388619755,down
NDUFA13,35,4,-0.09104222622579504,down
NECAB1,35,4,-0.0966823711292672,down
NPM3,35,4,-0.10105873522004744,down
SLIT2,35,4,-0.09802969171656686,down
BCKDK,36,4,-0.08128497628481111,down
COX7C,36,4,-0.06184137341393195,down
HS3ST1,36,4,-0.08586269793387656,down
HS3ST5,36,4,-0.07742255881178416,down
MRPL37,36,4,-0.044813385012838707,down
PDE4D,36,4,-0.06189982389855315,down
TENM2,36,4,-0.04222744291612139,down
TRAPPC6A,36,4,-0.06706101348129347,down
APH1B,37,4,0.13458969994634143,up
CYYR1,37,4,0.13402679546990917,up
DAXX,37,4,0.13004015717825967,up
EGFLAM,37,4,0.13457786528668816,up
FRAT2,37,4,0.12607365770563023,up
MAP4K4,37,4,0.13513398704638493,up
TIMP2,37,4,0.12651325639231484,up
TSHZ2,37,4,0.14427258767696718,up
ZIC5,37,4,0.13463432824688296,up
CEACAM19,38,4,0.10555613835909616,up
EED,38,4,0.11617206982749356,up
ITPK1,38,4,0.11496320552433255,up
MINDY2,38,4,0.09072508219087701,up
NME8,38,4,0.12041289589028693,up
PAK2,38,4,0.10772989390986627,up
RPS6KA2,38,4,0.11472406940060798,up
SLC22A23,38,4,0.07870317226133666,up
ZNF462,38,4,0.11346845173282845,up
ATP1B1,39,4,-0.344045959525953,down
CNTNAP2,39,4,-0.3312806700675361,down
GRIA2,39,4,-0.3205024864602651,down
NRXN3,39,4,-0.32801318178246713,down
RBFOX1,39,4,-0.3201560763417432,down
SV2B,39,4,-0.3274688133846817,down
ATP6V1A,40,4,-0.3892983375120824,down
ATP6V1B2,40,4,-0.4406624957820442,down
NRN1,40,4,-0.3718525503381496,down
NSF,40,4,-0.36929953680198374,down
PAK1,40,4,-0.5977480896771608,down
RPH3A,40,4,-0.43408762598560285,down
RTN1,40,4,-0.4764144995770838,down
SYT1,40,4,-0.6647598364972539,down
