gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
SLC2A13,3,2,-0.20557972468366156,-0.19407066795417527,True
SLC52A3,3,3,0.36891066546866913,0.36891066546866913,True
SMARCA2,3,3,-0.16110568892118535,-0.16110568892118535,True
SMARCA4,3,2,-0.06556049153658129,-0.10647760914996754,True
SMARCC1,3,3,0.23285350034212848,0.23285350034212848,True
SNX18,3,3,-0.08537183115449863,-0.08537183115449863,False
SNX29,3,3,0.1690360517013442,0.1690360517013442,True
SPATC1,3,2,0.09382037260058178,0.14364624691049696,False
SPATS2,3,3,-0.1516451414255745,-0.1516451414255745,True
STC1,3,2,0.1837835526569579,0.17795233806667327,True
STK32B,3,2,0.07876288183583505,0.12596511779899588,False
STMN4,3,3,-0.17184595259559418,-0.17184595259559418,True
STXBP6,3,2,-0.13354654217929596,-0.12705790571534453,True
SYN2,3,2,-0.21746963530959876,-0.2505788428477205,True
TAFA5,3,2,0.0005710563494968068,-0.03446539997304131,True
TBXAS1,3,2,0.23756981332452787,0.28332027592211206,True
TENM2,3,2,-0.08995969456077772,-0.04222744291612139,True
TENT5A,3,2,0.1548905880949901,0.18572134011917207,True
THSD7A,3,2,-0.14895070771719618,-0.16023441568135435,True
TIMP2,3,3,0.12651325639231484,0.12651325639231484,True
TMEM132C,3,3,-0.16991769456966488,-0.16991769456966488,False
TMEM132D,3,3,-0.2593195182127817,-0.2593195182127817,True
TMEM163,3,3,-0.08775544188691597,-0.08775544188691597,False
TMEM41B,3,2,-0.07087723121384333,-0.11498791996178781,True
TMEM94,3,2,0.07741150308667274,0.08706206942202145,True
TOMM40,3,3,-0.14451868017654837,-0.14451868017654837,True
TRAPPC6A,3,2,-0.08164854203270903,-0.06706101348129347,True
TRIB1,3,2,-0.005680039206342695,-0.042199356413392265,True
TRPS1,3,3,0.04024003776368009,0.04024003776368009,False
TSHZ2,3,3,0.14427258767696718,0.14427258767696718,True
TULP3,3,2,0.04335379550780324,0.04334093478733569,True
TUSC1,3,3,0.09003198551372661,0.09003198551372661,False
VTI1A,3,3,-0.12824118105492766,-0.12824118105492766,False
WDR70,3,2,0.002200196350881358,-0.02192638545708063,True
WDR88,3,3,-0.2142414167301887,-0.2142414167301887,True
YAP1,3,3,0.3093690358147161,0.3093690358147161,True
YTHDC2,3,2,-0.05820745116531251,-0.09244775236319228,True
YWHAQ,3,3,-0.12071244492443085,-0.12071244492443085,True
ZBTB16,3,2,0.13369201630525337,0.21040292608252775,True
ZCWPW1,3,2,0.014901492947511577,0.04534267567752344,True
ZIC5,3,3,0.13463432824688296,0.13463432824688296,True
ZMIZ1,3,2,-0.011189596700170168,0.014989393801510709,True
ZNF462,3,3,0.11346845173282845,0.11346845173282845,True
ZNF652,3,3,0.07521799455196436,0.07521799455196436,False
ZNF689,3,2,-0.012042896137255657,-0.023347295026438453,True
ZNRF4,3,2,0.05006765272168278,0.022065688936381046,True
