gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,direction
SYNPO2,22,True,True,True,True,4,True,1.0928440956872085,up
SYTL2,16,True,True,True,True,4,True,0.7896117030424832,up
TDO2,28,True,True,True,True,4,True,1.9163097823459376,up
TGFB2,16,True,True,True,True,4,True,0.9079257347469659,up
THBS1,21,True,True,True,True,4,True,-0.9189568419355751,down
THBS2,27,True,True,True,True,4,True,1.342545890971522,up
THY1,15,True,True,True,True,4,True,1.9389522460662931,up
TIMP2,26,True,True,True,True,4,True,0.13747963937441787,up
TIMP3,8,True,True,True,True,4,True,-0.9571386804668524,down
TLR2,23,True,True,True,True,4,True,-0.8302282611615324,down
TMEM45A,0,True,True,True,True,4,True,1.4769905351937436,up
TMEM100,18,True,True,True,True,4,True,-1.8962240605130714,down
TMPRSS4,20,True,True,True,True,4,True,1.7301995022577028,up
TNNC1,12,True,True,True,True,4,True,-0.8901247054080298,down
TP63,15,True,True,True,True,4,True,1.9856203146605973,up
TRIM2,17,True,True,True,True,4,True,1.0658298035499534,up
TSPAN1,28,True,True,True,True,4,True,1.50188546176424,up
VCAM1,19,True,True,True,True,4,True,1.7699759648842204,up
VIPR1,18,True,True,True,True,4,True,-1.8710492661918776,down
VSIG1,0,True,True,True,True,4,True,1.5251974121400558,up
WDR49,17,True,True,True,True,4,True,1.0871581909197008,up
WNT5A,2,True,True,True,True,4,True,0.49895416361391187,up
ZBTB16,10,True,True,True,True,4,True,-1.8342584110821678,down
ZBTB7C,2,True,True,True,True,4,True,0.39604141816713323,up
ZKSCAN1,21,True,True,True,True,4,True,0.31728490474042914,up
ATP11A,14,True,False,True,True,4,False,-0.31580098626237124,down
BMP7,21,True,False,True,True,4,False,0.15414169640686287,up
BMPR2,14,True,False,True,True,4,False,-0.34557556349486457,down
DNAI7,17,True,False,True,True,4,False,1.117496093873016,up
CCL2,26,True,False,True,True,4,False,0.6185351622530347,up
CCL18,17,True,False,True,True,4,False,1.0816233150485532,up
CXCR2,18,True,False,True,True,4,False,-1.3431029613730152,down
DNAH7,22,True,False,True,True,4,False,0.9468019730177399,up
DNAH9,22,True,False,True,True,4,False,1.0222856044299726,up
DPP9,25,True,False,True,True,4,False,-0.13110508795284778,down
DSP,13,True,False,True,True,4,False,0.5492061791956112,up
DZIP3,22,True,False,True,True,4,False,1.0039902218580765,up
EDNRA,13,True,False,True,True,4,False,0.4965369312992524,up
EGFR,14,True,False,True,True,4,False,-0.2459301202955185,down
EZH1,6,True,False,True,True,4,False,-0.24394953811671258,down
FAM13A,25,True,False,True,True,4,False,-0.017995475520542332,down
FAM81B,20,True,False,True,True,4,False,1.69394916776704,up
FANK1,1,True,False,True,True,4,False,1.3247581165224085,up
HECTD2,2,True,False,True,True,4,False,0.30688064284920485,up
HRAS,26,True,False,True,True,4,False,0.1043182477794115,up
IL1RN,14,True,True,True,True,4,False,0.8248000444421103,up
IL10,25,True,False,True,True,4,False,-0.39204257947432297,down
INMT,6,True,False,True,True,4,False,-1.1989249014509817,down
ITGA3,25,True,False,True,True,4,False,-0.03864872340336182,down
JAG2,6,True,True,True,True,4,False,0.40086930644911317,up
KRT19,6,True,False,True,True,4,False,0.45100401919187566,up
LAMC2,6,True,False,True,True,4,False,0.36426465619561155,up
LEF1,2,True,False,True,True,4,False,0.5404235519402429,up
LRRC32,8,True,False,True,True,4,False,-1.0283960686942106,down
LRRC46,28,True,False,True,True,4,False,1.478076196382353,up
MAFK,24,True,False,True,True,4,False,-0.28185910685667614,down
MMP8,6,True,False,True,True,4,False,-0.7628742850084036,down
MNS1,1,True,False,True,True,4,False,1.3160427399094299,up
NLRP3,26,True,False,True,True,4,False,-0.6138867905830995,down
NOTCH1,24,True,False,True,True,4,False,-0.3359014900877688,down
RRM2,14,True,True,True,True,4,False,0.45925636222642413,up
S100A9,5,True,False,True,True,4,False,-1.2573186144948645,down
SERPINE1,25,True,False,True,True,4,False,-0.8052450032413639,down
SFTPC,14,True,False,True,True,4,False,-0.2822024626377206,down
SFTPD,24,True,False,True,True,4,False,-0.5534144060784314,down
SPAG17,27,True,False,True,True,4,False,1.2225393263155933,up
SPATA17,22,True,False,True,True,4,False,1.1595493209785246,up
SPATA18,19,True,False,True,True,4,False,1.7930938623954251,up
STOML3,22,True,False,True,True,4,False,1.015912875993464,up
SLITRK6,0,True,False,True,True,4,False,1.4381412845961725,up
TAGLN,6,True,False,True,True,4,False,0.43374429620915045,up
TEKT1,22,True,False,True,True,4,False,1.1835438156405227,up
TLR3,26,True,False,True,True,4,False,-0.14212469479318365,down
VEGFA,9,True,False,True,True,4,False,-0.5159454437656386,down
DNAI3,22,True,False,True,True,4,False,1.0803838571386548,up
ZG16B,6,True,False,True,True,4,False,1.044511374901961,up
