cluster_id,n_iron_clad_members,members,min_modal_count,max_modal_count,mean_modal_count
566,5,ATP13A2|MCAT|RAB11FIP3|ZFR|ZMYM5,2,3,2.6
567,6,CMBL|MIF|PLK1|PLXNA1|SH3PXD2B|TICRR,2,2,2.0
568,6,ATP2B1|CYSTM1|GSKIP|MAN1A1|PANK3|TLE4,1,1,1.0
570,9,CCSAP|CHAC1|CHCHD6|CSTF1|CTSH|ENTR1|NCAPG2|RANBP1|UQCC6,2,2,2.0
571,19,BLM|CCDC167|CD59|DELE1|DHRS7|EZH2|FECH|HERPUD1|KAT2A|KIAA1549|KIFAP3|NET1|NUSAP1|PACSIN2|RALGAPA1|SPIN4|SPOPL|TMEM237|TMEM80,1,2,1.4
572,10,AHCYL2|APBB1IP|C11orf86|EGFR|ELL2|F13A1|GPR15LG|HSD11B2|MPP7|XKR4,1,2,1.4
574,6,MBD1|MCU|NDUFS3|PDXP|TXNDC11|ZC3H14,2,2,2.0
575,18,ATOSA|DMXL2|GLOD5|GON7|IL10RB|LILRB5|MARCHF3|MPC1|PGAP4|PXMP2|RILP|RNASEL|SHE|SLC35D1|TENT5A|TMEM54|TXNIP|ZNF613,2,2,2.0
576,14,ADAR|AP1M1|APOBEC1|CHSY1|CYB5R2|EPB41L2|LAMP3|MPV17|PSMD12|PTPN12|QPCT|RFXAP|SESTD1|YRDC,2,2,2.0
577,4,CCDC92|CRAMP1|DYRK4|GAPDH,2,2,2.0
578,10,DENND5A|GIT1|KCNJ8|MED1|MED10|MMS19|MNT|RAD54L2|STAT1|STEEP1,2,2,2.0
579,3,ABHD17C|CMAS|PALS1,2,2,2.0
583,6,AKAP9|C1orf210|FAM107B|MTMR11|RHOU|ZEB2,2,2,2.0
588,2,DENND3|PRDM10,2,2,2.0
590,25,ACVR1|AMMECR1|ARID5B|BAIAP2L1|CEP112|COPG2|DIO2|EP400|GEMIN4|HACD3|KIF18A|KIF3C|NUP98|PGD|PITPNC1|RECQL4|RPS6KC1|SDHAF4|SRP19|SYPL1|USP27X|ZNF367|ZNF473|ZNF792|ZNRD2,2,2,2.0
592,1,TNFAIP1,2,2,2.0
594,3,DEFA6|PLXNA3|PTPN14,2,2,2.0
595,7,ADGRG6|CYP3A43|GBP3|HOXA13|KBTBD12|KLRD1|TOX2,2,2,2.0
596,20,ARHGAP21|C2orf68|CAV2|CYB5D1|DLL1|FBXL17|GCDH|GIPC1|HBP1|HLA-G|INPP4B|NBPF26|OSBPL9|PLEKHM3|PPP1R21|PURA|RGPD6|TMEM126B|TRIM3|USP14,1,2,1.9
598,3,C1orf74|JMY|MTURN,2,2,2.0
599,8,ARL15|ATG2B|EFCAB14|NCOA2|PPP4C|TAF13|UBA1|ZBTB39,2,2,2.0
600,5,CHLSN|FKBP14|KARS1|NSUN2|ZMYM2,2,2,2.0
602,22,ATAD5|C17orf75|C1QA|CD8A|CHCT1|DENND6A|DVL3|EIF3I|FBXL4|GPS1|GZMA|IFT25|IL1R1|INPPL1|KL|METTL8|PSMA3|RASAL2|THADA|TSSC4|VKORC1|ZKSCAN5,1,2,1.9
603,13,BBOF1|BSG|C2orf74|CD200R1|DKK2|EDNRB|FCGR2B|HCLS1|HLA-DOB|MOB3B|PRPF3|TTC28|ZFYVE1,1,2,1.7
604,1,HIBCH,2,2,2.0
605,5,AZGP1|CLDN2|COL10A1|KRT80|S100A2,2,2,2.0
606,6,CD209|CSF1R|ETFBKMT|ICAM1|KIF13B|MAL,1,2,1.8
607,5,EIF4EBP1|GTF2F2|MPG|POC1A|VAPB,2,2,2.0
609,5,CARS2|CHCHD2|ERO1A|FBXL2|GEMIN5,2,2,2.0
611,19,ACACA|BCL2L12|C1GALT1|CLINT1|FBXO45|GABARAP|GSPT1|HSPBP1|MSH6|NEK7|NFXL1|NICOL1|NTHL1|PPA1|SAR1B|TAB2|TOMM5|UBE3D|ZMIZ2,1,2,1.3
612,16,ACADM|ACAT1|CCNB1IP1|CCT4|DIMT1|GADD45GIP1|IGSF9|MIER1|SLC46A3|SMCHD1|STX19|TMPRSS2|VSIG4|VWA5A|ZNF598|ZNF684,1,2,1.7
613,11,AKR1C1|ANKRD12|ANKRD44|CTSG|GPD1L|KCNK10|LXN|PLD1|RERG|SOCS6|ZFP3,1,2,1.9
614,16,C1orf35|CTSO|CYB561|EMC10|HNRNPK|LRRC1|METTL25|MVK|NLE1|NXT1|PAFAH1B3|RPS6KB2|SF3B3|VDR|VOPP1|YTHDF1,2,2,2.0
615,5,C15orf40|HIGD2A|KLHDC2|MAT2B|USP30,2,2,2.0
616,12,CHRDL1|EFS|GABPA|IL6R|MT1E|NAP1L2|NXPE1|P2RY1|SEMA6D|SMPDL3A|TMEM37|TSPAN1,2,2,2.0
617,43,ACADSB|ADRB2|ATP11B|BBS12|BDKRB1|DENND4A|DNAJB4|F2RL1|FGF7|GPT|HIF1AN|HLA-C|HOXB13|ITPR1|ITSN2|KCTD18|KLHDC1|LGR4|LINS1|NEDD9|OSBPL11|PIAS1|PRKAA1|PTPRM|RBL2|RNF38|RNFT1|SLC9A2|SNX19|SRR|TAPBPL|TCF25|TCP11L1|TLK1|TMEM131|TRAPPC13|UFL1|UFSP2|USP2|ZC3H12C|ZNF615|ZNF81|ZYG11B,1,2,1.6
619,5,ACP2|DCAF11|HNMT|LPCAT3|NCAM1,2,2,2.0
621,24,ABCF2|ATP6V1G1|CNNM3|DAP3|DDRGK1|DOT1L|EIF2B3|EXOG|FDX2|MRPL14|NIP7|PFKM|POLR1A|POLR2K|RRP36|RWDD2A|SENP5|SLC25A14|SLC2A4RG|SMG8|SYNGR2|TCEA1|U2AF2|ZDHHC8,2,2,2.0
622,21,ARIH1|CFD|CYP2U1|DNAJB14|GDPD3|GPM6B|HHIP|LZTFL1|MALL|NAPRT|NDUFA6|PBLD|PPTC7|RHBDL2|SEPTIN10|SLC12A6|SLC6A19|TTLL6|VSTM2A|ZNF624|ZSWIM5,1,3,1.9
623,11,ATP13A1|BLTP1|DIAPH1|EAPP|ETFA|FBXO8|FUS|KCNAB2|KLF3|MAGI3|TNPO2,2,2,2.0
624,18,CCNB1|CENPN|DNAH14|EIF4A2|EPAS1|EXOSC5|H3C11|HECTD2|LHFPL2|LVRN|NANOS3|PIP5K1B|PPP2CB|PTGR3|SHISA2|SOS2|TMEM59|TMEM9B,2,2,2.0
625,5,DAPK2|LCP1|NSG1|PTPRS|TIFAB,2,2,2.0
626,10,CCDC186|ELP1|EPM2A|EXOSC9|PIK3R3|SCAMP4|SH2D2A|SPATA6|TPST2|UGCG,2,2,2.0
627,14,ANXA3|BEND3|BICD2|COL5A2|CTPS1|ERCC6L|KIF2C|MELTF|PALS2|PI4K2A|PITX1|SHCBP1|SLC4A2|ZNRF3,2,2,2.0
628,8,ADGRG5|ANKRA2|GALNT18|HSD17B1|PIGM|RPL26L1|SMNDC1|WDR44,2,2,2.0
629,15,ASNS|CBFB|CCNE1|EPOP|MCM2|MORC3|NELFCD|PACC1|RCN1|S100PBP|SERTAD1|SRM|TGM2|TP53RK|UNC5CL,2,2,2.0
630,3,C8orf88|PDP2|RNF130,2,3,2.7
631,28,AFF3|ALKAL2|ATPAF2|BAK1|CDC123|CTSL|DPT|EIF1AX|FGL2|GREM2|GSTA1|MFSD8|MIGA2|MUC4|NDUFB5|NFE2L1|PDK4|PRPSAP2|SLC1A5|SMC5|SP140L|SPAG9|STXBP3|TATDN3|TMEM171|TRIM69|WDR75|ZC3H6,2,3,2.1
632,5,LAP3|SEC62|SLF2|TIPARP|WDR47,2,2,2.0
633,4,CYP3A5|FCRL3|HBB|SDR16C5,2,2,2.0
634,12,BEST2|CDKN2B|CNTN3|DHRS9|DLG1|EPB41L3|IGH|LIPC|NXPE4|RGS13|SCGB2A1|TSPAN7,2,2,2.0
635,8,KCNE2|PLOD1|PNCK|RIMKLB|RNPS1|SMARCA4|TMTC4|ZBTB33,2,2,2.0
642,6,ADH6|CFH|ETFDH|IQGAP2|SLC23A1|SUGCT,2,2,2.0
643,7,FNIP2|JAK2|LPXN|RASSF4|SNX2|SUSD6|ZBTB37,2,2,2.0
644,23,ANKRD35|ARRDC4|C2orf49|CD22|CNTNAP3B|DDR2|EEIG2|ELOB|FANCF|IRF3|ISY1|KAT5|MID1IP1|NUFIP2|RBM47|RGP1|RNASE4|SAAL1|SYAP1|TBCA|UQCRC1|UTP11|ZSWIM1,2,2,2.0
645,2,CD248|MIX23,2,2,2.0
646,6,CD200|CNEP1R1|HLF|LAPTM4A|RHOJ|TMEM129,2,2,2.0
648,4,FOXJ3|MRTFB|PLAGL1|RAPGEF6,2,2,2.0
649,3,ARSA|RBM43|ZNF804A,2,2,2.0
650,5,FAM13C|FMO4|LPCAT4|PID1|TLCD2,2,2,2.0
651,5,GSDME|HERC1|LCOR|PDCD6IP|YTHDC2,1,2,1.8
652,6,CDC25B|PHLDA1|RNF43|SULF1|TEAD4|ZBTB7B,1,2,1.8
653,11,ADCY3|CEACAM6|CELSR1|COA1|ECM1|EMC8|ENTREP3|ITGB1BP1|MRPL4|NTAQ1|SH3BP4,2,2,2.0
655,12,ARHGAP28|B3GNT8|BDKRB2|CAND2|CAV1|DOCK8|FCRL2|ITPRID2|MAB21L3|MIA2|RGS10|STAT4,1,3,2.1
656,7,ACER3|ANKRD13C|CYB561A3|EFL1|PEAK1|POLR3GL|TMEM170A,2,2,2.0
657,11,BRD7|CERS5|GSTP1|NCOA3|NOL8|SLC35F6|TAP2|TTL|YWHAG|ZFP64|ZNF558,2,3,2.5
658,16,ACSL4|AP4S1|CCDC50|CTSK|DGKZ|GABARAPL1|IFT70A|IKZF2|LARGE1|MYO9A|PCOLCE|SEC23A|SFRP2|SNX4|TMEM50B|ZER1,2,2,2.0
659,11,AZI2|BANP|C11orf58|CRK|CYP2W1|ENGASE|ENTPD4|RNF103|SASS6|SGPP1|UBL5,2,2,2.0
660,8,CIPC|MS4A7|PEX26|PLCG2|PREX2|RCSD1|SCN4B|SEMA3E,2,2,2.0
661,25,ADAM19|AP3M2|C11orf96|CCSER2|COL5A3|DECR1|EGR2|FNBP1|GPN1|INTS6|KDM6A|MACO1|MREG|NRARP|RFC2|SCAF4|SCAMP1|SIDT2|SLC15A2|SOX12|STRADB|SURF2|TCEAL1|ZNF267|ZSWIM7,2,2,2.0
662,1,JUP,2,2,2.0
663,1,COX6C,1,1,1.0
664,2,EIF2B5|PRDX4,1,2,1.5
665,52,ACP6|ANKRD13B|ANOS1|ATP6V1C2|BFSP1|CCL24|CDCA2|CEBPB|CFAP20DC|CPNE1|CSGALNACT1|DAPL1|EIF5B|F2R|FGGY|FKBP10|GINS4|HELZ2|HYAL3|KLK6|KPNA1|LRFN4|MAP7D2|MATR3|MSLN|NPM3|NUDT1|NUDT4B|NUFIP1|ONECUT2|OTUD6B|PDCD2L|PLAGL2|POLE2|PSPH|RAB3D|RAD1|RMP64|SAPCD2|SLC2A8|SLC38A5|SNRNP70|SP6|TCOF1|TOMM34|TRIM59|UNC93A|UPF3B|USP31|YEATS4|ZBTB24|ZNF142,2,2,2.0
666,6,COL3A1|GPX7|MOGS|OIP5|THOC6|ZNF3,2,2,2.0
668,1,ITGBL1,2,2,2.0
669,35,ADAMDEC1|ADAT1|AKAP19|AKR1B10|ANPEP|B3GALT5|BANF1|BCHE|CCDC134|CHGA|CNOT11|CXCL12|CXorf38|FAT1|FKBP11|GBA3|GRK3|HMGCS2|ITLN1|LAMA1|MAMDC2|MKX|NOMO3|OXGR1|PLP1|PPIF|SCNN1B|SLC26A3|SLC51A|SPIRE1|TMEM74B|UGT2A3|VSIG2|ZCCHC3|ZNF706,2,3,2.2
670,6,CPOX|HNRNPL|IRF2BP2|RPE|SLC41A1|UBE2I,1,1,1.0
671,9,CTSW|DACT3|FIGN|HMCN2|KLKB1|MAST3|MYO5C|PNPLA7|ST3GAL4,2,2,2.0
672,10,COL18A1|KLF7|KLF8|LDHB|MESP1|NAMPT|RDX|RNF186|SPATS2L|TNXB,1,2,1.4
673,4,BUD31|MPHOSPH10|SEPHS1|SQSTM1,2,2,2.0
674,9,ANAPC5|NASP|NENF|PRPF31|PSPC1|R3HDM4|RBM39|SF3B2|UBE3C,2,2,2.0
676,1,ITFG1,2,2,2.0
677,14,BRIX1|C1QTNF7|CBX7|CENPE|FAM53A|FANCA|FPGS|MASTL|MDFIC|MYG1|POLDIP2|ROR1|UBE2N|ZNHIT2,2,2,2.0
678,4,CCNG2|CIAO2B|HK1|WDR53,1,2,1.2
679,7,ANAPC10|BCKDHB|CPSF7|DDX19A|LY86|RB1CC1|USP10,1,2,1.7
680,32,ALKBH2|AUNIP|B3GALT6|BYSL|CCDC85B|CDCA3|CTSV|DDX56|DHCR7|E2F7|ESPL1|FAM72A|FXYD5|GLS2|GPT2|GTPBP4|HJURP|IER5L|LIPG|ME1|NOP58|PA2G4|PLS3|POFUT1|PRMT3|SLC7A11|SQLE|TACC3|TGIF2|THY1|TXLNG|TXNRD3,2,2,2.0
681,17,ATIC|ATP23|CHODL|CTBS|FGFR4|KALRN|KRT19|LAS1L|LCN10|MAPK10|MAPRE2|NOC3L|PTRH1|RPN2|RRP1B|TIMELESS|WNT2B,1,2,1.7
682,7,C19orf25|FLOT1|HNRNPA1|PIGA|PRMT5|SAP18|TMEFF2,2,2,2.0
683,7,CDC7|ELK1|KIFC1|LSM14B|ORC1|PCDH17|SBNO2,2,2,2.0
684,5,CCDC32|FAM110C|LZIC|MARCHF1|TPM1,3,3,3.0
685,14,DGLUCY|DUSP19|GIMAP1|GNA14|HEXIM1|IL16|KBTBD11|MRC1|PPP1R14D|PRDX6|PTTG1IP|TCN2|TRIM10|ZFAND4,2,3,2.3
686,16,FAAP20|KIF3B|MED17|MOSPD3|MRPS30|MTAP|PEX5|RAD51|RBAK|RCL1|RNF213|SEC16B|TAF1D|TRMT10C|ZMYM3|ZNF567,2,2,2.0
687,20,AGK|BUB3|CASK|CASP2|CERS2|CSNK2A2|EIF2AK1|ILF2|ITPA|KCTD20|KPNB1|MTMR1|NDRG3|NUDT15|PHC2|RNF113A|ROMO1|RRP7A|SETD5|SMARCD2,2,2,2.0
688,10,ATP13A3|EPHA1|FOXP4|G3BP1|NBDY|PLBD2|SLC9B2|TEDC2|TIGD2|ZCCHC7,2,2,2.0
689,10,BIVM|HGS|NBEAL1|POLR3D|RIOX2|RNF41|SLC29A2|TFR2|VCP|ZDHHC4,2,2,2.0
690,1,ODC1,2,2,2.0
695,7,ATAD2|CMSS1|IMPDH2|S100A11|SACK1D|SMKR1|UHRF1,1,2,1.9
696,2,HSD17B7|PNMA1,2,2,2.0
698,17,CAMSAP1|DEGS1|EIF2AK2|FAM120C|KHK|MAK16|MAP4K4|NAB1|PIBF1|POLR3F|PRRG1|RHOD|SETD7|TRIM37|USP40|ZC2HC1A|ZW10,2,2,2.0
699,5,EOGT|RBM45|SCML4|SP110|TNRC6A,2,2,2.0
702,8,APLP2|CHMP2B|CIRBP|DOHH|INTS3|MAN2A1|ZNF12|ZNF581,2,2,2.0
703,14,BIRC2|COPRS|MSI2|PKP4|PPP3CB|PTBP1|PTDSS1|SGMS2|SMAD2|SNRPA|SNRPF|SSBP1|SUGT1|ZNF677,2,2,2.0
704,17,CXCR2|DDX52|DIDO1|FNDC1|PFKFB3|PHF11|PLPP2|RPGR|SLC25A19|SMURF1|SNX10|SUPT3H|TIGAR|TMEM62|TOMM20|XKRX|ZSWIM3,2,2,2.0
706,15,AGL|ASCC3|DPP3|DYNC1LI1|ESF1|GDE1|HEATR5A|KPNA4|LAMA5|LPIN1|MAP4K3|PM20D2|RPAP3|RTEL1|VPS4B,1,3,1.6
707,31,ADPGK|AEN|ASPHD1|BACE2|CDKN2A|CELSR3|DHX34|DHX8|DIABLO|DNTTIP2|DRAP1|DRG1|DTNBP1|EVPL|FLVCR1|HS3ST1|ITGB3BP|KANK1|KDM1B|LRP3|MED14|NOS3|PIMREG|PRIM1|PTPN1|RNF24|SEPTIN2|SETDB1|STRIP2|TELO2|VKORC1L1,2,2,2.0
708,13,BNIP3|GNA15|GRAMD2A|LRRC15|P3H4|PAK1IP1|PTDSS2|PTGS2|RGCC|SACS|SSBP4|TIPIN|ZNF469,2,2,2.0
709,17,ACTR3B|CXCL1|CXCL3|EHMT2|FARSA|GPATCH8|GUCY1B1|KIZ|MCAM|SHB|SIX4|SLC75A1|SNAPC1|STC2|TACSTD2|THBS2|TRAIP,1,2,1.7
710,15,AURKA|BLACAT1|DHRS7B|ECT2|HILPDA|LZTS3|MYBL2|MYC|MYSM1|PTP4A3|SAMD9L|SEPSECS|SLC29A1|TBRG1|WLS,2,2,2.0
711,15,ANKRD40|CREB3L2|ELK3|ERC1|ERP27|ESD|FTO|GINS1|GRIN2D|MET|MYRIP|SMAD5|SNX25|THEM4|TNS4,2,2,2.0
712,4,EIF4G1|MTIF3|SKIC2|UFD1,2,2,2.0
713,20,CDC45|CLPB|DSC3|FIRRM|GNL3L|HES6|HSD17B6|KNL1|MPLKIP|MS4A2|NUF2|PIERCE2|SCARB1|SFTA2|SMPD3|STAP2|TLCD1|TMEM45B|TP53I3|TREM1,2,2,2.0
714,10,ADD1|BTBD7|FARSB|NDUFS1|REPIN1|TCF20|THNSL1|TMEM50A|UBE2G1|VRK1,2,2,2.0
715,16,AMN|ANKRD40CL|ASAH1|DEFB1|LMBRD2|NECAP1|NEGR1|OSBPL1A|PDE5A|PHLPP2|PLAC9|SSTR1|SULT1A1|SULT1A2|SYNPO2|TRAPPC11,2,2,2.0
716,17,BMX|CHL1|DPP10|EGLN1|HDHD2|INSIG1|KLF4|KLRC2|LYRM7|NUDT7|PIGN|SCG2|SEL1L|SPTSSA|UQCRC2|XDH|ZFP91,1,2,1.6
717,9,AEBP2|CIAPIN1|DUSP7|KDM1A|NCOA5|PMM2|RMI2|TFB2M|TSLP,2,2,2.0
720,14,ANXA7|BTD|BUB1B|CH25H|FAM241B|FILIP1L|GLRX|HBEGF|IRX2|LEF1|MRE11|MTG2|OSTM1|RPL8,1,2,1.4
724,4,NAIP|PLEKHF2|SH2B3|ZNF219,2,2,2.0
726,9,CA12|CDHR5|CHST5|FGFR2|MT1H|MUC2|PGM5|SULT1B1|TMEM220,2,2,2.0
727,1,C2CD4A,2,2,2.0
728,6,CHST9|NKG7|RBP5|SFTPA2|SMAD9|TIMD4,1,1,1.0
729,4,AKAP13|CD33|MCC|OR2F1,1,1,1.0
730,23,ARK2N|BCO1|C6orf120|CPNE5|CYP4F12|DNAJC27|DORIP1|FRYL|GATM|GNG2|IQGAP1|NARS1|NBR1|NMNAT1|RIMS3|RNLS|SAMD13|SLC22A5|SLC25A46|SLC44A4|STRN3|WDR20|ZNF536,1,2,1.6
731,9,BAZ1B|CWF19L1|LSM8|PLCD1|POLR2E|PTGER2|RIOK3|SPPL2A|TUBGCP3,1,2,1.6
734,11,ACBD6|CHTF18|DDX10|DYNLT2B|ESYT1|NPHP1|ORC5|RBIS|RPL22L1|UPF3A|ZMYND19,1,2,1.5
735,12,ANKRD10|EWSR1|FAM13A|IL7|LGMN|PHF12|PTPRA|RND3|RPS15|SNRNP48|VAMP1|ZNF317,2,2,2.0
736,2,EPCAM|SYT1,1,1,1.0
737,9,ADAMTSL1|AMT|APC|CTSS|FAM3D|MBOAT1|PGM1|PPARGC1B|TEP1,2,2,2.0
738,20,ACOT1|ACVR2B|AFG3L2|ARHGAP39|CDS1|CENPC|CHDH|CRBN|FEM1B|GALNT7|GNG12|HPX|HYCC2|PCF11|PGRMC2|PPP2R2C|SH3RF1|VSIG10|WDR1|ZNF350,2,2,2.0
739,14,AP5M1|ARV1|ATP5F1A|CALCOCO2|CHCHD10|FAM114A1|GBA2|MTARC2|OAF|PGGT1B|SCP2|SLC17A5|STAM2|XK,2,2,2.0
740,11,ADGRE5|APEX1|BET1|CLCC1|EFCAB11|FANCB|FASTKD2|MAGED1|SLC35B1|SMIM26|WDSUB1,2,2,2.0
741,5,ANKMY2|RAB18|TBC1D10A|UQCRFS1|ZNRF2,2,2,2.0
742,16,ANKRD13A|ASCC1|CTNNAL1|FNBP4|GGCX|INPP5E|KCNH8|MRPL19|RB1|RNF44|SAP30L|SH3RF3|SMAD1|SUCLG1|TFPT|UFM1,1,2,1.2
744,5,CHEK2|IFFO2|RHEBL1|SCML1|SPDL1,1,1,1.0
746,2,BRD9|HSPA4,1,1,1.0
747,10,GEMIN6|MCM6|MGAT5|NEK6|NSDHL|POLA2|POLR3H|PSMD10|RBBP9|SPINK1,1,2,1.7
750,21,AFF1|CBR4|CROT|CTBP2|DMAP1|DMXL1|GNG7|KDELR2|LITAF|LMBRD1|MRPS35|OLFM1|RPUSD2|SSR1|TBC1D7|TNFRSF13B|TOMM70|TRAK2|USP5|WDR7|ZNF396,2,2,2.0
751,5,BAG6|CCDC77|LAMC1|RRP8|ZNF670,2,2,2.0
753,17,CCDC3|DNM3|GRP|ITGA11|KCNE3|KDELR3|KIF26B|KLF16|KLHL21|LIG1|MYH10|NCOA7|PNO1|SLC1A4|SPNS1|TGDS|TRIM28,1,2,1.6
754,5,COL12A1|EGFL6|GRHL1|LGR5|PPM1H,2,2,2.0
755,5,ADAMTS12|ATP11A|CYP4X1|LCN2|TRIP13,1,1,1.0
756,2,CXCL6|SPP1,1,2,1.5
759,11,CEP55|DSCC1|JADE3|LBH|RAD54B|RALGAPB|RPP30|SIM2|SLC39A10|SLC5A6|SPTAN1,2,2,2.0
760,2,SHKBP1|TXNDC12,1,1,1.0
761,9,ADNP|COMT|GRB10|MCM3|NCOR2|REXO2|SSB|TNFRSF10B|TRRAP,2,2,2.0
762,16,C2CD2|CABLES2|CD81|CFAP97|DDX28|KCNN4|LRRC37A3|PROCR|RFC4|RRS1|SLC29A3|SSX2IP|TMEM63A|TRIAP1|TRIM11|UBAP2L,2,2,2.0
763,5,ALDH3A2|CHFR|CNST|IGSF10|UAP1,2,2,2.0
764,11,ABT1|C12orf75|CX3CL1|DCBLD2|IL4I1|NSRP1|NUP88|OSGIN2|PASK|SMC3|TFDP2,2,2,2.0
765,9,ALG5|CD46|COMMD7|EIF2S1|ELAVL1|MED27|POLR2I|PUF60|ZNF7,2,2,2.0
766,1,VAPA,2,2,2.0
767,14,DFFB|FOXC1|GNB1L|INTS4|LPL|LTBR|MED4|NPLOC4|RAB31|SF3B6|SLC35G2|SULF2|TCF12|TFAP2A,2,2,2.0
769,24,ALG8|CELSR2|CHML|COL8A1|DPCD|EDAR|EREG|GPX1|HACD4|HPS3|INTS1|KCNT2|METTL22|MGLL|MMP11|NAE1|NAF1|NR1H3|RPUSD4|SCRIB|TBCD|TGFBI|TNFRSF10A|UBD,1,2,1.8
770,8,CEP78|CSTF2|DDX54|MARCHF9|NEK4|POLRMT|SCML2|TFE3,2,2,2.0
771,11,ARPC1B|ATG101|CEBPZ|COL7A1|COPS8|ENOPH1|GMEB2|NPRL3|PIGT|PSMC4|RCC1L,2,2,2.0
772,9,ALDH1A1|AMPD1|CCL19|CCL23|MTERF3|NAA25|NKX2-3|PAQR4|STAP1,1,2,1.7
775,6,CHAF1A|OXLD1|PAM16|PARP1|TCF7|TENT4A,3,3,3.0
776,1,CCDC51,2,2,2.0
778,15,BIRC5|BRCA2|CASP1|FASN|IKZF3|MATCAP2|MCM10|MINDY3|NT5DC2|OSBPL3|PLEKHS1|PRUNE2|PXK|STOM|USP16,2,2,2.0
780,5,ACAD9|GTF2H1|PSMD4|PTGES3|SELENOH,2,2,2.0
782,15,ACLY|CETN2|CNN2|EXOSC8|FAM217B|MEST|OBI1|POLB|POLR1D|PRPF4|PSMG1|PSRC1|RHEB|SPRY4|ZNF121,1,1,1.0
783,12,EXO1|F12|H2AC25|INTS13|NAA10|NCAPD3|NTMT1|PRR7|SLC35E4|SLC52A2|SMARCC1|TFDP1,1,2,1.4
784,6,COLEC12|DOCK10|ENTREP2|GPR18|PIGZ|SETBP1,2,2,2.0
785,1,C3orf85,3,3,3.0
787,9,ACKR4|CACNA2D4|CARD16|CD69|FHL1|HAPLN1|KLF9|OASL|PLCE1,2,2,2.0
788,6,EPHX2|HOXD1|MT1X|NAT2|TCF21|THRB,2,2,2.0
789,10,ATF4|COMMD6|GNAS|GPAT4|LSM2|MEN1|PCLAF|SH3GL1|TIGD1|UBE2NL,2,2,2.0
790,10,BRD4|CACNA1D|CENPL|KHDRBS3|NR4A3|NT5E|RFT1|RTN4|SELENOI|ZNF282,2,2,2.0
792,6,DNM1|FANCD2|GALK1|ITGA5|ROBO1|SYNCRIP,2,2,2.0
793,3,CEBPD|CSRNP1|RGS1,2,2,2.0
794,7,CEL|DIAPH3|HMGXB3|MMP12|NEBL|PCSK9|TIMP1,2,2,2.0
795,3,B4GALT4|NBPF1|PHYH,2,2,2.0
796,5,ARHGAP20|FBXL5|HEPH|INO80C|MYZAP,2,2,2.0
798,22,AGTPBP1|ARHGEF10|ASIC1|CENPB|CEP131|CSRNP2|HECW2|IGFBP7|IL24|KCTD6|LRRC2|NPTX2|NUP160|PDE7A|PPL|PPT1|PRELID3A|PTGES|RASSF10|SAP30|WDR19|WIF1,2,2,2.0
799,6,ITGB8|MCRIP1|OBSL1|PIPOX|PLEKHB1|RIIAD1,2,2,2.0
801,7,CFAP92|EXTL2|LAMB2|PAGR1|PAM|SEC63|TTC7B,2,2,2.0
802,2,CST1|LY6G6F,2,2,2.0
803,10,C1orf216|CHAF1B|FXN|GPATCH4|MEX3A|NCOA6|NEIL3|RIPPLY3|TBC1D31|ZDHHC24,2,2,2.0
805,4,CCDC57|CNIH3|EIF1B|TUBA1A,2,2,2.0
807,5,ATP6V0E2|CDK16|GNB2|HASPIN|NUDT19,2,2,2.0
810,1,GNA13,2,2,2.0
815,4,IGF2R|SLC25A26|STT3B|ZFC3H1,2,2,2.0
