gene,n_runs_in_phase6,median_random_effect,std_random_effect,iqr_random_effect,median_random_p,direction,direction_concordance
NDUFB4,50,0.149359,0.000000,0.000000,4.665340e-01,up,1.0000
NDUFB6,50,0.082742,0.000000,0.000000,5.734595e-01,up,1.0000
NDUFS6,49,0.219802,0.000000,0.000000,1.415679e-22,up,1.0000
NDUFS7,49,0.157905,0.000000,0.000000,5.582559e-06,up,1.0000
NDUFV2,46,0.260827,0.000000,0.000000,4.434247e-03,up,1.0000
NDUFV3,49,0.259447,0.000000,0.000000,4.159932e-02,up,1.0000
NEBL,49,-0.478826,0.000000,0.000000,7.457907e-05,down,1.0000
NECTIN1,50,0.341828,0.000000,0.000000,2.032268e-01,up,1.0000
NECTIN3,50,-0.537402,0.000000,0.000000,4.513850e-02,down,1.0000
NEDD4L,50,-0.864281,0.000000,0.000000,1.616116e-01,down,1.0000
NEDD9,50,-0.630753,0.000000,0.000000,1.070626e-03,down,1.0000
NEGR1,50,-0.939596,0.000000,0.000000,8.373720e-03,down,1.0000
NEIL3,50,0.748749,0.000000,0.000000,1.679597e-01,up,1.0000
NEK1,50,-0.256760,0.000000,0.000000,3.642626e-05,down,1.0000
NEK2,50,1.187775,0.000000,0.000000,1.302922e-01,up,1.0000
NEK3,48,-0.423900,0.000000,0.000000,5.058996e-02,down,1.0000
NEK9,50,-0.432587,0.000000,0.000000,6.502726e-02,down,1.0000
NELFCD,50,0.217481,0.000000,0.000000,6.031691e-15,up,1.0000
NELL1,49,-0.730375,0.000000,0.000000,1.599860e-01,down,1.0000
NENF,47,-0.260143,0.000000,0.000000,1.531981e-02,down,1.0000
NET1,50,-0.236761,0.000000,0.000000,6.581836e-10,down,1.0000
NETO2,50,1.825846,0.000000,0.000000,1.592009e-01,up,1.0000
NEURL1B,50,-0.423181,0.000000,0.000000,1.313148e-02,down,1.0000
NEXMIF,50,-0.842215,0.000000,0.000000,2.301267e-02,down,1.0000
NEXN,50,-0.957783,0.000000,0.000000,8.145704e-02,down,1.0000
NFAT5,50,-0.223099,0.000000,0.000000,3.163708e-02,down,1.0000
NFATC1,50,-0.650642,0.000000,0.000000,8.402206e-02,down,1.0000
NFATC2,50,-0.554887,0.000000,0.000000,2.872006e-03,down,1.0000
NFATC4,50,-0.293264,0.000000,0.000000,7.358327e-14,down,1.0000
NFE2L3,50,0.980458,0.000000,0.000000,5.054042e-02,up,1.0000
NFIA,50,-0.382583,0.000000,0.000000,1.254232e-36,down,1.0000
NFIB,47,-0.492155,0.000000,0.000000,1.472587e-23,down,1.0000
NFIX,50,-0.505683,0.000000,0.000000,4.766970e-04,down,1.0000
NFKB1,50,0.483951,0.000000,0.000000,3.855165e-02,up,1.0000
NFKBIB,48,0.211210,0.000000,0.000000,1.889516e-05,up,1.0000
NFKBIE,50,0.244448,0.000000,0.000000,6.667381e-14,up,1.0000
NFKBIZ,50,0.611203,0.000000,0.000000,4.780210e-04,up,1.0000
NFRKB,50,-0.259093,0.000000,0.000000,3.466691e-03,down,1.0000
NFYB,49,-0.302601,0.000000,0.000000,1.122144e-12,down,1.0000
NGFR,48,-0.300488,0.000000,0.000000,1.308213e-01,down,1.0000
NGRN,50,-0.169213,0.000000,0.000000,3.611135e-10,down,1.0000
NHERF1,45,0.285401,0.000000,0.000000,9.087952e-05,up,1.0000
NHLH1,50,-0.039429,0.000000,0.000000,7.739851e-01,down,1.0000
NHLRC2,50,-0.200986,0.000000,0.000000,5.411706e-02,down,1.0000
NHLRC3,50,-0.349913,0.000000,0.000000,3.948756e-06,down,1.0000
NHP2,50,0.299892,0.000000,0.000000,7.870171e-26,up,1.0000
NHS,50,-0.422350,0.000000,0.000000,5.591303e-06,down,1.0000
NHSL2,50,-0.350817,0.000000,0.000000,2.291884e-03,down,1.0000
NHSL3,50,-0.262785,0.000000,0.000000,1.110509e-04,down,1.0000
NIBAN1,50,-0.220780,0.000000,0.000000,1.373730e-10,down,1.0000
NIF3L1,50,0.148559,0.000000,0.000000,7.626467e-02,up,1.0000
NINJ1,50,-0.634424,0.000000,0.000000,1.351841e-01,down,1.0000
NIP7,50,0.488082,0.000000,0.000000,5.378447e-04,up,1.0000
NIPA2,50,0.296275,0.000000,0.000000,9.814079e-03,up,1.0000
NIPAL3,46,-0.275858,0.000000,0.000000,3.780424e-04,down,1.0000
NIPAL4,50,1.144242,0.000000,0.000000,2.070687e-02,up,1.0000
NIPBL,50,-0.461066,0.000000,0.000000,9.134863e-40,down,1.0000
NIPSNAP3A,50,-0.207366,0.000000,0.000000,2.678799e-05,down,1.0000
NIT1,50,0.101763,0.000000,0.000000,8.090879e-01,up,1.0000
NIT2,48,0.127173,0.000000,0.000000,1.844481e-05,up,1.0000
NKPD1,50,0.321512,0.000000,0.000000,7.653887e-04,up,1.0000
NKTR,50,-0.514185,0.000000,0.000000,6.342452e-10,down,1.0000
NLGN4X,50,0.571603,0.000000,0.000000,1.279717e-01,up,1.0000
NLN,50,-0.324203,0.000000,0.000000,9.741053e-03,down,1.0000
NLRC3,50,0.568895,0.000000,0.000000,1.581111e-01,up,1.0000
NLRP10,50,0.417639,0.000000,0.000000,2.049330e-14,up,1.0000
NLRP7,50,0.555961,0.000000,0.000000,1.763270e-01,up,1.0000
NLRX1,50,1.424034,0.000000,0.000000,1.443573e-01,up,1.0000
NME1,50,0.731837,0.000000,0.000000,4.007538e-04,up,1.0000
NME4,49,-0.261177,0.000000,0.000000,1.179553e-03,down,1.0000
NME5,50,-0.256334,0.000000,0.000000,1.947786e-15,down,1.0000
NMI,50,0.880244,0.000000,0.000000,8.741767e-04,up,1.0000
NMNAT3,49,-0.242787,0.000000,0.000000,2.681532e-04,down,1.0000
NMRAL1,50,0.312269,0.000000,0.000000,3.520873e-05,up,1.0000
NMT1,50,0.388069,0.000000,0.000000,4.171814e-01,up,1.0000
NMT2,50,-0.390352,0.000000,0.000000,3.342801e-02,down,1.0000
NMU,50,0.448699,0.000000,0.000000,5.701527e-07,up,1.0000
NNAT,46,-0.337013,0.000000,0.000000,6.114553e-02,down,1.0000
NNT,46,-0.168115,0.000000,0.000000,1.049322e-02,down,1.0000
NOAZFP,50,-0.175177,0.000000,0.000000,1.418263e-02,down,1.0000
NOB1,50,0.404858,0.000000,0.000000,8.704058e-02,up,1.0000
NOC4L,50,0.415100,0.000000,0.000000,1.876171e-02,up,1.0000
NOCT,50,1.030007,0.000000,0.000000,2.810096e-01,up,1.0000
NOD2,50,1.544796,0.000000,0.000000,2.587633e-02,up,1.0000
NOG,50,-0.518261,0.000000,0.000000,2.663234e-01,down,1.0000
NOL11,50,0.302940,0.000000,0.000000,2.759917e-02,up,1.0000
NOL12,50,0.242757,0.000000,0.000000,6.509206e-01,up,1.0000
NOL3,50,-0.268648,0.000000,0.000000,3.717483e-07,down,1.0000
NOL7,50,0.110614,0.000000,0.000000,6.921662e-01,up,1.0000
NOLC1,50,0.306837,0.000000,0.000000,1.402627e-03,up,1.0000
NONO,50,-0.110177,0.000000,0.000000,5.572215e-05,down,1.0000
NOP10,50,0.387548,0.000000,0.000000,7.506446e-07,up,1.0000
NOP14,50,0.326579,0.000000,0.000000,6.031910e-03,up,1.0000
NOP2,50,0.853144,0.000000,0.000000,4.786383e-02,up,1.0000
NOP58,50,0.310778,0.000000,0.000000,1.045194e-18,up,1.0000
NOP9,47,0.276650,0.000000,0.000000,3.775873e-02,up,1.0000
NOPCHAP1,50,0.519428,0.000000,0.000000,1.641168e-01,up,1.0000
NOS3,50,0.517100,0.000000,0.000000,1.930045e-01,up,1.0000
NOSIP,50,0.366312,0.000000,0.000000,5.464464e-02,up,1.0000
NOSTRIN,50,-0.659350,0.000000,0.000000,1.676877e-07,down,1.0000
NOTCH2,50,-0.223111,0.000000,0.000000,1.833490e-24,down,1.0000
NOTCH2NLA,50,-0.398194,0.000000,0.000000,8.665777e-03,down,1.0000
NOTCH3,50,-0.217997,0.000000,0.000000,1.267594e-02,down,1.0000
NOVA1,50,-0.860222,0.000000,0.000000,1.320239e-07,down,1.0000
NOVA2,49,-0.301757,0.000000,0.000000,5.053884e-01,down,1.0000
NOX1,50,-0.113432,0.000000,0.000000,2.036292e-01,down,1.0000
NPAS2,50,-0.349192,0.000000,0.000000,6.179920e-02,down,1.0000
NPAS3,50,-0.284354,0.000000,0.000000,4.353275e-02,down,1.0000
NPEPL1,50,0.675078,0.000000,0.000000,1.727786e-01,up,1.0000
NPHP3,50,-0.453776,0.000000,0.000000,3.537492e-12,down,1.0000
NPIPA1,50,-0.330700,0.000000,0.000000,1.538466e-02,down,1.0000
NPIPA5,50,-0.512209,0.000000,0.000000,9.676806e-03,down,1.0000
NPM1,49,0.040902,0.000000,0.000000,8.036592e-05,up,1.0000
NPM3,50,0.651081,0.000000,0.000000,1.274661e-02,up,1.0000
NPR2,48,0.137345,0.000000,0.000000,6.547793e-01,up,1.0000
NPTN,50,-0.159406,0.000000,0.000000,1.280140e-08,down,1.0000
NPTX1,50,-0.438095,0.000000,0.000000,1.025856e-01,down,1.0000
NPTX2,50,-0.877546,0.000000,0.000000,1.099993e-01,down,1.0000
NPTXR,49,-0.063552,0.000000,0.000000,1.332789e-01,down,1.0000
NPY1R,50,-0.736504,0.000000,0.000000,1.492732e-02,down,1.0000
NPY5R,50,-0.142854,0.000000,0.000000,1.829806e-03,down,1.0000
NQO1,47,-0.264843,0.000000,0.000000,5.310873e-02,down,1.0000
NR1D1,50,-0.905917,0.000000,0.000000,1.057290e-14,down,1.0000
NR1D2,50,-0.260235,0.000000,0.000000,6.803865e-04,down,1.0000
NR1H3,50,-0.872277,0.000000,0.000000,1.115749e-01,down,1.0000
NR2C1,50,-0.288406,0.000000,0.000000,2.124823e-04,down,1.0000
NR2F1,50,-0.704442,0.000000,0.000000,3.250135e-02,down,1.0000
NR2F2,48,-0.637203,0.000000,0.000000,9.570158e-32,down,1.0000
NR2F6,49,0.373027,0.000000,0.000000,1.635803e-02,up,1.0000
NR3C1,50,-0.545036,0.000000,0.000000,3.133152e-42,down,1.0000
NR3C2,50,-1.777828,0.000000,0.000000,6.092919e-02,down,1.0000
NR5A2,50,-0.239736,0.000000,0.000000,1.765078e-01,down,1.0000
NRARP,48,0.281030,0.000000,0.000000,1.758216e-02,up,1.0000
NRBF2,50,1.168500,0.000000,0.000000,9.965018e-02,up,1.0000
NRCAM,50,0.383875,0.000000,0.000000,2.066005e-01,up,1.0000
NRG3,50,-0.447083,0.000000,0.000000,2.183067e-01,down,1.0000
NRK,48,-0.100664,0.000000,0.000000,7.077820e-02,down,1.0000
NRN1,50,-1.055492,0.000000,0.000000,1.382783e-02,down,1.0000
NRXN1,50,-1.271995,0.000000,0.000000,1.055650e-01,down,1.0000
NRXN3,50,-1.423914,0.000000,0.000000,1.567659e-01,down,1.0000
NSD3,50,-0.231077,0.000000,0.000000,3.077339e-07,down,1.0000
NSFL1C,50,0.250917,0.000000,0.000000,5.600720e-01,up,1.0000
NSG1,50,0.221524,0.000000,0.000000,5.198705e-08,up,1.0000
NSUN4,50,0.346647,0.000000,0.000000,4.596665e-01,up,1.0000
NSUN6,50,-0.529160,0.000000,0.000000,7.362845e-06,down,1.0000
NSUN7,50,-0.858686,0.000000,0.000000,2.483277e-01,down,1.0000
NT5C,50,0.226425,0.000000,0.000000,1.297166e-01,up,1.0000
NT5C3A,50,1.330150,0.000000,0.000000,2.806913e-02,up,1.0000
NT5DC1,50,0.336280,0.000000,0.000000,4.835575e-01,up,1.0000
NTAN1,50,-0.315379,0.000000,0.000000,1.927731e-14,down,1.0000
NTF3,50,-0.435875,0.000000,0.000000,9.898709e-02,down,1.0000
NTHL1,50,0.144156,0.000000,0.000000,5.591884e-03,up,1.0000
NTN1,50,-0.717867,0.000000,0.000000,2.230029e-02,down,1.0000
NTPCR,47,0.270381,0.000000,0.000000,2.878551e-02,up,1.0000
NTRK2,50,-0.951524,0.000000,0.000000,8.323209e-02,down,1.0000
NUAK1,50,-0.545952,0.000000,0.000000,1.540509e-05,down,1.0000
NUBP1,50,0.411382,0.000000,0.000000,3.049592e-02,up,1.0000
NUBPL,50,-0.161817,0.000000,0.000000,9.905827e-08,down,1.0000
NUCKS1,50,-0.190786,0.000000,0.000000,1.073670e-22,down,1.0000
NUDCD2,50,0.216467,0.000000,0.000000,4.165921e-01,up,1.0000
NUDT1,50,0.346617,0.000000,0.000000,2.363254e-05,up,1.0000
NUDT11,50,-0.695608,0.000000,0.000000,1.746265e-01,down,1.0000
NUDT13,0,0,0,0,1.0,none,0.0
NUDT15,50,0.598640,0.000000,0.000000,5.575066e-05,up,1.0000
NUDT16,50,-0.115043,0.000000,0.000000,6.284311e-01,down,1.0000
NUDT22,50,0.553572,0.000000,0.000000,2.191147e-01,up,1.0000
NUDT4,50,-0.114955,0.000000,0.000000,7.057074e-01,down,1.0000
NUDT7,50,-0.492026,0.000000,0.000000,2.614498e-05,down,1.0000
NUF2,50,1.231817,0.000000,0.000000,8.482730e-02,up,1.0000
NUFIP1,50,0.205836,0.000000,0.000000,5.490786e-01,up,1.0000
NUMA1,50,-0.330104,0.000000,0.000000,4.404662e-02,down,1.0000
NUMB,50,-0.349712,0.000000,0.000000,1.482369e-01,down,1.0000
NUMBL,50,-0.364319,0.000000,0.000000,2.856502e-04,down,1.0000
NUP153,49,0.116757,0.000000,0.000000,5.720869e-01,up,1.0000
NUP155,50,0.520740,0.000000,0.000000,1.746373e-01,up,1.0000
NUP160,48,0.136255,0.000000,0.000000,3.296326e-07,up,1.0000
NUP188,50,0.206441,0.000000,0.000000,1.152742e-01,up,1.0000
NUP62CL,50,0.380952,0.000000,0.000000,2.348821e-01,up,1.0000
NUP85,0,0,0,0,1.0,none,0.0
NUP88,50,0.211882,0.000000,0.000000,6.181824e-01,up,1.0000
NUP93,45,0.147314,0.000000,0.000000,1.668088e-01,up,1.0000
NUPR1,50,-0.435494,0.000000,0.000000,1.027399e-01,down,1.0000
NUSAP1,50,0.992044,0.000000,0.000000,1.098876e-08,up,1.0000
NWD2,50,0.926723,0.000000,0.000000,1.324447e-01,up,1.0000
NXT1,50,0.485119,0.000000,0.000000,1.766694e-01,up,1.0000
NYNRIN,50,-0.722902,0.000000,0.000000,1.694083e-04,down,1.0000
OARD1,50,-0.261104,0.000000,0.000000,5.274588e-02,down,1.0000
OAS1,50,1.839404,0.000000,0.000000,2.597463e-02,up,1.0000
OAS2,50,2.434348,0.000000,0.000000,2.284860e-01,up,1.0000
OAS3,50,2.026505,0.000000,0.000000,2.075290e-01,up,1.0000
OASL,50,4.519600,0.000000,0.000000,1.868476e-01,up,1.0000
OAZ1,50,0.170374,0.000000,0.000000,3.460855e-13,up,1.0000
OAZ2,50,-0.304334,0.000000,0.000000,1.524110e-01,down,1.0000
OCIAD1,47,-0.121271,0.000000,0.000000,2.559668e-06,down,1.0000
OCLN,50,0.164308,0.000000,0.000000,6.102253e-01,up,1.0000
OCRL,50,-0.282893,0.000000,0.000000,2.615533e-03,down,1.0000
ODAD4,45,-0.092690,0.000000,0.000000,6.431560e-01,down,1.0000
OGA,50,-0.392180,0.000000,0.000000,8.135747e-06,down,1.0000
OGFOD1,50,0.043971,0.000000,0.000000,8.869736e-01,up,1.0000
OGFRL1,50,-0.248576,0.000000,0.000000,9.243780e-02,down,1.0000
OGG1,50,-0.689843,0.000000,0.000000,1.302179e-02,down,1.0000
OGN,50,-1.226951,0.000000,0.000000,8.827089e-05,down,1.0000
OGT,50,-0.221588,0.000000,0.000000,3.870506e-14,down,1.0000
OIP5,50,1.048639,0.000000,0.000000,5.031429e-02,up,1.0000
OLA1,49,-0.086706,0.000000,0.000000,7.001652e-01,down,1.0000
OLAH,50,-0.404693,0.000000,0.000000,1.397549e-03,down,1.0000
OLFM1,50,0.776410,0.000000,0.000000,2.164161e-01,up,1.0000
OLFM2,50,-0.571164,0.000000,0.000000,1.518495e-01,down,1.0000
OLFML1,50,-0.574023,0.000000,0.000000,1.626683e-14,down,1.0000
OLFML2B,50,-0.317879,0.000000,0.000000,1.108004e-03,down,1.0000
OLFML3,50,-0.784696,0.000000,0.000000,2.086233e-05,down,1.0000
OMD,50,-0.974334,0.000000,0.000000,3.261193e-04,down,1.0000
OPHN1,50,-0.272421,0.000000,0.000000,1.186316e-30,down,1.0000
OPN3,47,0.099932,0.000000,0.000000,6.187269e-01,up,1.0000
OPRPN,50,-0.727387,0.000000,0.000000,2.800410e-01,down,1.0000
OPTN,50,-0.281051,0.000000,0.000000,2.671847e-03,down,1.0000
ORAI1,50,-0.199229,0.000000,0.000000,2.929878e-08,down,1.0000
ORAI3,50,-0.412864,0.000000,0.000000,1.276947e-02,down,1.0000
ORC6,46,0.489420,0.000000,0.000000,6.885723e-02,up,1.0000
ORMDL1,50,-0.239352,0.000000,0.000000,3.144802e-05,down,1.0000
ORMDL2,50,0.640621,0.000000,0.000000,4.725563e-05,up,1.0000
OSBPL1A,50,-0.539583,0.000000,0.000000,3.863890e-02,down,1.0000
OSBPL2,50,0.281253,0.000000,0.000000,4.603820e-01,up,1.0000
OSBPL8,50,-0.309337,0.000000,0.000000,1.320924e-28,down,1.0000
OSBPL9,50,-0.290150,0.000000,0.000000,6.345917e-04,down,1.0000
OSCP1,49,-0.145543,0.000000,0.000000,2.171138e-04,down,1.0000
OSER1,50,-0.031616,0.000000,0.000000,9.096389e-01,down,1.0000
OSGEP,49,-0.197171,0.000000,0.000000,6.021170e-01,down,1.0000
OSGEPL1,50,-0.373743,0.000000,0.000000,3.277359e-02,down,1.0000
OSGIN2,50,-0.568629,0.000000,0.000000,4.126542e-04,down,1.0000
OSR1,48,-1.159836,0.000000,0.000000,7.852663e-02,down,1.0000
OSR2,50,-1.117026,0.000000,0.000000,1.078448e-04,down,1.0000
OSTC,50,0.367331,0.000000,0.000000,7.404000e-02,up,1.0000
OTUD1,50,-0.437989,0.000000,0.000000,1.922105e-05,down,1.0000
OTUD3,50,-0.456725,0.000000,0.000000,1.489006e-03,down,1.0000
OTULIN,50,0.309760,0.000000,0.000000,1.094501e-04,up,1.0000
OVCA2,50,0.218983,0.000000,0.000000,4.683758e-01,up,1.0000
OVOL1,50,0.936118,0.000000,0.000000,4.081151e-02,up,1.0000
OXCT1,49,0.449042,0.000000,0.000000,3.090161e-02,up,1.0000
OXGR1,50,-0.342268,0.000000,0.000000,1.453288e-01,down,1.0000
OXNAD1,48,0.334705,0.000000,0.000000,9.506677e-02,up,1.0000
OXR1,50,-0.301741,0.000000,0.000000,6.838401e-16,down,1.0000
OXSR1,50,0.201975,0.000000,0.000000,5.084303e-03,up,1.0000
P2RX1,50,-1.002245,0.000000,0.000000,1.490633e-01,down,1.0000
P2RX5,48,0.148438,0.000000,0.000000,7.255430e-02,up,1.0000
P2RX7,50,-0.343255,0.000000,0.000000,1.013275e-03,down,1.0000
P2RY10,50,0.838910,0.000000,0.000000,1.450315e-01,up,1.0000
P2RY14,50,-0.457570,0.000000,0.000000,2.220780e-03,down,1.0000
P2RY2,50,0.884876,0.000000,0.000000,4.315849e-02,up,1.0000
P2RY8,50,0.922535,0.000000,0.000000,1.049175e-01,up,1.0000
P4HA1,50,-0.651184,0.000000,0.000000,1.382699e-02,down,1.0000
P4HA2,50,-0.923547,0.000000,0.000000,4.304594e-03,down,1.0000
P4HB,50,0.176346,0.000000,0.000000,8.273219e-03,up,1.0000
P4HTM,50,-0.646467,0.000000,0.000000,9.845421e-03,down,1.0000
PABIR1,50,-0.335277,0.000000,0.000000,1.875438e-16,down,1.0000
PABPC1L,50,0.355641,0.000000,0.000000,4.453505e-01,up,1.0000
PABPC4L,50,-0.322698,0.000000,0.000000,9.080354e-02,down,1.0000
PABPN1,49,-0.459051,0.000000,0.000000,4.931330e-03,down,1.0000
PACC1,50,0.794111,0.000000,0.000000,2.795901e-01,up,1.0000
PACS2,50,-0.320513,0.000000,0.000000,1.590923e-04,down,1.0000
PACSIN3,50,0.172355,0.000000,0.000000,9.592740e-06,up,1.0000
PAFAH1B1,50,-0.158874,0.000000,0.000000,1.023558e-14,down,1.0000
PAFAH1B3,50,0.599891,0.000000,0.000000,4.205265e-02,up,1.0000
PAFAH2,50,-0.197089,0.000000,0.000000,1.507175e-07,down,1.0000
PAICS,50,0.045480,0.000000,0.000000,7.633423e-01,up,1.0000
PAIP1,50,-0.171567,0.000000,0.000000,2.486632e-06,down,1.0000
PAIP2B,50,-0.844952,0.000000,0.000000,4.870025e-02,down,1.0000
PAK1IP1,50,0.477454,0.000000,0.000000,1.137413e-01,up,1.0000
PAK3,50,-0.529175,0.000000,0.000000,6.725569e-03,down,1.0000
PAK6,50,0.435844,0.000000,0.000000,1.019962e-01,up,1.0000
PALM,50,-0.792014,0.000000,0.000000,3.389385e-05,down,1.0000
PALM2AKAP2,50,-0.490499,0.000000,0.000000,2.731483e-04,down,1.0000
PALMD,50,-0.349828,0.000000,0.000000,3.040825e-02,down,1.0000
PAM,50,-0.447721,0.000000,0.000000,4.077527e-03,down,1.0000
PAMR1,50,-1.952100,0.000000,0.000000,1.216825e-01,down,1.0000
PAN2,50,-0.368921,0.000000,0.000000,1.426346e-04,down,1.0000
PAN3,50,-0.150868,0.000000,0.000000,2.987825e-08,down,1.0000
PANK3,50,-0.229786,0.000000,0.000000,2.689003e-15,down,1.0000
PANX1,50,0.681310,0.000000,0.000000,4.281606e-02,up,1.0000
PAOX,50,1.221297,0.000000,0.000000,2.281967e-01,up,1.0000
PAPLN,50,-1.151884,0.000000,0.000000,3.001019e-02,down,1.0000
PAPOLA,50,-0.160973,0.000000,0.000000,5.697026e-01,down,1.0000
PAPPA,50,0.269556,0.000000,0.000000,1.219134e-01,up,1.0000
PAPSS2,50,0.691036,0.000000,0.000000,1.922387e-01,up,1.0000
PAQR3,50,-0.201569,0.000000,0.000000,3.783767e-02,down,1.0000
PAQR6,46,0.232672,0.000000,0.000000,4.966647e-01,up,1.0000
PARD3,50,-0.618265,0.000000,0.000000,3.504607e-31,down,1.0000
PARD3B,50,-0.815820,0.000000,0.000000,1.490413e-02,down,1.0000
PARM1,50,-0.564261,0.000000,0.000000,2.697566e-02,down,1.0000
PARP10,50,0.317983,0.000000,0.000000,6.215284e-02,up,1.0000
PARP12,50,0.577597,0.000000,0.000000,2.065853e-03,up,1.0000
PARP8,48,0.468943,0.000000,0.000000,5.127092e-01,up,1.0000
PARP9,50,1.102810,0.000000,0.000000,1.283140e-01,up,1.0000
PARPBP,50,1.081217,0.000000,0.000000,2.870811e-01,up,1.0000
PARVA,50,-0.344328,0.000000,0.000000,8.917794e-05,down,1.0000
PARVB,50,-0.518306,0.000000,0.000000,2.431687e-03,down,1.0000
PARVG,50,0.562175,0.000000,0.000000,2.197257e-01,up,1.0000
PAX3,50,-0.389629,0.000000,0.000000,2.164720e-02,down,1.0000
PAX8,47,0.139787,0.000000,0.000000,5.830140e-06,up,1.0000
PAXX,50,0.242870,0.000000,0.000000,1.057828e-14,up,1.0000
PBDC1,50,0.165679,0.000000,0.000000,4.783242e-07,up,1.0000
PBK,50,1.861845,0.000000,0.000000,2.788995e-02,up,1.0000
PBX1,50,-0.472015,0.000000,0.000000,1.578565e-23,down,1.0000
PBX3,50,-0.316256,0.000000,0.000000,7.917860e-17,down,1.0000
PBXIP1,45,-0.244048,0.000000,0.000000,5.032288e-12,down,1.0000
PCBP2,50,-0.225422,0.000000,0.000000,1.336545e-14,down,1.0000
PCCB,49,0.225331,0.000000,0.000000,4.640493e-01,up,1.0000
PCDH1,49,0.265273,0.000000,0.000000,6.778462e-03,up,1.0000
PCDH18,49,-0.381952,0.000000,0.000000,2.327604e-02,down,1.0000
PCDH19,50,-0.330923,0.000000,0.000000,1.203890e-03,down,1.0000
PCDH7,50,-0.805617,0.000000,0.000000,7.515703e-03,down,1.0000
PCGF2,50,-0.341122,0.000000,0.000000,4.610767e-06,down,1.0000
PCGF5,49,-0.596482,0.000000,0.000000,2.782493e-02,down,1.0000
PCK2,50,0.451459,0.000000,0.000000,1.046458e-01,up,1.0000
PCLAF,50,1.388031,0.000000,0.000000,1.967761e-01,up,1.0000
PCM1,50,-0.317199,0.000000,0.000000,8.962699e-02,down,1.0000
PCMT1,50,-0.257015,0.000000,0.000000,9.866409e-04,down,1.0000
PCMTD1,50,-0.307978,0.000000,0.000000,1.214205e-08,down,1.0000
PCNA,50,0.517119,0.000000,0.000000,3.027826e-14,up,1.0000
PCNP,50,-0.127033,0.000000,0.000000,5.197778e-10,down,1.0000
PCNX4,50,-0.182113,0.000000,0.000000,2.626328e-05,down,1.0000
PCOLCE,50,-0.373127,0.000000,0.000000,1.430831e-07,down,1.0000
PCOLCE2,49,-0.954873,0.000000,0.000000,5.474128e-02,down,1.0000
PCP4,50,-1.262960,0.000000,0.000000,6.196065e-02,down,1.0000
PCP4L1,50,1.716380,0.000000,0.000000,1.140769e-01,up,1.0000
PCSK1,49,0.353654,0.000000,0.000000,6.253024e-02,up,1.0000
PCSK5,50,-0.545808,0.000000,0.000000,5.227087e-02,down,1.0000
PCSK7,50,-0.283571,0.000000,0.000000,1.197209e-01,down,1.0000
PCSK9,50,0.308324,0.000000,0.000000,1.822089e-03,up,1.0000
PCTP,50,-0.441393,0.000000,0.000000,6.175077e-09,down,1.0000
PCYOX1,50,-0.230278,0.000000,0.000000,3.762227e-04,down,1.0000
PCYOX1L,50,-0.279995,0.000000,0.000000,2.468525e-02,down,1.0000
PDCD10,50,0.357656,0.000000,0.000000,1.955547e-02,up,1.0000
PDCD11,50,0.365759,0.000000,0.000000,4.305396e-02,up,1.0000
PDCD2L,50,0.725118,0.000000,0.000000,1.763818e-01,up,1.0000
PDCD4,50,-0.239189,0.000000,0.000000,7.352241e-10,down,1.0000
PDCD5,50,-0.313234,0.000000,0.000000,2.573081e-04,down,1.0000
PDCD6IP,50,0.004505,0.000000,0.000000,9.908204e-01,up,1.0000
PDE11A,50,-0.186691,0.000000,0.000000,1.128888e-01,down,1.0000
PDE12,47,0.506968,0.000000,0.000000,1.937845e-01,up,1.0000
PDE1A,50,-0.340373,0.000000,0.000000,6.243453e-03,down,1.0000
PDE4DIP,50,-1.152774,0.000000,0.000000,2.077968e-01,down,1.0000
PDE5A,50,-0.606719,0.000000,0.000000,4.930248e-03,down,1.0000
PDE6A,50,-0.625941,0.000000,0.000000,1.387173e-03,down,1.0000
PDE8A,50,0.241207,0.000000,0.000000,9.090859e-02,up,1.0000
PDE9A,50,-1.047062,0.000000,0.000000,2.231381e-01,down,1.0000
PDGFA,50,-0.499077,0.000000,0.000000,1.316711e-01,down,1.0000
PDGFC,48,-0.943301,0.000000,0.000000,3.031153e-18,down,1.0000
PDGFD,50,-1.073909,0.000000,0.000000,1.716152e-02,down,1.0000
PDGFRA,47,-0.464046,0.000000,0.000000,2.069517e-23,down,1.0000
PDGFRL,50,-0.884500,0.000000,0.000000,1.839647e-06,down,1.0000
PDHB,49,0.177858,0.000000,0.000000,6.064368e-02,up,1.0000
PDK2,50,-0.286818,0.000000,0.000000,2.060569e-02,down,1.0000
PDK3,50,-0.626400,0.000000,0.000000,1.828334e-03,down,1.0000
PDK4,50,-1.071936,0.000000,0.000000,9.415584e-03,down,1.0000
PDLIM2,50,-0.198652,0.000000,0.000000,4.031619e-07,down,1.0000
PDLIM3,50,-0.240828,0.000000,0.000000,2.093109e-01,down,1.0000
PDLIM4,50,-0.796580,0.000000,0.000000,1.818607e-08,down,1.0000
PDLIM7,50,0.146422,0.000000,0.000000,6.634022e-01,up,1.0000
PDSS1,50,0.752877,0.000000,0.000000,3.691180e-01,up,1.0000
PDXDC1,50,-0.435001,0.000000,0.000000,1.588489e-01,down,1.0000
PDZD11,50,0.297757,0.000000,0.000000,2.527295e-03,up,1.0000
PDZD2,50,-0.541291,0.000000,0.000000,1.609449e-08,down,1.0000
