cluster_id,n_iron_clad_members,members,min_modal_count,max_modal_count,mean_modal_count
529,16,FANCA|FBXL19|GTPBP2|H2AX|MAPK13|MINPP1|MRPL4|NABP1|NMI|PLAC8|PLAUR|PTRH2|RAB25|SNX20|TOP2A|TRIM21,2,2,2.0
530,10,ANKDD1A|BAG2|CALHM5|ELN|ITGA7|ITGBL1|PPP1R14A|SEMA4G|SYTL4|ZNF500,2,2,2.0
531,1,IFITM1,2,2,2.0
532,19,AKR1C3|APOL6|ARMCX1|CIRBP|CYTIP|DNASE1L3|GNRH1|GRK3|KDSR|KIF15|PSMB10|RCC1|SYNC|TMEM79|TRIM16|TUBB6|ZFP30|ZFP36L2|ZNF329,2,2,2.0
533,1,C1GALT1,2,2,2.0
535,9,ABHD14B|BRD3|CD63|CDS2|COPZ2|ERLIN2|IRS2|SNCAIP|ZSCAN26,2,2,2.0
536,16,ATF6|ATG14|BCAP29|DNAJB4|FAHD2A|GATAD2B|GNPAT|HOXA3|MAN1C1|MGP|MYEF2|NDN|NSUN6|ORAI3|PTPRM|TMOD1,2,2,2.0
537,2,GUSB|HMGB1,2,2,2.0
538,8,ATAD5|AVIL|GIT1|HOXD9|MDGA1|SNF8|SYP|ZFYVE16,2,2,2.0
541,10,AKIRIN2|ATIC|C14orf119|CDCP1|CHCHD4|EPRS1|MAFF|PRAG1|PSME3|RNF207,2,2,2.0
544,12,FAM13A|LMCD1|MAGI2|MPPED2|MTARC1|PRUNE2|RAI14|RNASE4|RNF128|SH3BGR|SLC35F1|SOX6,2,2,2.0
545,27,ANTKMT|ATP5PF|BLOC1S2|DHX58|DIS3L|EHD4|FAM168A|GIMAP6|HNRNPUL2|PLAGL1|RNF38|SCN3B|SLC25A16|SLC7A6OS|SPIN1|ST3GAL5|TBC1D16|TBL1XR1|TMEM230|TNFRSF19|TRAK2|TTC38|YTHDC1|ZBTB41|ZDHHC17|ZNF219|ZNF432,2,2,2.0
546,6,C4orf46|DAG1|KLHDC10|PFDN5|RPS27L|SMARCD2,2,2,2.0
547,5,ACKR1|EPHB6|PDK2|TEAD2|ZNF441,1,1,1.0
548,13,ADAMTS15|FMNL3|GRIA2|ICAM2|ING5|KCNMB1|LYVE1|NPTX1|SLC26A3|SV2B|SYPL2|TNNC1|TTC12,2,2,2.0
549,2,CRAT|PPP1R1B,2,2,2.0
550,5,ARHGEF18|NHP2|PDZD11|PWWP2A|TRAF3,2,2,2.0
552,6,ANKRD11|ARPC3|JUP|KGD4|MAP2K4|MED8,2,2,2.0
555,7,HSD17B11|MTMR11|MYH10|PLA2G12A|S100A4|TMEM200C|ZNF462,1,2,1.9
556,19,ANKRD22|BYSL|CADPS2|DUSP14|EXOG|FNIP1|IGF1R|KRT6B|MDFI|MEGF9|P2RY10|RAPGEF2|RTN4|RUFY3|S100A2|SLPI|TMEM117|TRIM22|ZWINT,2,2,2.0
557,6,ANAPC16|LNX1|NFIA|POGZ|TCF12|UTRN,2,2,2.0
558,25,AKT3|C6orf89|CUL1|FNBP4|GEMIN7|HNRNPH3|IFT57|IMP4|LIPA|MPV17L2|MRPL3|MT-CO2|NKPD1|NMRAL1|PPP2R2C|PTAR1|RELT|RNF11|SEPHS1|SIGMAR1|SNRPD3|TNRC6C|TPRKB|USP11|ZNF224,1,2,1.4
559,12,ALG3|CAPN15|GSTO1|IFI27L2|MAEA|MALT1|PAK1IP1|R3HDM4|SBSN|SHKBP1|TRUB2|ZNF593,1,1,1.0
560,21,ALKBH6|ALOXE3|BUD31|CSF2RB|CTSD|ETV4|FBXO46|IL20|METTL1|NPEPL1|PHF11|POC1A|POLR3D|PPP4R1|RAB24|SACK1F|SAE1|SH2D2A|UGCG|USP28|WASHC3,1,3,2.1
561,5,GAPDH|INKA1|LIMD2|PRADC1|RHOV,1,1,1.0
563,1,CYP1A1,1,1,1.0
564,34,ABCC3|ANKRD46|APBA1|BACH2|CAB39L|CERS5|CHPT1|EHBP1|EID1|ENO2|ESPN|FABP4|FAM234B|FMO5|GNA11|ISLR|KRT15|LAMC3|MDC1|MED13L|NOVA1|NPTX2|PLCB1|PLEKHA3|PLEKHA6|RTN4RL1|SGCE|SH3BGRL2|SNX33|SORBS1|TIMP3|TNS2|TSC22D3|ZNF160,2,2,2.0
565,15,ARHGEF6|B4GALT5|CCNB1IP1|DCN|EHD2|FBXL5|KRCC1|NUMBL|PCNX4|RETREG2|RNF217|SEMA6A|SNX29|WBP4|ZKSCAN1,2,2,2.0
566,8,AKR1C1|ATRX|CFAP97|ELOVL4|KDELR1|LDLRAP1|LYZ|NONO,2,2,2.0
567,17,ABRAXAS1|ANO6|APPBP2|ARHGEF12|BPNT2|CDKN1B|COQ9|CRTC3|EPB41|FBXO28|MDFIC|POFUT2|SLC25A14|SLC35F5|SLC6A6|TRARG1|ZNF835,1,2,1.5
568,11,ARHGEF2|EGFR|HELZ|KANSL3|LMBRD1|PPIG|SEC62|SERINC3|SMIM19|TMEM245|TXNDC15,1,1,1.0
571,16,BTBD19|EFNB3|FAM110C|FOXQ1|KRT6A|LMNB2|MLF1|MSI2|P2RY14|PLCD4|RABGGTA|SCAF4|TMEM35B|WDR5B|XKRX|ZNF607,2,2,2.0
573,9,CMAS|ENAH|FASTKD2|KIN|METTL21A|MID1|NDE1|PSPC1|USP14,2,2,2.0
574,7,AGAP1|APMAP|CSRP1|DDAH2|RASL12|STAT3|TRAPPC5,2,3,2.3
575,5,C2orf68|MCOLN3|PDK3|PLA2R1|SIK1,2,2,2.0
577,5,KIFC1|LEO1|PAPSS2|PI4K2A|TMEM51,2,2,2.0
578,8,ATP2A3|CD34|DLG2|GABRP|NAP1L3|PRRG3|RAB3B|ZNF471,1,1,1.0
580,18,C11orf21|COQ10B|ITGAE|NCAPD2|PBDC1|PSMG2|RIBC2|RPL39L|SDF2|SIGLEC10|SLC75A1|SMPDL3A|SNRPB|TMEM123|TRIB1|UFD1|VPS37C|ZNF217,2,2,2.0
582,5,EPB41L2|KLF12|PHF1|PXDC1|TACC2,2,2,2.0
584,3,CD101|ILRUN|MYOM3,2,2,2.0
585,4,CCNG1|CCSER2|NBR1|TMEM42,1,1,1.0
586,24,ALDH1B1|ANGEL2|APCDD1|BAHD1|DENND5A|EIF4B|FOXN3|GOLM2|HSPA1B|NUPR1|OSBPL9|PNMA1|PPP1R12A|PPP1R3E|PRIMPOL|PTH1R|PURA|PXYLP1|RBFOX2|SESN1|SLC66A3|SPRY1|TOR1AIP1|ZNF875,2,2,2.0
587,16,ABCF3|ADGRA3|ANTXR2|CLIP3|DCAF11|DNLZ|ELMO3|FUT8|GFRA3|LENG8|LGMN|PDE5A|PJA2|SLC51A|TTC8|XPC,1,2,1.6
588,30,ATP6V1C2|BRCA1|CCL7|CCR5|CDC50B|DKK2|DPY19L4|DUSP2|FAM229B|FAM3B|HLA-DQB2|HSPB7|KDR|LIG4|MAD2L1BP|MAST2|MYO1C|NFATC4|NHLRC3|PDE12|PIGW|PLK2|RAB11FIP3|RNF126|SECISBP2|SLC16A1|STAC2|TMEM213|TOMM5|ZBTB8OS,1,2,1.8
591,10,AP1G2|ATP13A3|CHAF1A|NDC1|PDCD11|PFDN4|PLIN3|RNF26|SLC15A4|ZC3H12D,2,2,2.0
592,5,ACP5|CNNM4|FABP5|GYS1|NIPAL4,2,2,2.0
593,19,ADD1|ANO1|ANXA2|CMTM3|DKK3|ERLEC1|GALNT7|GLIS1|LRRC70|MED12|PAX3|PLIN2|SOWAHA|SPDEF|STK39|TUBB4A|XKR4|ZFHX4|ZNF569,1,1,1.0
595,6,CPNE3|DACT3|EIF3E|EVI5|HIPK1|TMED4,2,2,2.0
596,6,CEP112|GAS6|LDLRAD3|PAM|PHF12|TMX4,3,3,3.0
597,4,ADCY1|KLHL7|LMAN2L|TRIM44,2,2,2.0
598,14,APOC2|C11orf71|CNOT4|ENY2|HEXA|NCKAP5|NHSL3|PLEKHB1|RHOQ|SEC22C|SEPTIN8|SPEN|UACA|ZMYM4,2,2,2.0
600,18,ACOX2|ACSS1|ADRB1|BMERB1|DDX59|FILIP1|GPC3|LPP|MFSD8|MRC2|PPP1R1A|SEMA3E|SGK2|STK32A|STXBP6|TMEM139|UST|ZCWPW1,1,2,1.6
601,15,ACP3|APOBEC3A_B|APOBEC3B|BCKDHB|BLM|FUT2|GJB2|ID1|PNP|SAMSN1|ST6GALNAC1|STARD4|TLR4|TMEM45B|TTC39A,2,3,2.9
602,22,ARID1B|BUB1B|CCDC3|CD3D|CST7|CYSRT1|EIF4ENIF1|FBN2|FCGR3B|GRIN3A|HBEGF|HS6ST2|LMF1|NPAS3|OGT|PRPF6|PRSS3|S100A7|SPRR2G|STEAP1B|XYLT2|ZNF304,1,2,1.7
603,15,ADSL|CHUK|CSNK2B|DDOST|DOCK8|EIF2B4|HIF1A|HIKESHI|MED10|MTHFR|PITHD1|STK40|SYAP1|TRAK1|UQCC3,2,2,2.0
604,9,CHAF1B|CMSS1|DCTPP1|ERCC8|FAIM|GZMH|NAA50|PLA2G4F|UBASH3A,2,2,2.0
605,12,DPY30|MAIP1|MBD1|MFAP3|MOXD1|NDUFA9|PPP2R5B|RAE1|TMEM165|TRPC4AP|TSEN34|ZNF668,1,1,1.0
606,11,AHCY|CCR7|CYP27C1|EIF6|KCNC4|LONP1|MON1A|MRPL46|NPM3|SLFN12|TCF19,2,2,2.0
607,7,BID|DCLRE1B|DNAAF2|HOOK1|KTI12|RALB|STEAP3,2,4,2.9
608,14,ABCF1|CDC123|ERRFI1|GRPEL1|MRPL58|PSMA1|RAB10|RNF6|RPN2|SLC35A4|TAB3|TNFRSF1B|WASL|WSB2,2,2,2.0
610,13,ALDH3A1|ALDH4A1|ANLN|CWH43|CXCR4|DBF4|FASTKD5|HSPA4|JAK3|MND1|SCAPER|SPOCK2|ZFAND2A,2,2,2.0
611,15,ARL8A|CAV2|CBY1|DIPK2A|FBXO7|FCMR|KDM3B|NEIL3|PCSK7|RHBDF2|SELENOW|SEPTIN10|SNX27|SOCS3|ZNF747,1,2,1.3
612,19,AP3D1|CENPX|CHCHD1|CLCA2|CLPP|EPC1|KLHL36|LACTB|MAPK14|OPTN|PRICKLE1|SLC18B1|SLC48A1|SMAD3|STAG1|TBC1D5|TNFRSF10A|WNK2|ZNF592,1,2,1.5
614,12,ELL3|FOXJ3|MDM4|NBPF20|PLPBP|QTMAN|SIPA1L3|STMN3|WDR47|ZNF141|ZNF253|ZNF611,2,2,2.0
616,16,ALDH2|CHTF18|CISD1|EIF2B1|ELOB|HTR7|MRPL52|MRS2|NARS1|NECTIN1|RAB29|RRM1|SMAP2|SMIM13|TMEM234|TRIM15,2,2,2.0
618,9,BPTF|EXOSC6|NET1|RAB5B|RPS15A|SMAD5|THAP12|TM2D3|TULP4,2,2,2.0
620,9,BCKDK|CROCC|DCAF4|FANCI|FBXL4|LURAP1L|MAD2L1|PECAM1|SDR16C5,2,3,2.4
621,10,CEP55|DUOXA2|IKBKE|KIF14|NLRX1|SMOX|SMPD3|SPRR1B|STYK1|ULBP2,2,2,2.0
622,7,DES|LOXL4|MYOCD|OSR2|PLCB4|SCD5|SORBS2,1,2,1.9
623,5,BDKRB1|HARBI1|PNMA2|SRPRB|TNFSF10,2,2,2.0
624,1,SPTLC3,2,2,2.0
625,13,CHD7|CMC2|DARS2|E2F3|ELOF1|FBXW11|GIPC1|MFSD2B|NUDT1|RPP38|SEC61G|TDRD7|ZCCHC9,2,2,2.0
627,11,CREBBP|DYNLL2|FTO|HLA-E|LAPTM4A|NAP1L1|NUCKS1|PPP3CB|SCAF8|TTC19|ZNF22,2,2,2.0
628,5,ATP6V1B2|CENPL|EIPR1|HCK|SAMD1,2,2,2.0
630,6,ACOT11|GPR146|LGALS1|LRP4|MICU3|SLC44A3,2,2,2.0
631,5,DHRS12|KANK2|PRR3|SYN2|TOP6BL,1,1,1.0
632,6,ATP2C2|ENTREP3|GOT2|HSPB1|MANF|RASAL3,2,2,2.0
633,1,NAA16,2,2,2.0
634,11,CCNDBP1|CDCA7L|MSTN|OGA|RAB23|RERE|SECISBP2L|SMARCA2|SNUPN|ST3GAL6|ZNF260,2,2,2.0
635,23,ACOT1|APOC1|ATRAID|CUX2|CXCL14|FADS2|FXR1|IRF2BP2|KANK1|KCNK10|MMUT|MTFR1L|PLEKHA5|POLDIP2|PTDSS2|PUS1|SSU72|SUFU|TMEM108|TMEM126A|VAT1|WFDC3|XPO6,2,2,2.0
636,5,GLDC|HIF3A|KRT18|NR3C2|TLCD4,2,2,2.0
637,7,ARFRP1|CD3G|IL6|LYSET|NXT1|SLC25A19|YRDC,2,3,2.9
638,2,RASSF5|TP63,2,2,2.0
639,4,CENPA|POLR1C|PPA1|WIPI2,2,2,2.0
640,2,GLRA3|GPR39,2,2,2.0
641,12,ARGLU1|CBR3|CBX5|ERGIC1|HAUS1|LAMC1|LPAR5|NR2F6|PTPRCAP|SAMD8|SKP2|TRAPPC12,2,2,2.0
642,28,ABCA8|ARHGAP20|CA6|CCL8|CDK5R1|CEACAM19|CHRM3|DDX39A|DTNA|F10|FAM13C|MEGF10|MPZL2|MR1|MYEOV|NAT1|NDRG4|NRXN3|POR|RASSF8|SCGB1D2|SCN7A|SLC13A2|SLC28A3|SYT17|TMEM116|VSNL1|ZNF382,1,3,2.0
643,4,ACOX3|ASL|PDCD2L|TPBG,2,2,2.0
644,14,ACSL1|ASB1|FZD4|GTF3C6|HES2|HYLS1|INSIG2|KATNAL1|NME1|PXK|SNX25|TENT2|TRIO|ZBTB4,1,2,1.6
645,18,ARFGAP3|B3GAT3|BMP7|CCDC121|DDHD2|ECE1|KLF11|LSAMP|MICAL3|NOX1|PHF2|SAV1|SLC46A3|SMG7|SP4|SP5|ZNF107|ZNF83,1,2,1.2
648,19,AKIP1|ANKRD12|AP1S3|BCL11B|CD24|DDA1|DNAH3|ERCC6L2|IFI30|LMNB1|MAGED2|MEAK7|NTAN1|PMM1|PNKP|SQLE|TRIM56|WDR4|ZNF563,2,2,2.0
651,11,ATXN3|BCL9|FHIP2A|KAT6A|MSL1|OPHN1|RAB2B|RALGAPA1|RBPJ|RXRA|SOD1,2,2,2.0
652,7,COA4|CRYBG1|LYPLA1|POLE3|TDG|VPS25|XPOT,2,2,2.0
656,4,DDRGK1|HMGN1|LSM4|PLP2,1,1,1.0
658,6,AP3B1|ARPC1B|EBPL|EVI5L|KLK12|YEATS4,2,2,2.0
660,8,ADAMDEC1|CCL20|CXCL1|GZMB|IGFL1|KLK6|LCN2|PRSS27,2,2,2.0
661,19,AKR1B10|ASB9|ATP12A|BFAR|CXCL8|DEFB4B|DNAJC18|GPR15LG|IL36G|MACROD1|OASL|RFX2|RHCG|S100A12|S100A9|SERPINB3|SERPINB4|TCN1|TMPRSS11D,2,2,2.0
663,10,BBIP1|CDH10|CREB3L2|NBL1|PREPL|RAB40B|ST13|TACC1|UBOX5|WDR35,1,1,1.0
666,8,ADAM33|ANKRD36B|APOE|CYBRD1|GLMP|ITGA9|SLC47A1|SPATA6,2,2,2.0
667,12,CCDC85A|EIF4E3|ELF3|ERC2|JAML|KIF21B|KLK5|NLRC3|SLC47A2|SMARCA1|SUOX|TMEM91,2,2,2.0
669,11,C1QB|C3orf38|CCL5|CDSN|HOXD4|HTR3A|IFI35|LGALS2|MRPL12|TOX2|TRAPPC10,2,2,2.0
670,5,ACE2|AP2S1|LPAR3|SLC39A6|SMPD1,2,2,2.0
672,19,ANKRD36|ASH1L|CPE|FAM219B|FGD4|FOSL2|GATA2|KCNJ8|MCC|MECP2|MRTFB|PCGF5|PIGL|PLCXD3|PYGB|RNF125|SCCPDH|SMAD4|TSC1,2,2,2.0
676,9,AFAP1L2|CACNA2D3|FBXO5|LAD1|LYN|MRPS17|RPEL1|RPP40|TP53I3,2,2,2.0
677,10,BICDL2|GINS1|GPR65|IL11RA|MTFR2|NWD2|OVOL1|P2RY8|SPRYD4|STIL,1,2,1.9
679,1,MIEN1,2,2,2.0
681,7,GPATCH3|MBNL3|NAT10|PCSK1|UBE2J2|ZFP92|ZMAT2,2,2,2.0
682,4,ALOX5AP|APOBEC3G|CD1B|MYCN,3,3,3.0
684,6,ABI3BP|ACKR4|CABLES1|CNGA1|FOXD1|MAOA,1,1,1.0
685,1,TCF7L2,1,1,1.0
688,12,ADGRD1|ADH1B|COPB1|CPEB4|EEPD1|FGF1|NAT8L|NBEA|PDK4|PRR29|TMEM178A|ZNF573,1,2,1.6
689,8,COL28A1|CRIP1|ELAPOR2|MUC1|NRN1|PDE9A|RGMB|ZNF677,2,2,2.0
694,16,AKAP11|ASPH|CHFR|GTF2E1|IGFLR1|INTS5|INTS6|IRX2|KMT2E|LRFN3|MCL1|MRGBP|NUMA1|PFDN1|TARBP2|ZNF512,1,2,1.6
695,6,CBFB|GNPNAT1|IER3IP1|MYPN|NUP160|RO60,2,2,2.0
697,14,AFAP1|ALAD|ANKZF1|ATP2B4|BTBD18|CIZ1|DHRS7B|HNRNPA1|IFT88|JMJD1C|MORN4|NGFR|TIGD2|USP31,2,2,2.0
698,7,ACKR3|C1QTNF1|ICA1|INPPL1|KLHL20|SDC3|SPIN2B,2,2,2.0
699,22,ADSS1|CAVIN2|CD9|CEP126|CIMAP3|DNAJC14|EFNA5|ELMO2|GNAS|GPRC5B|MMS19|NEDD9|NINJ1|PCNP|PIP4P2|PIWIL2|PPOX|RORA|SBF2|SNX13|STARD13|TNFRSF25,2,2,2.0
704,11,C19orf53|COMMD7|CORO2B|ERCC6L|LSM1|MYBL2|PSMC5|PTBP1|PTBP3|SLC35D4|TUBA1C,1,2,1.9
705,13,ATP6V0D1|COA6|COX6B1|LTB4R2|MPLKIP|MRRF|MTX1|OXSR1|PARP12|SPTLC2|TUBB4B|WFDC5|YIPF1,1,2,1.5
706,20,ADGRF5|BOLA2|CDH5|DET1|EMP3|HEY1|INHBA|KMT2B|MAN2B2|MEF2C|MFSD12|PHLPP2|PLEKHG1|PRDM11|RASA3|SPATA13|SRL|TBL1X|ZNF112|ZNF316,2,2,2.0
707,19,BEND5|C8orf48|COA8|GIMAP8|GSTM3|INPP5A|IRS1|KLF8|LPAR1|MTMR10|PIBF1|PLPP3|PPTC7|PTMA|REXO4|ROCK2|SLC25A27|SYCP3|TERF2,1,2,1.9
708,12,AEN|CDC20|CDH3|IFI44|MAMDC4|MCM5|PHLDA2|SDR42E1|SLC26A4|SPATA2L|TRPM6|TTLL7,1,2,1.9
709,8,BRIP1|GPBP1|GPT2|HCAR3|KCTD21|KLK8|RAD51AP1|RPL11,2,2,2.0
710,17,BLOC1S4|DBI|FARSA|IFITM3|IFNG|MCM3|MRPL51|MRPS22|POMP|PRPSAP2|PSMD8|SMAP1|SMIM15|STMN1|TRMT10C|UBL5|YWHAQ,1,2,1.5
711,1,PLCD3,1,1,1.0
713,6,HPCAL1|ITGA11|MRPS12|PTGDR|SCRIB|TOP1,1,2,1.3
714,7,ALDOA|GAREM1|GRHL1|H2AC14|INO80B|KLK11|VAC14,2,3,2.4
715,16,ATP5IF1|C1orf115|COX7A1|DNAJC19|EBF3|FAM107A|HOXC9|KRT7|PLN|PNPLA3|POPDC2|PRP4K|PTCH1|SENP6|ZKSCAN3|ZNF785,1,2,1.7
717,5,ACVR2A|DPYSL2|TNKS|TSC22D1|WNK1,1,1,1.0
718,5,CRBN|NMT2|RELL1|TRIM52|ZNF763,1,1,1.0
719,7,ADAR|ARPC2|IL36RN|MRPL22|OAZ1|PPIA|PRDX1,1,2,1.9
720,12,ANKRD27|CDK5RAP3|CFAP68|ECI1|GRB10|LPGAT1|MARCHF8|MTIF3|PRR11|RPL6|TSPAN15|ZNF701,2,2,2.0
722,15,CCNO|CDC45|CHAMP1|ITGAL|ITK|KIF2A|MED17|OPN3|PLCXD1|STX19|TRIM62|TROAP|UNC93A|ZIC2|ZNF710,2,2,2.0
723,9,ASGR2|CC2D1B|CEP15|ELMOD2|GBF1|NUDT4|WDR1|YIF1B|ZFAND6,2,2,2.0
725,15,ARC|CDKN1A|DNA2|GPI|HMGB3|HOMER2|IRAK1|PLD2|SH2D4A|SPIRE1|STEAP4|SYCE3|TESC|TMEM161B|TYW3,2,2,2.0
728,5,NFIB|PDGFRA|PELI3|TSPYL2|ZNF550,1,1,1.0
731,19,ANKRD13A|ANXA4|CALCOCO2|CCL4|CDC42BPB|DNAJC5|DYNC1I2|NCK1|NPR2|POLB|PSMB9|RPL24|RPS17|SPG21|STRIP2|TANGO6|TBP|UBE2V2|VARS1,1,3,1.8
732,8,H2AZ1|IGSF3|IMP3|MTLN|PIM2|POP7|RELB|TINF2,1,1,1.0
734,10,C11orf96|FAM107B|MAPK10|PABPC4L|PRAF2|SLC25A45|SLC67A1|SYMPK|ZNF268|ZNF404,2,2,2.0
735,9,ATG3|CNN2|CTSB|GNG5|KCTD1|KRT77|NAGPA|PSMA2|WASHC5,2,2,2.0
736,16,BAP1|C2CD4B|DOK1|FAN1|HSPD1|IL21R|ITGA6|MTMR6|NHLH1|PARVG|RPP25L|SAFB|SELENOH|SELPLG|TCF3|TMEM101,1,2,1.7
737,10,ATXN2|DPP8|GDF2|GPANK1|MRPL10|OXGR1|PTPRS|TNRC6B|ZNF33A|ZNF362,2,2,2.0
738,11,CDCA7|EZH2|JUND|LGALS9|MOSPD1|NUDT22|SEC63|SKA1|TASOR|VAPB|ZCCHC14,2,2,2.0
740,24,ACSF2|ARL5B|ARSF|BST1|CD274|CHI3L2|CHRNA9|CXCL10|EDAR|EIF2B2|FAM174B|FBXL13|FGD3|GDA|KYNU|LTF|NCAPH|PRKCQ|RELN|S100A7A|SKA3|SLC26A9|SRPX2|ZNF608,1,2,1.7
742,3,ARHGAP21|NNT|RASGRF2,2,2,2.0
743,29,ACSM3|ACTR3|ANXA11|ATP5PB|COX7B|ERP44|FAM162A|FBXL3|FBXW7|HAPSTR1|HEATR6|KDELR3|KPNA4|LNPEP|NELL1|NOL3|OGFOD1|PCMT1|PNPLA4|PPP2R3C|PRDM2|PTK2|RAB11B|RYK|SFT2D3|SLC46A2|SNAPC3|SRI|TP53BP1,1,2,1.8
744,9,ATXN10|BET1L|CTTN|EPOR|PELI1|PIK3C3|PTPRA|SERPINH1|USP46,2,2,2.0
745,11,ALDH3A2|C22orf39|CAND2|CDH2|CFL2|MMAA|NOSTRIN|NUDT11|SMIM10L2B|STARD9|TAFA5,1,1,1.0
746,7,CTSF|CYP27A1|HSPA12A|LYPD6B|MLXIP|THSD7A|ZNF844,1,1,1.0
747,12,CETN2|DPP9|FAM53A|LILRB3|LSM6|LY96|NRCAM|NSG1|PGAP6|PIGO|PUS7L|SAMD9,2,2,2.0
748,3,MAT2B|MT1H|PEX11B,2,2,2.0
749,23,BOLA2B|CACNA1C|CD177|CD96|CLPB|EIF2AK3|FASTKD1|GFUS|GMIP|GRN|ISOC1|ITPR1|MOB1B|PAFAH1B3|PEBP4|PLGRKT|RNASET2|SFXN2|SYCP2|USP33|ZNF185|ZNF225|ZNF750,1,2,1.4
751,13,AGPAT1|CNTNAP3|CYP39A1|DACH1|DYNLRB2|LRFN5|MYOT|NDUFAF8|RAMP2|RNF24|SRP68|TSPYL5|ZNF862,1,2,1.8
753,7,BIVM|HDGFL3|PEAK1|PHF3|R3HDM2|TINAGL1|UBE2R2,2,2,2.0
754,29,CHMP6|DHX32|EMG1|EPM2AIP1|FBXW4|GREB1|H2AZ2|KDM4B|KLHDC2|LGI4|LIMK2|LPCAT4|MBNL1|MTIF2|PCM1|PDCD10|PEBP1|PRPF39|PTMS|RAB3GAP1|RPS6KA6|SMC4|SNRPF|TMEM80|TOB2|TRAF3IP2|TSPYL4|TUBE1|ZBTB38,2,2,2.0
755,19,ATP13A1|CARD10|CCDC124|DCAF12L2|GTF2IRD2B|KLF13|MIB2|MRPL27|NLRP7|PSMD5|PTGES2|RBM27|SDCBP|SH3RF2|THOC2|TMPO|TNRC6A|ZC3HAV1L|ZNF93,2,3,2.2
756,3,MRPS34|SLC52A2|TRANK1,2,2,2.0
758,11,ADCY2|CLDN23|CLSTN2|CTR9|DNAJB1|EMX2|EPDR1|HMGA1|HTRA2|NOL11|SOD2,2,2,2.0
759,7,C9orf152|FRMD3|LRRN1|PGM5|PRR15L|RERGL|RHPN2,3,3,3.0
760,5,CHP2|DDIT4L|NCALD|SLC6A16|WNT2B,3,3,3.0
762,7,FGGY|PLXND1|PPP1R16A|S100A10|USP53|WBP2|ZNF396,2,2,2.0
763,10,AKAP19|C19orf18|CRABP1|FGF13|IGDCC4|LIFR|MTURN|PARD3B|SHROOM4|SLC29A4,1,1,1.0
764,1,NDUFS7,2,2,2.0
765,9,CBX6|EFNB2|KCNAB1|KLRG2|PGR|S100A1|SEC16B|SFRP1|ZNF34,2,2,2.0
766,5,CREBRF|DNM1|LRP6|SLCO3A1|USP13,2,2,2.0
767,24,ARMCX3|C1QTNF2|CBFA2T2|DDX5|EDA|FCHSD1|FOXE1|INA|LAMB2|LCE3D|LYRM7|MMP12|NUDT7|POLK|RBP7|RSAD2|SHOC1|SLC25A36|SPSB1|TCEAL1|TMEM63A|TMPRSS4|VNN1|ZNF322,1,2,1.8
768,15,CTSL|DOCK1|FCF1|FOXO1|GALE|LHFPL6|MAGEE1|PCK2|PLEKHH1|SGK1|SH3BP5L|TGFBI|THRA|VRK1|ZNF518A,1,2,1.6
770,7,ATG12|COG8|FARP1|PLPP1|RRAS|SLC9D1|SMIM8,2,3,2.9
771,9,ARPIN|GIGYF2|NUP153|OLA1|OSGEP|RRAGA|SETX|SLC25A3|ZNHIT1,2,2,2.0
772,8,BIRC3|ESPL1|F12|MAP3K9|NOP58|PSMC6|TMOD3|UBE2L6,2,2,2.0
774,5,CSNK1G2|DHFR|NACC1|SLC38A7|SLC3A2,1,1,1.0
775,6,ARPC1A|CDK7|CIAO2A|FNDC10|GPRIN1|RNF149,2,2,2.0
776,6,ATXN7L3|CPLX3|DHX29|SLC30A4|STK11IP|TOE1,2,2,2.0
777,4,ALG1|C6orf47|MYO5A|WBP1L,2,2,2.0
778,16,AGTPBP1|EDEM3|EXOC6|IL1A|MORN2|MRPL34|NDST1|PGLS|SF3A1|SPACA4|TMEM231|UNC13D|USP16|ZBTB7C|ZMYND8|ZRANB3,2,2,2.0
779,1,FCER1A,2,2,2.0
780,4,EPN1|MRPL36|RND3|SUCO,2,2,2.0
782,6,ARHGEF25|DAB2IP|GTF3C4|RBM25|SMAD1|ZDHHC3,2,2,2.0
783,5,IER3|RAB40C|SDK1|SIRT1|SORBS3,2,2,2.0
784,7,AOX1|DHRS2|DSTYK|FGF7|LRRC32|MANEAL|OLFML2B,2,2,2.0
785,23,ARRDC1|ATP10D|C11orf98|DBT|FOXO3|GPM6A|GRAMD1C|HMG20A|MBOAT7|MIDEAS|NFKB1|PGAM1|PSMF1|TFAP2A|TM4SF1|TMEM168|TTC1|TUFT1|UBR4|UXS1|ZBTB18|ZNF140|ZNF451,1,2,1.6
786,5,HYAL4|KLK9|PLA2G4D|SPRR2B|TGM1,2,2,2.0
787,12,BAK1|GRB7|H3C3|IL32|INAVA|PIK3CD|PLXNB2|RIPK4|SLC35A3|UROS|USP10|YDJC,1,3,2.1
788,9,CHCHD5|LUC7L2|MNT|NOP9|RAD54B|SCLY|SECTM1|SULT1E1|WRAP53,3,3,3.0
791,11,CHAC2|HS3ST3A1|IFIT3|ISG20|IVL|MRPS16|NDUFA3|NOD2|SELE|SLAMF1|TTC9,2,2,2.0
792,2,PBXIP1|WDPCP,2,2,2.0
793,9,CPSF6|GFPT1|GMPS|KPNA1|PDCD6IP|RER1|SERP1|TIAL1|ZNF207,1,1,1.0
794,11,ADORA2B|ANXA9|CD8A|CLDN17|DRG2|GPR171|IL24|MCOLN2|PMEL|RGS18|TENT5B,2,2,2.0
