gene,cluster_id,status,discovery_direction,n_same_tissue_concordant,n_same_tissue_discordant,n_cross_tissue_concordant,reason
HEATR5B,86,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
KCNIP4,86,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
NAPB,86,survived,down,0,0,0,Same-tissue replication: 0/3 concordant. Cross-tissue: 0/0 concordant.
SLC45A1,86,eliminated,down,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE42133']. Discovery direction: down.
SSX2IP,86,survived,up,3,0,0,Same-tissue replication: 3/3 concordant. Cross-tissue: 0/0 concordant.
SYT13,86,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
DTNA,94,survived,up,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
SERTAD1,94,eliminated,up,0,2,0,"Significant opposite direction in same-tissue dataset(s): ['GSE102741', 'GSE18123']. Discovery direction: up."
SLC16A3,94,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
TRAF3IP2,94,survived,up,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
WWC1,94,eliminated,up,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
YBX1,94,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
ZFHX3,94,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
ZFP36L1,94,eliminated,up,2,2,0,"Significant opposite direction in same-tissue dataset(s): ['GSE18123', 'GSE26415']. Discovery direction: up."
ZFYVE21,94,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
C3orf62,99,survived,up,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
KCNN3,99,survived,up,0,0,0,Same-tissue replication: 0/3 concordant. Cross-tissue: 0/0 concordant.
NGFR,99,survived,up,0,0,0,Same-tissue replication: 0/3 concordant. Cross-tissue: 0/0 concordant.
RPL18A,99,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
AEBP1,103,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
CACHD1,103,survived,up,3,0,0,Same-tissue replication: 3/3 concordant. Cross-tissue: 0/0 concordant.
EHD4,103,survived,up,1,0,0,Same-tissue replication: 1/4 concordant. Cross-tissue: 0/0 concordant.
FERMT2,103,eliminated,up,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
SLC15A3,103,survived,up,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
LYN,104,survived,up,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
PALLD,104,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
PTTG1IP,104,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
RAB31,104,survived,up,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
SP110,104,survived,up,1,0,0,Same-tissue replication: 1/4 concordant. Cross-tissue: 0/0 concordant.
CXCL16,110,survived,up,0,0,0,Same-tissue replication: 0/4 concordant. Cross-tissue: 0/0 concordant.
PIK3AP1,110,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE42133']. Discovery direction: up.
TUBB2B,110,survived,up,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
ATP6V1C1,111,eliminated,down,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
CIRBP,111,eliminated,down,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
CPEB1,111,survived,down,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
EMC1,111,eliminated,down,1,2,0,"Significant opposite direction in same-tissue dataset(s): ['GSE18123', 'GSE42133']. Discovery direction: down."
FIBP,111,survived,down,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
FOCAD,111,eliminated,down,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
KCTD9,111,eliminated,down,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
KIFBP,111,eliminated,down,1,2,0,"Significant opposite direction in same-tissue dataset(s): ['GSE18123', 'GSE42133']. Discovery direction: down."
NDUFAF5,111,survived,down,1,0,0,Same-tissue replication: 1/4 concordant. Cross-tissue: 0/0 concordant.
POMGNT2,111,survived,down,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
SPINT2,111,eliminated,down,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
ACTR6,114,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
ALDOC,114,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
COQ6,114,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
SPOCK2,114,survived,up,4,0,0,Same-tissue replication: 4/4 concordant. Cross-tissue: 0/0 concordant.
TRIM44,114,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
CHCHD4,115,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
FH,115,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
GMPR2,115,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
IDH3G,115,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
KLHDC2,115,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
MRPL2,115,survived,up,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
ABCA1,117,survived,up,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
BST2,117,survived,up,1,0,0,Same-tissue replication: 1/4 concordant. Cross-tissue: 0/0 concordant.
LAPTM5,117,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
MSN,117,survived,up,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
YAP1,117,survived,up,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
CD14,118,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
CNN3,118,survived,up,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
CYBA,118,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
PDYN,118,survived,up,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
PLIN2,118,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
PNP,118,eliminated,up,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
RDH10,118,survived,up,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
GAREM1,123,survived,up,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
SLC25A1,123,eliminated,up,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
UBTD1,123,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
KIAA0232,126,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
NAE1,126,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
RWDD2A,126,survived,up,3,0,0,Same-tissue replication: 3/3 concordant. Cross-tissue: 0/0 concordant.
SLC25A3,128,survived,up,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
TOPBP1,128,eliminated,up,2,2,0,"Significant opposite direction in same-tissue dataset(s): ['GSE26415', 'GSE42133']. Discovery direction: up."
TRMT11,128,survived,up,3,0,0,Same-tissue replication: 3/3 concordant. Cross-tissue: 0/0 concordant.
ATPAF1,131,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
EFR3A,131,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
LCMT1,131,survived,up,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
MAT2B,131,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
ARMCX5,132,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
ATP5F1A,132,survived,up,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
COQ3,132,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
ENO2,132,eliminated,down,2,2,0,"Significant opposite direction in same-tissue dataset(s): ['GSE18123', 'GSE42133']. Discovery direction: down."
FAHD2B,132,survived,up,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
GPRASP2,132,survived,up,2,0,0,Same-tissue replication: 2/2 concordant. Cross-tissue: 0/0 concordant.
IDH3B,132,eliminated,up,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE42133']. Discovery direction: up.
NIF3L1,132,eliminated,up,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
PARP2,132,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
PFKM,132,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
RFX5,132,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
TOX,132,survived,up,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
UBLCP1,132,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
ATRNL1,135,survived,down,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
CPLX2,135,survived,down,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
SCN1B,135,survived,down,3,0,0,Same-tissue replication: 3/3 concordant. Cross-tissue: 0/0 concordant.
FAM131B,136,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
PELI3,136,survived,down,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
SHD,136,eliminated,down,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: down.
CHCHD7,137,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
FAM241B,137,eliminated,down,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE42133']. Discovery direction: down.
GPCPD1,137,survived,down,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
N4BP2L1,137,eliminated,down,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
TMX4,137,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
VPS39,137,survived,down,1,0,0,Same-tissue replication: 1/4 concordant. Cross-tissue: 0/0 concordant.
ARHGAP26,138,survived,down,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
CEND1,138,survived,down,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
EXOSC9,138,eliminated,down,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
KYAT3,138,survived,down,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
MAP3K9,138,survived,down,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
PRPF19,138,survived,down,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
TMEM268,138,survived,down,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
ATP6V1A,139,eliminated,down,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
EID1,139,eliminated,down,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
KRT222,139,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
MAGED2,139,eliminated,down,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
PSMG3,139,survived,down,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
TSNAX,139,survived,down,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
ASXL2,142,survived,up,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
GNAI3,142,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
RPL12,142,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
SH3GLB1,142,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
SLC25A37,142,eliminated,up,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
ZFAND3,142,survived,up,1,0,0,Same-tissue replication: 1/4 concordant. Cross-tissue: 0/0 concordant.
SLC16A14,143,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
SLC35B4,143,survived,down,1,0,0,Same-tissue replication: 1/4 concordant. Cross-tissue: 0/0 concordant.
SNAP25,143,survived,down,3,0,0,Same-tissue replication: 3/3 concordant. Cross-tissue: 0/0 concordant.
FAR2,144,survived,up,1,0,0,Same-tissue replication: 1/4 concordant. Cross-tissue: 0/0 concordant.
NTHL1,144,survived,up,0,0,0,Same-tissue replication: 0/4 concordant. Cross-tissue: 0/0 concordant.
PHYH,144,survived,down,1,0,0,Same-tissue replication: 1/4 concordant. Cross-tissue: 0/0 concordant.
SNAP47,144,eliminated,up,2,2,0,"Significant opposite direction in same-tissue dataset(s): ['GSE18123', 'GSE26415']. Discovery direction: up."
DTD1,145,survived,down,1,0,0,Same-tissue replication: 1/4 concordant. Cross-tissue: 0/0 concordant.
EXTL2,145,survived,up,3,0,0,Same-tissue replication: 3/3 concordant. Cross-tissue: 0/0 concordant.
UQCRC2,145,eliminated,up,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
MAGEE1,147,eliminated,down,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE42133']. Discovery direction: down.
PRC1,147,survived,up,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
SDHA,147,eliminated,down,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
BBS7,148,survived,down,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
GABRA1,148,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
GPAT3,148,eliminated,down,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
LYRM9,148,eliminated,down,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
MICU3,148,survived,down,1,0,0,Same-tissue replication: 1/4 concordant. Cross-tissue: 0/0 concordant.
NMNAT2,148,survived,down,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
RETREG2,148,eliminated,down,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE42133']. Discovery direction: down.
RHBDL3,148,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
ACBD6,151,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
MARF1,151,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
RALGPS1,151,eliminated,up,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
B4GALT6,156,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
PPL,156,survived,down,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
SERTAD4,156,survived,down,3,0,0,Same-tissue replication: 3/3 concordant. Cross-tissue: 0/0 concordant.
FAM234B,162,survived,down,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
INA,162,survived,down,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
NTN4,162,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
PFKP,162,survived,down,3,0,0,Same-tissue replication: 3/4 concordant. Cross-tissue: 0/0 concordant.
PPP3CA,162,eliminated,down,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
RMND1,162,eliminated,down,0,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
VPS36,162,eliminated,down,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
ZNF385B,162,survived,down,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
DEPDC5,165,survived,up,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
DPP8,165,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE26415']. Discovery direction: up.
NCKIPSD,165,eliminated,up,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
SYNGR1,165,eliminated,up,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: up.
VDAC3,165,eliminated,down,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
VPS33B,165,eliminated,down,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
ATP1A1,166,eliminated,down,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
DPP10,166,survived,down,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
FBLN7,166,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
GOT1,166,survived,down,4,0,0,Same-tissue replication: 4/4 concordant. Cross-tissue: 0/0 concordant.
NDRG3,166,eliminated,down,3,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE42133']. Discovery direction: down.
THEMIS,166,eliminated,down,0,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE18123']. Discovery direction: down.
VSNL1,166,eliminated,down,1,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE42133']. Discovery direction: down.
ATP2B2,167,survived,down,3,0,0,Same-tissue replication: 3/3 concordant. Cross-tissue: 0/0 concordant.
NOMO1,167,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
PRKCE,167,survived,down,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
SH3GL2,167,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
GABRG2,168,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
KCNS2,168,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
RCAN2,168,survived,down,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
SLC6A15,168,survived,down,2,0,0,Same-tissue replication: 2/3 concordant. Cross-tissue: 0/0 concordant.
