gene,cluster_id,max_level_survived,mean_log2fc,direction
IFIT1,77,4,-0.8314497914899942,down
NDNF,77,4,-0.6682722825096956,down
ROPN1B,77,4,-0.7364160160026223,down
ST8SIA4,77,4,-0.7295768367188534,down
ZNF662,77,4,-0.7026215461311005,down
AEBP1,78,4,0.685538515331681,up
APELA,78,4,0.6457638468676774,up
CD248,78,4,0.6083942711452709,up
CITED4,78,4,0.6964818120736641,up
FCRLB,78,4,0.7935565892397975,up
ISLR,78,4,0.6713351309626591,up
MIX23,78,4,0.6219650939857129,up
PGM2L1,78,4,0.6914377239893872,up
POC1B,78,4,0.5437795223527315,up
PTCD2,78,4,0.6375542451209707,up
RABGEF1,78,4,0.6329905398610688,up
TGFB2,78,4,0.5828715562541801,up
ZNF184,78,4,0.6378038378736847,up
ACSS1,79,4,0.4633716619933148,up
GTSE1,79,4,0.4773893027623413,up
RHOD,79,4,0.5562749741201216,up
TRIM8,79,4,0.46208524627317554,up
DEGS1,80,4,0.6817497455385318,up
ENPP5,80,4,0.7092979777566066,up
HUNK,80,4,0.7196443141070082,up
KCNH8,80,4,0.8497155026072798,up
KCNMB4,80,4,0.7661251416069498,up
LRRC32,80,4,0.916276024928373,up
MATN3,80,4,1.567243170210943,up
MMP13,80,4,1.2338464710980321,up
XAB2,80,4,0.6836132255642884,up
ATXN2L,81,4,0.7542736693718975,up
C11orf98,81,4,0.35150776495841285,up
CNP,81,4,0.4208818218494648,up
COMMD5,81,4,0.5941186649707276,up
CUTA,81,4,0.5041620787614646,up
GHDC,81,4,0.3670142012485809,up
IRGQ,81,4,0.41781766792622754,up
LANCL2,81,4,0.371274032874922,up
LRPPRC,81,4,0.4378089338349363,up
MON1A,81,4,0.5359285104659737,up
MRPL51,81,4,0.3291166248329702,up
MTX1,81,4,0.36672233004074456,up
NARF,81,4,0.464535627293911,up
NFKBIE,81,4,0.4299087954648533,up
NIPSNAP1,81,4,0.5133643629461954,up
NPRL2,81,4,0.29478825375109263,up
NRM,81,4,0.45466489914262986,up
OCIAD2,81,4,0.5624092714628498,up
POMGNT1,81,4,0.4749263739440366,up
PSMB7,81,4,0.4357237811729154,up
PSMD2,81,4,0.45865571839001323,up
RBM15B,81,4,0.46239481910109514,up
RNF40,81,4,0.4380215682757906,up
RPL14,81,4,0.2201191668173242,up
SLC43A1,81,4,0.48982146629778295,up
TIMM44,81,4,0.46095050589791925,up
TM7SF2,81,4,0.5815361270638295,up
TMEM214,81,4,0.3461331697969827,up
TNPO1,81,4,0.5065773245341075,up
TSSK2,81,4,0.3921374447023531,up
TUBB4B,81,4,0.343128153396797,up
USP21,81,4,0.4696950494292554,up
USP35,81,4,0.5159599357706582,up
ZNF26,81,4,0.6462016571175644,up
ZNF507,81,4,0.44870143696660136,up
ZNF565,81,4,0.4386233134368611,up
AIG1,82,4,0.5593506709326658,up
APBB2,82,4,0.4894136037352365,up
