gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
AP2S1,3,3,0.30503453298511357,True
AP3B1,3,3,-0.10591180084301548,False
AP3D1,3,3,0.5464915588143171,True
AP3M1,3,2,0.22996471057833587,False
AP3M2,3,3,0.7247851986967495,True
AP4B1,3,2,0.08734682395623612,False
AP4M1,3,2,0.40966925911609603,True
AP4S1,3,2,-0.34752050654401323,True
AP5M1,3,2,-0.6621831503177619,True
APBA2,3,2,-0.0907536651502611,False
APBA3,3,2,0.4145646811537276,True
APBB1IP,3,2,-0.586440017952136,True
APBB2,3,2,0.4894136037352365,True
APC,3,3,-1.0941148523710484,True
APCDD1,3,3,1.7387579453052495,True
APELA,3,2,0.6457638468676774,True
APEX1,3,2,0.44192963071028757,True
APEX2,3,3,0.5179243742550993,True
API5,3,2,0.2306425925449395,True
APLF,3,2,0.5837718722401052,True
APLNR,3,2,0.3398318013917665,True
APLP2,3,2,-0.3299476358264298,True
APMAP,3,3,0.9814527889712075,True
APOA2,3,2,-0.20537908277296454,False
APOBEC1,3,2,1.2442967864196637,True
APOBEC3B,3,3,-1.0582068742176398,True
APOBEC3C,3,2,-0.41564571488367275,True
APOBEC3D,2,2,-0.08419083730517096,False
APOBEC3G,3,2,-0.23402805650563904,False
APOBR,3,3,-1.5565976130729033,True
APOE,3,3,-0.6297021380013982,True
APOL3,3,3,-0.39929585287784225,False
APOL4,3,2,-0.009884764559408529,False
APOL6,3,3,-0.5449016408745043,True
APOLD1,3,3,0.7323440373474366,True
APPL2,3,3,-1.6193772332510514,True
APRT,3,3,0.6040784248061257,True
APTX,3,3,0.35867148907735064,True
AQP1,3,2,-1.2047051610166564,True
AQP11,3,3,-1.2245464205501035,True
AQP8,3,3,-6.51124420788389,True
AQP9,3,2,1.4262213592008166,True
AR,2,2,-0.4127731420538905,True
ARAP3,3,2,0.32275043496810785,True
ARCN1,3,2,0.13654806617633022,False
AREG,3,2,2.1025978534737813,True
ARF3,3,2,-0.29723959234862757,True
ARF4,3,2,-0.03999773513046634,True
ARF5,3,2,0.2017043270883828,True
ARF6,3,2,-0.3150192904072971,True
ARFGAP1,3,3,0.8320802953945483,True
ARFGAP3,3,2,0.29644366641438563,True
ARFGEF2,3,2,0.41518694732474754,True
ARFGEF3,3,2,0.3817828562170016,True
ARFIP1,3,2,-0.14996681849024482,True
ARG2,3,2,1.1688848764974826,True
ARHGAP11A,3,2,0.9424590740109431,True
ARHGAP17,3,2,-0.4457367601771433,True
ARHGAP19,3,2,-0.14986815984922983,True
ARHGAP20,3,2,-0.8140780448753765,True
ARHGAP21,3,2,-0.23814327188386653,True
ARHGAP25,3,2,-0.37723632115714834,True
ARHGAP26,3,2,0.14634520550395655,False
ARHGAP27,3,2,-0.40290740263511865,True
ARHGAP28,3,2,-0.8958335021767018,True
ARHGAP29,3,2,0.7025313405765509,True
ARHGAP30,3,3,-0.8057944825956573,True
ARHGAP31,3,2,-0.38596551081743485,True
ARHGAP39,3,3,0.6214976578602341,True
ARHGAP42,3,2,-0.8770457428577932,True
ARHGAP44,3,2,-1.1619451663086116,True
ARHGAP5,3,2,-0.1553538293603308,True
ARHGAP9,3,3,-0.8062277087993669,True
ARHGDIB,3,2,0.12137833400178681,False
ARHGEF10,3,2,0.9132881971436602,True
ARHGEF12,3,2,-0.2093747782128664,True
ARHGEF19,3,3,0.876528530757931,True
ARHGEF25,2,2,-0.5966266229100854,True
ARHGEF3,3,2,0.41721080585636106,True
ARHGEF37,3,2,-0.9046020324550949,True
ARHGEF39,3,3,0.5638955821274237,True
ARHGEF40,3,2,-0.36984641761721715,True
ARHGEF6,3,2,-0.564779639329498,True
ARHGEF7,3,2,0.33861674558256255,True
ARHGEF9,3,3,-0.7414910114053616,True
ARID3A,3,3,1.5714975847433506,True
ARID4B,3,2,0.3795981538033981,True
ARID5B,3,2,0.512841196166061,True
ARIH1,3,2,-0.19958215659735293,True
ARK2N,3,2,-0.3430627991352324,True
ARL13B,3,2,0.5213545934877075,True
ARL14,3,3,-2.2449799106748065,True
ARL15,3,2,-0.17900886643344815,True
ARL17B,3,2,-5.478199356249528e-05,False
ARL3,3,3,0.6964248110252736,True
ARL4C,3,3,0.3680663962872215,False
ARL5B,3,2,0.6751275472586039,True
ARL6IP5,3,2,-0.24187120623149086,True
ARL6IP6,3,2,0.4493966464429698,True
ARL8A,3,3,0.557389966621756,True
ARMC1,3,3,0.4004422223923072,True
ARMC10,3,3,0.8990855651519274,True
ARMC6,3,3,0.3823856688436707,True
ARMC8,3,2,-0.2673959039371123,True
ARMCX1,3,3,-0.9765581211336333,True
ARMCX2,3,2,0.1826490450623348,False
ARMCX3,3,3,0.7538773261655723,True
ARMCX4,3,2,-0.378259078719329,True
ARMCX5,3,2,0.4776836299078993,True
ARMCX6,3,3,0.7150060321088828,True
ARNT2,3,3,-0.7961049815122706,True
ARPC1B,3,3,0.4829287879858229,True
ARPC2,3,2,-0.2854520673256058,True
ARPC5,3,2,-0.3810787275273473,True
ARPC5L,3,3,0.37671200775052327,True
ARPIN,3,3,-0.9312979672794631,True
ARRB1,3,2,-0.5974469755846435,True
ARRDC1,3,3,0.6122645362134337,True
ARRDC4,3,2,-1.0516570685996074,True
ARSA,3,2,-0.5765203922652719,True
ARSF,2,2,-0.13471761126751125,False
ARSK,3,2,-0.06312927884966275,False
ARSL,3,2,0.6601189135040494,True
ARV1,3,2,-0.6281146767966673,True
ASAH1,3,2,-0.2750479987351386,True
ASAP1,3,2,1.0394666982616598,True
ASAP2,3,2,-0.3748741490050982,True
ASAP3,3,3,-1.3658709686544324,True
ASB2,3,3,-1.7763135416871076,True
ASB7,3,2,-0.45555777337365316,True
ASB8,3,3,-0.43100925974710247,True
ASB9,3,3,1.533432679190218,True
ASCC1,3,2,0.5462308002938059,True
ASCC2,3,2,-0.4859395827548972,True
ASCC3,3,2,0.6470257510986123,True
ASCL2,3,3,3.365563897372484,True
ASF1B,3,3,1.1570881673025812,True
ASIC1,3,2,0.6764135901106904,True
ASIC4,2,2,-0.5943219639368866,True
ASNS,3,3,1.4533578786006593,True
ASNSD1,3,3,0.6494123858292662,True
ASPA,3,3,-2.8561614289301374,True
ASPH,3,2,0.5385509605205415,True
ASPHD1,3,2,0.44386593780933853,True
ASPM,3,3,1.1364956580504002,True
ASPSCR1,3,3,0.6738566445256137,True
ASRGL1,3,2,-0.39932765901665473,True
ASTE1,3,2,-0.37319036131451205,True
ASXL1,3,3,0.8800327796531752,True
ATAD1,3,2,0.015415266268146155,True
ATAD2,3,3,1.6254339798358153,True
ATAD3A,3,3,0.989637877046262,True
ATAD3B,3,2,0.5569175711507371,True
ATAD5,2,2,0.7311698802856526,True
ATE1,3,2,-0.2758223446293708,True
