gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
AIRIM,3,2,-0.04262235695019342,True
AJAP1,3,2,0.002105316750399544,True
AJUBA,3,2,0.05594964083953472,True
AK2,3,2,0.06852568889853651,True
AK3,3,2,0.016735601675724538,True
AK4,3,3,0.17255558362595447,True
AK5,3,2,-0.2178633402909094,True
AK7,3,3,-0.008709138284683579,False
AKAP1,3,2,0.07472895887874907,True
AKAP11,3,3,-0.17698319440438173,True
AKAP13,3,3,0.1758422778477359,True
AKAP14,3,3,0.04266521973602192,False
AKAP19,3,2,0.006137862385466268,True
AKAP3,3,2,0.05404053830839874,True
AKAP4,3,2,0.006721876833028458,True
AKAP5,3,2,-0.1280561033515886,True
AKAP6,3,3,-0.19490921055192836,True
AKAP7,3,3,0.0459019307237797,False
AKAP8,3,2,0.030189934187189987,True
AKAP8L,3,2,0.11437687949290358,True
AKAP9,3,2,0.017836988414427633,False
AKIP1,3,2,0.11875653805927244,True
AKIRIN1,3,2,-0.015578067658755732,True
AKIRIN2,3,2,-0.07474510100280234,True
AKNA,3,2,0.012061919921538452,True
AKNAD1,3,2,0.0747018581085555,True
AKR1A1,3,2,-0.046244430156270756,True
AKR1B1,3,2,0.014057377606034866,True
AKR1B10,3,2,0.06981783730045381,True
AKR1C1,3,3,0.2800281039109172,True
AKR1C2,3,3,0.2744511776415574,True
AKR1C3,3,3,0.343601108756427,True
AKR1C4,3,3,0.1291983742825166,False
AKR7A2,3,3,0.06735369311302664,True
AKT1,3,3,-0.10262242184161195,False
AKT1S1,3,2,0.04485302474131129,True
AKT2,3,2,0.06277292369385039,False
AKTIP,3,2,-0.054662594420186006,True
ALAD,3,3,-0.015308561409697755,False
ALAS1,3,2,-0.07062130289364277,True
ALAS2,3,3,-0.12533828448562295,False
ALB,3,3,-0.08692737488849077,True
ALCAM,3,2,0.013815673206813381,True
ALDH16A1,3,2,-0.015293469178061495,True
ALDH18A1,3,2,-0.0021636931767917886,True
ALDH1A1,3,3,-0.250113107072043,True
ALDH1A2,3,2,0.08487783228982847,True
ALDH1A3,3,2,-0.09803809491445936,True
ALDH1B1,3,2,-0.05839021314498605,True
ALDH1L1,3,3,0.24848276945919726,True
ALDH1L2,3,3,-0.064288368593142,True
ALDH2,3,2,0.08147516153090453,True
ALDH3A2,3,2,0.08311365491309745,True
ALDH3B1,3,2,0.06728865548638696,True
ALDH3B2,3,2,-0.0430657087034085,True
ALDH4A1,3,2,0.027544171625584247,True
ALDH5A1,3,3,-0.11431849111295095,True
ALDH6A1,3,3,0.14536061052844182,True
ALDH7A1,3,2,0.058824368529331296,True
ALDH8A1,3,2,-0.0325123246247244,False
ALDH9A1,3,2,0.07117265165086495,True
ALDOA,3,3,-0.15229278181348796,True
ALDOB,3,2,0.07380785882565087,True
ALG1,3,3,0.06298261916974435,False
